type,name,values,prefix,postfix,usage count,user addable,template name
checklist,DS2672-ITP-S123 - CFA Piling Overarching - Rev 1,itp,,,,,DS2672-ITP-S123 - CFA Piling Overarching - Rev 1
section,7.01 Piling General,,,,,,
checkpoint,7.01.01 - Method Statements,,,,,,
label,Acceptance / Conformance Criteria - A detailed method statement shall be prepared by the Constructor for the Designer’s review for each piling operation undertaken on the site.,,,,,,
label,"Standard / Specification - 51/33669 - 3.2, 4",,,,,,
label,Verifying Document - Method Statement,,,,,,
label,Frequency - 3 weeks prior to the commencement of each piling operation,,,,,,
label,Verification Activity: Activity - HP,,,,,,
label,Verification Activity: By - ENG,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,"7.01.02 - Change of piling supervisor, crew of excavation method",,,,,,
label,"Acceptance / Conformance Criteria - When a change is made to the piling crew, excavation method or other change (e.g. variations in ground conditions) that could influence the quality of the works, the Designer may adjust the inspection requirement and frequency to suit the revised risk profile of the works.",,,,,,
label,Standard / Specification - 51/33669 - 6.3.2,,,,,,
label,Verifying Document - Notice,,,,,,
label,Frequency - When a change is made,,,,,,
label,Verification Activity: Activity - W,,,,,,
label,Verification Activity: By - ENG,,,,,,
checkpoint,7.01.03 - Non-conformances,,,,,,
label,"Acceptance / Conformance Criteria - Non-conformance ""make good"" measure agreed with Engineer and subsequently completed.",,,,,,
label,Standard / Specification - 3.8.1,,,,,,
label,Verifying Document - NCR,,,,,,
label,Frequency - As required,,,,,,
label,Verification Activity: Activity - W,,,,,,
label,Verification Activity: By - ENG,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
checklist,DS2672-ITP-S123 - CFA Piling Materials - Rev 1,itp,,,,,DS2672-ITP-S123 - CFA Piling Materials - Rev 1
section,4.07 Piling Materials,,,,,,
checkpoint,4.07.01 - Piling Supervisor,,,,,,
label,Acceptance / Conformance Criteria - A suitably qualified and experienced person shall be nominated by the Constructor as the ‘Piling Supervisor’.,,,,,,
label,Standard / Specification - 51/33669 - 3.9,,,,,,
label,Verifying Document - Supervisor Approval,,,,,,
label,Frequency - Prior to any piling works commencing.,,,,,,
label,Verification Activity: Activity - W,,,,,,
label,Verification Activity: By - ENG,,,,,,
checkpoint,4.07.02 - Pile Mix Design,,,,,,
label,"Acceptance / Conformance Criteria - The Designer shall be provided with the proposed concrete mix design for review, prior to any piling works commencing.",,,,,,
label,Standard / Specification - 51/33669 - 5.1,,,,,,
label,Verifying Document - Mix Design,,,,,,
label,Frequency - Prior to any piling works commencing.,,,,,,
label,Verification Activity: Activity - HP,,,,,,
label,Verification Activity: By - ENG,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,4.07.03 - Reinforcement Cage Fabrication Inspection,,,,,,
label,Acceptance / Conformance Criteria - Designer inspection of reinforcement cage fabrication process for the first pile at every structure with the Opportunity to inspect (at random for subsequent piles at the same structure),,,,,,
label,Standard / Specification - 51/33669 - 9.4,,,,,,
label,Verifying Document - Hold Point Release,,,,,,
label,Frequency - First pile at every structure,,,,,,
label,Verification Activity: Activity - HP,,,,,,
label,Verification Activity: By - ENG,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,4.07.04 - CFA Pile Construction Record Card Template,,,,,,
label,Acceptance / Conformance Criteria - Supply a template for the CFA pile construction record card a minimum of 3 weeks prior to the commencement of any piling works.,,,,,,
label,Standard / Specification - 51/33669 - 9.1,,,,,,
label,Verifying Document - Construction Record Card Template,,,,,,
label,Frequency - 3 weeks prior to the commencement of any piling,,,,,,
label,Verification Activity: Activity - HP,,,,,,
label,Verification Activity: By - ENG,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
checklist,DS2672-ITP-S123 - CFA Trial Pile Hold Points - Rev 1,itp,,,,,DS2672-ITP-S123 - CFA Trial Pile Hold Points - Rev 1
section,7.07 First Pile at Every Structure,,,,,,
checkpoint,7.07.01 - Inspection of Reinforcement Cages Prior to Installation,,,,,,
label,Acceptance / Conformance Criteria - Designer inspection of the reinforcement cage for the reinforced trial pile.,,,,,,
label,Standard / Specification - 51/33669 - 9.4,,,,,,
label,Verifying Document - Reinforcement Cage Inspection Record,,,,,,
label,Frequency - Once,,,,,,
label,Verification Activity: Activity - HP,,,,,,
label,Verification Activity: By - ENG,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,7.07.02 - Concreting of Piles,,,,,,
label,Acceptance / Conformance Criteria - Designer inspection of concreting for the reinforced and unreinforced trial piles.,,,,,,
label,Standard / Specification - 51/33669 - 9.4,,,,,,
label,Verifying Document - Pile Construction Record Card,,,,,,
label,Frequency - Once,,,,,,
label,Verification Activity: Activity - HP,,,,,,
label,Verification Activity: By - ENG,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,7.07.03 - Compression Testing,,,,,,
label,Acceptance / Conformance Criteria - A set of specimens for concrete tests shall be taken for each trial pile at the following intervals:,,,,,,
label," a. Unreinforced trial pile: 24hrs (3no), 3 days (3no)",,,,,,
