"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f3bac94e-6ca3-4eac-b07f-b30dec21dafd","","not-started","Job Details","checklist","FALSE","FALSE","Job Details"
"882b096a-7eca-4a6a-8659-cc75a19af15c","","work-in-progress","","folder","TRUE","FALSE","Rough In"
"307f93bb-c64c-481a-8962-b3ca31443d87","","work-in-progress","","folder","TRUE","FALSE","Rough In","BUILDING-C"
"5f5fe425-13a4-4af1-9e9d-1cfebf4c2952","","work-in-progress","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1"
"76d5b3e4-21b2-4db4-a58b-783cd1f53ef7","","work-in-progress","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure"
"fa51d906-274d-4f3e-bddf-39b245c3f1e2","","work-in-progress","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C101"
"0c30a340-b047-46ce-a805-b8a28527df56","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C105","Sign Off"
"2c1de1c4-b5cf-4b7a-89d5-c16c75ec14b7","","work-in-progress","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C106"
"7264732a-a930-4d19-90ce-db7404b0e558","","pass","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C106","Wall Closure Checklist 1 Rough In [A]"
"6220e43a-ae88-40d1-86d2-9560ce5c3186","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C106","Sign Off"
"6bcd29a1-4c0c-42b9-bcfb-c63f2090fb52","","work-in-progress","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C107"
"295d3664-57a8-454d-975b-b5be73d85bfa","","pass","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C107","Wall Closure Checklist 1 Rough In [A]"
"10a05a27-da9c-4f58-9449-7ad7cfc49672","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C107","Sign Off"
"7a2ac3b8-121b-488e-aa59-31e65121bf6e","","work-in-progress","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C108"
"c676d0a4-112f-47ee-974c-3fd1cbc2e3c7","","pass","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C108","Wall Closure Checklist 2 Rough In [P]"
"3ed5dcaf-a483-4dd3-b5bd-78f15b49212b","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Wall Closure","C108","Sign Off"
"c7d6e5a4-f77e-4635-aeae-15f09f1d4eaa","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure"
"f448a159-2ad5-4380-8d2c-f14fc137e58c","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C101"
"521bb387-53f9-486e-b9f2-7d76e3e4b139","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C101","Ceiling Closure Checklist 2 Rough In [Q]"
"e76f8db0-aadb-4c1c-b625-86cac15f327d","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C101","Sign Off"
"26047bee-fe90-4d10-a0f8-9bc996129ce2","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C102"
"1be57ca2-dbf9-4a36-aa43-4922f708cb59","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C102","Ceiling Closure Checklist 1 Rough In [B]"
"34cbf5ce-4958-46c7-bcfe-0841357b9d3b","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C102","Sign Off"
"809e9b74-4149-47b3-bb06-14ce93ed01af","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C103"
"8681838c-797e-4380-929b-2d1d7fc0a028","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C103","Ceiling Closure Checklist 1 Rough In [B]"
"11649389-d594-40de-8454-5521cd641b42","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C103","Sign Off"
"d0ae4e20-0f92-482e-8fd8-181e101eaf26","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C104"
"eab4e821-8742-42b2-8017-6ae040491d23","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C104","Ceiling Closure Checklist 2 Rough In [Q]"
"818e47d4-9b40-479b-96d0-0fa706ff6583","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C104","Sign Off"
"2d154e54-3fc0-4829-a901-fa545a30594a","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C105"
"7e036c9f-0144-4ba6-82d9-5299bf1da5dc","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C105","Ceiling Closure Checklist 2 Rough In [Q]"
"c80683ce-8224-46e3-aa30-058b3b0523a5","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C105","Sign Off"
"b9edc32b-be47-45e7-84cf-acdbba1c0f94","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C106"
"c705b376-9988-471e-8406-67e3015a3519","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C106","Ceiling Closure Checklist 1 Rough In [B]"
"29797a9f-0f12-4898-9e83-f1fcd6fd80fe","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C106","Sign Off"
"5977000b-90de-4f95-addf-0bd7bb83a789","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C107"
"d083b651-55bf-427a-9683-2112f722cc1e","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C107","Ceiling Closure Checklist 1 Rough In [B]"
"a457263b-2b2d-4a69-83f1-a31cafce506e","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C107","Sign Off"
"7671e337-648c-4663-8b22-4c20bab6a47a","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C108"
"65b3a0d9-b62b-4d87-9c17-bac49dbf0aea","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C108","Ceiling Closure Checklist 2 Rough In [Q]"
"2c8bab3a-c7f9-4f4c-b7ad-9a2fcb273f3e","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Apartment Ceiling Closure","C108","Sign Off"
"5e37bb19-8310-44e8-9993-ffea27fe8ace","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-1","Common Area"
"db751845-7100-4a3b-8057-e6fe02461b21","","not-started","Duct Installation Checklist [C]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Common Area","Duct Installation Checklist [C]"
"1a118696-e314-4a62-b445-820a25c2ad6c","","not-started","Lobby Area [J]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Common Area","Lobby Area [J]"
"027a0a5f-a9c9-4711-b596-b4c5cca496a4","","not-started","Ducting-Common Area [K]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Common Area","Ducting-Common Area [K]"
"1c190c18-19c1-4fd4-8dd6-30cade7f7be8","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-1","Common Area","Sign Off"
"f551fceb-444a-4448-915d-204236a96471","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2"
"38bdc09b-bc9b-47f0-a8b8-c68cc1c38325","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure"
"efb9b3c4-90c9-4083-9933-1b6647d68714","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C201"
"33e3c2bf-5696-4ac8-9021-ed42fe8a167e","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C201","Wall Closure Checklist 2 Rough In [P]"
"aa3e6706-92fc-4c6d-9c98-e152fd496ce7","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C201","Sign Off"
"88c679a4-fab4-4dd3-b0e8-94877b60974a","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C202"
"395d3b8b-c6d5-4b15-b496-b1c216afdbb9","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C202","Wall Closure Checklist 1 Rough In [A]"
"8426e313-8058-4eac-af37-091b0ac94a04","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C202","Sign Off"
"627afd3c-3c1c-4ee8-8a63-74bb495b7d42","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C203"
"5566edaa-cda2-4b00-9c45-d0865f4a75cc","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C203","Wall Closure Checklist 1 Rough In [A]"
"8fc0e0bf-013b-42e4-b759-f0889d7a866b","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C203","Sign Off"
"8acd8f24-f7c4-4832-9ac7-e31619bdf6aa","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C204"
"63dc206e-d14d-46cd-a8e9-3269a13f54e0","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C204","Wall Closure Checklist 2 Rough In [P]"
"8a4447a1-63b2-403c-8ddd-42a63bbc5708","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C204","Sign Off"
"714c2af7-f724-4e68-bcf7-ae7b4e2b7f44","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C205"
"26426c25-0067-44db-83a4-5982f2f45fdd","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C205","Wall Closure Checklist 2 Rough In [P]"
"ee46c404-1035-400b-93ce-8c7ddd11cfac","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C205","Sign Off"
"b1383e3c-a7ac-44fa-80e4-081d1b0f2ea9","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C206"
"637918d2-690e-4c0f-8035-c7acea25d92c","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C206","Wall Closure Checklist 1 Rough In [A]"
"219217fe-b48e-47d8-9a30-3e3d7511501f","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C206","Sign Off"
"b28d75ce-9c98-4bf6-ba50-29ca339e78d2","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C207"
"4c2cec9b-17b9-40bb-aa33-4bc1ef80f348","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C207","Wall Closure Checklist 1 Rough In [A]"
"6c53bcdd-45eb-4b0a-ab51-930b4406a37c","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C207","Sign Off"
"70ac9d21-5819-4255-9a89-7244bcc10f16","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C208"
"37182399-5722-4b7e-ad14-6b7c38735420","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C208","Wall Closure Checklist 2 Rough In [P]"
"fa19a8f1-b84a-43a1-ab34-4166e8700d85","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Wall Closure","C208","Sign Off"
"cf8a264a-c39d-4a37-b9c3-1c804b6bb9c1","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure"
"91f9c619-3b60-40ab-9ba0-c3be88d0136b","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C201"
"240cb06f-784d-490d-94b2-e2e7fb0d866f","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C201","Ceiling Closure Checklist 2 Rough In [Q]"
"1b23803c-a27f-4150-ae4a-8e380ec94e6a","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C201","Sign Off"
"bff5cc96-1880-42cc-84ee-60c27e3fad2c","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C202"
"ade50ee8-4c81-41dd-b0a4-3b9559fb18a6","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C202","Ceiling Closure Checklist 1 Rough In [B]"
"933bd6b9-5743-4f8b-b5ef-422c9f4e9687","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C202","Sign Off"
"47b0a03f-f916-4bd3-9d80-1da986dd76d5","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C203"
"ec9acf0b-62f2-4140-bf01-4cd242c76d7f","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C203","Ceiling Closure Checklist 1 Rough In [B]"
"5accb5d8-645a-451a-a861-dd366e2c1ff4","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C203","Sign Off"
"3555fa3e-ca5f-4612-ae82-d21bb300bb61","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C204"
"758bf7b2-46d0-48b2-afd6-9982e9e7e878","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C204","Ceiling Closure Checklist 2 Rough In [Q]"
"2b9cec6e-d245-4c22-b64a-13f34009467f","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C204","Sign Off"
"f3bfdeb7-84a7-40e2-990a-0f719d7fc4b9","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C205"
"467523f8-e420-4091-a33c-efe6475be9ae","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C205","Ceiling Closure Checklist 2 Rough In [Q]"
"22421793-c6ff-4fd4-a24e-6e63d57a17de","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C205","Sign Off"
"cff604e7-3651-4358-9d7a-c8afe77c984a","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C206"
"07cbe1dc-ebbd-4b82-a81a-5b441ad64cfc","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C206","Ceiling Closure Checklist 1 Rough In [B]"
"744e1af2-0ef2-493d-9125-69e835da7340","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C206","Sign Off"
"98b1a609-6c13-402e-82bf-9e9b49022d7f","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C207"
"382f6d11-b44f-4de9-94ef-8f6a532a022c","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C207","Ceiling Closure Checklist 1 Rough In [B]"
"76932e71-4be4-4ba0-b1e2-a81eae81e694","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C207","Sign Off"
"b19a527f-51a2-45a1-b2d8-862e3f03c4d3","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C208"
"7ada3d57-6827-4ece-90a1-a11a6d1bc398","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C208","Ceiling Closure Checklist 2 Rough In [Q]"
"91527da4-3796-4760-9213-4d5c00233aab","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Apartment Ceiling Closure","C208","Sign Off"
"b05cc0b6-a99a-4c3f-83cf-0bc16eb87723","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-2","Common Area"
"e84ff6d3-e41c-4eac-b196-066bd8c4e38e","","not-started","Duct Installation Checklist [C]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Common Area","Duct Installation Checklist [C]"
"2aacb8f0-a9ae-4790-b133-32eb1971ec84","","not-started","Lobby Area [J]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Common Area","Lobby Area [J]"
"92363119-b1ac-463d-8a44-52d27e067c37","","not-started","Ducting-Common Area [K]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Common Area","Ducting-Common Area [K]"
"09156c2e-a912-4b7d-9495-9c33c6c3db69","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-2","Common Area","Sign Off"
"7ce860c7-910c-4956-be71-8027ce68cc51","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-3"
"2a83b294-9d85-4eb9-ae05-c88387c836a1","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure"
"38b1238e-c80c-4e6b-bd96-55adf5798458","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C301"
"092b45ed-7cb3-4345-8009-0ec94a62d9de","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C301","Wall Closure Checklist 2 Rough In [P]"
"b219ff65-b1f0-48fb-88a0-d148362cc3cd","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C301","Sign Off"
"92d04c41-def2-42a3-820c-0b778ce8a224","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C302"
"ac28a057-c2d5-4df2-9d85-7a8c2590e1bf","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C302","Wall Closure Checklist 2 Rough In [P]"
"b4ee64eb-3d8c-41ff-b109-76e3df9463dd","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C302","Sign Off"
"76fc77ad-df20-4330-8f9d-11b01225dbfc","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C303"
"b24275ef-c2cb-4aa5-8d23-63e44b38eb82","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C303","Wall Closure Checklist 2 Rough In [P]"
"8b143715-6b2e-4f58-8b0e-a0b53826b7a3","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C303","Sign Off"
"fb293f26-450b-433b-b37b-0974d9586ed6","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C304"
"15bdd657-527d-4a9c-85d3-96697eb990d3","","not-started","Wall Closure Checklist 2 Rough In [P]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C304","Wall Closure Checklist 2 Rough In [P]"
"2b53df41-e14a-41ce-8a9d-128e7fa9bf25","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Wall Closure","C304","Sign Off"
"22004eba-7436-49ba-8797-79493dbf505d","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Ceiling Closure"
"e672e6f5-7919-4913-9339-fc7e6b303574","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Ceiling Closure","C301"
"0923feea-c11d-4ceb-8a2f-28831214277f","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Ceiling Closure","C301","Ceiling Closure Checklist 2 Rough In [Q]"
"4a91bab7-eeae-4ccc-9339-def85036db29","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Ceiling Closure","C301","Sign Off"
"dd484fed-7663-42d8-9425-92abe6cf54f2","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Ceiling Closure","C302"
"bb70e6d4-3130-4a44-885d-6b69fb58dda9","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Ceiling Closure","C302","Ceiling Closure Checklist 2 Rough In [Q]"
"4ef7d8c5-4953-4ab9-85c3-c7d1f49093c3","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Ceiling Closure","C302","Sign Off"
"48746500-4551-451e-8a1a-63a7826a5d7c","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Ceiling Closure","C303"
"53ca6177-0325-442c-bdc2-27e612bcd6ea","","not-started","Ceiling Closure Checklist 2 Rough In [Q]","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Ceiling Closure","C303","Ceiling Closure Checklist 2 Rough In [Q]"
"2bd7f958-0a07-46e8-96ca-bcf74554e323","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-C","Level-3","Apartment Ceiling Closure","C303","Sign Off"
