type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Cable Tray,,,,,,Cable Tray
checkpoint,Unistrutt Filed & Painted,,,,,,
checkpoint,Hangers Spaced as Specified,,,,,,
checkpoint,Correct Size Tray Installed,,,,,,
checkpoint,Tray Joined Correctly,,,,,,
checkpoint,Hangers Seismic Restrained as per Design,,,,,,
checkpoint,Tray Fastened to Hangers,,,,,,
checkpoint,Correct Anchors used fixing to Ceiling,,,,,,
checkpoint,Cable Tray Bonded,,,,,,
checkpoint,Photos,,,,,,
,,,,,,,
checklist-flat,Switchboard,,,,,,Switchboards
checkpoint,Fixings installed in wall correctly if board is wall mounted,,,,,,
checkpoint,All clearances sighted to ensure location is compliant,,,,,,
checkpoint,All cables correctly installed in protection device and earth and neutral bars and fully secured,,,,,,
checkpoint,Cables neatly dressed,,,,,,
checkpoint,Phase tabs on chassy covered,,,,,,
checkpoint,All earths and neutrals labelled to match phase numbers,,,,,,
checkpoint,Switchboard is clean on the inside and outside,,,,,,
checkpoint,Masking blanks installed,,,,,,
checkpoint,Feisst label on the door installed,,,,,,
checkpoint,"Switchboard Tested & Passed, results uploaded to drive via iPad",,,,,,
checkpoint,DB legend installed,,,,,,
checkpoint,Photos,,,,,,
,,,,,,,
checklist,Inground Services,,,,,,Inground Services
section,Ducts and Conduits,,,,,,
checkpoint,Correct size installed,,,,,,
checkpoint,Start and finish locations correct as per plan,,,,,,
checkpoint,separation from other services,,,,,,
checkpoint,Clean inside and in good condition,,,,,,
checkpoint,Photos,,,,,,
,,,,,,,
checklist,QA - First Fix Electrical Common,,,,,,First Fix Electrical Common
section,Flush Boxes,,,,,,
checkpoint,Height as per plan,,,,,,
checkpoint,Location as per plan,,,,,,
checkpoint,Fire rated boxes installed where necessary,,,,,,
checkpoint,Acoustic boxes installed where necessary,,,,,,
checkpoint,Flushboxes not back to back on Acoustic / Fire Walls,,,,,,
checkpoint,Intumescent Pad in Place,,,,,,
section,Cabling,,,,,,
checkpoint,Power cables installed correctly,,,,,,
checkpoint,Lighting cables installed correctly,,,,,,
checkpoint,Switching / Control cables installed correctly,,,,,,
checkpoint,Circuits clearly labelled,,,,,,
checkpoint,Separation between Data and Power at 300mm or as specified,,,,,,
section,Cat Wires,,,,,,
checkpoint,300mm Seperation Between Power & Data,,,,,,
checkpoint,Supported every 6 Meters or Adequately to avoid Sagging,,,,,,
checkpoint,Correctly Secured at Each End,,,,,,
checkpoint,Turn Buckle Installed and Accessible,,,,,,
checkpoint,Number of cables per cat wire. 8 maximum or as per electrical spec,,,,,,
checkpoint,Separation between other services maintained,,,,,,
checkpoint,All cables secured via cable ties with ends cut,,,,,,
section,Cable Tray,,,,,,
checkpoint,Minimum 25% spare capacity left on cable tray,,,,,,
section,QA - Lights,,,,,,
checkpoint,Setout Correct,,,,,,
checkpoint,General Lighting Cabling installed and correct locations,,,,,,
checkpoint,PIR Sensor Cabling Installed and in correct locations,,,,,,
checkpoint,Emergency/ Exit Lighting Cabling Installed and in correct locations,,,,,,
checkpoint,Nogging installed for Electrical Services,,,,,,
checkpoint,Photos,,,,,,
,,,,,,,
checklist,QA - First Fix Electrical,,,,,,First First Electrical
section,Flush Boxes,,,,,,
checkpoint,Height as per plan,,,,,,
checkpoint,Location as per plan,,,,,,
checkpoint,Fire rated boxes installed where necessary,,,,,,
checkpoint,Acoustic boxes installed where necessary,,,,,,
checkpoint,Flushboxes not back to back on Acoustic / Fire Walls,,,,,,
checkpoint,Intumescent Pad in Place,,,,,,
section,Cabling,,,,,,
checkpoint,Power cables installed correctly,,,,,,
checkpoint,Lighting cables installed correctly,,,,,,
checkpoint,Switching / Control cables installed correctly,,,,,,
checkpoint,Circuits clearly labelled,,,,,,
checkpoint,Separation between Data and Power at 300mm or as specified,,,,,,
section,Cat Wires,,,,,,
checkpoint,300mm Seperation Between Power & Data,,,,,,
checkpoint,Supported every 6 Meters or Adequately to avoid Sagging,,,,,,
checkpoint,Correctly Secured at Each End,,,,,,
checkpoint,Turn Buckle Installed and Accessible,,,,,,
checkpoint,Number of cables per cat wire. 8 maximum or as per electrical spec,,,,,,
checkpoint,Separation between other services maintained,,,,,,
checkpoint,All cables secured via cable ties with ends cut,,,,,,
section,QA - Lights,,,,,,
checkpoint,Setout Correct,,,,,,
checkpoint,Cabling in correct location,,,,,,
checkpoint ,PIR Sensor Cabling Installed,,,,,,
checkpoint,Emergency/ Exit Lighting,,,,,,
checkpoint,Nogging installed for Electrical Services,,,,,,
checkpoint,Photos,,,,,,
,,,,,,,
checklist,QA - Second Fix Electrical,,,,,,2nd Fix Electrical
section,Power Outlets,,,,,,
checkpoint,Correct type installed ,,,,,,
checkpoint,Correctly installed with terminations all secured properly,,,,,,
checkpoint,Outlet Installed level,,,,,,
checkpoint,Circuit Tested and results recorded,,,,,,
checkpoint,Description Labelled on the outlet face with vivid and with dymo labeller on cover plate and ensure label is level,,,,,,
section,Light Switches,,,,,,
checkpoint,Correct type installed,,,,,,
checkpoint,Correctly installed with terminations all secured properly,,,,,,
checkpoint,Light switch Installed level,,,,,,
checkpoint,Circuit Tested and results recorded,,,,,,
checkpoint,Description Labelled on the outlet face with vivid and with dymo labeller on cover plate and ensure label is level,,,,,,
section,Light Fixtures & PIR Sensors,,,,,,
checkpoint,Correct type installed,,,,,,
checkpoint,Correctly installed with terminations all secured properly,,,,,,
checkpoint,Tested for operation,,,,,,
checkpoint,Seismic Braces Installed as per design,,,,,,
checkpoint,Photos,,,,,,
,,,,,,,
checklist-flat,QA - Completion,,,,,,Completion
checkpoint,All Areas Defected by SM & Feisst Team prior to PC,,,,,,
checkpoint,"All DBs Tested, results uploaded to Drive on iPad and sent to Project Admin",,,,,,
checkpoint,PS3 Completed & Signed for Emergency Lighting,,,,,,
checkpoint,PS3 Completed & Signed for Seismic Bracing of Electrical Fixtures,,,,,,
checkpoint,All COCs completed and Submitted to Julia,,,,,,
checkpoint,"""Clean"" As Built Set of Drawings Completed and Submitted to Julia",,,,,,
checkpoint,All excess material removed from site and returned to wholesalers,,,,,,
checkpoint,All assets accounted for and removed from site,,,,,,
,,,,,,,
