Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Detailed Piling Overview,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Piles 1-15,grouping,piles 1-15,piling,,
,,Pile 1,,piles 1-15,piling,pile 1,
,,Pile 2,,piles 1-15,pile 2,piling,
,,Pile 3,,pile 3,piles 1-15,piling,
,,Pile 4,,piles 1-15,piling,pile 4,
,,Pile 5,,piles 1-15,piling,pile 5,
,,Pile 6,,piles 1-15,pile 6,piling,
,,Pile 7,,pile 7,piles 1-15,piling,
,,Pile 8,,piles 1-15,piling,pile 8,
,,Pile 9,,piles 1-15,pile 9,piling,
,,Pile 10,,piles 1-15,piling,pile 10,
,,Pile 11,,piles 1-15,pile 11,piling,
,,Pile 12,,pile 12,piles 1-15,piling,
,,Pile 13,,piles 1-15,piling,pile 13,
,,Pile 13,,piles 1-15,piling,pile 13,
,,Pile 14,,piles 1-15,piling,pile 14,
,,Pile 15,,piles 1-15,pile 15,piling,
,,Piles 16-30,grouping,piles 16-30,piling,,
,,Pile 16,,piles 16-30,pile 16,piling,
,,Pile 17,,piles 16-30,piling,pile 17,
,,Pile 18,,piles 16-30,pile 18,piling,
,,Pile 19,,piles 16-30,pile 19,piling,
,,Pile 20,,piles 16-30,piling,pile 20,
,,Pile 21,,piles 16-30,piling,pile 21,
,,Pile 22,,piles 16-30,pile 22,piling,
,,Pile 23,,piles 16-30,pile 23,piling,
,,Pile 24,,piles 16-30,piling,pile 24,
,,Pile 25,,piles 16-30,piling,pile 25,
,,Pile 26,,piles 16-30,pile 26,piling,
,,Pile 27,,piles 16-30,pile 27,piling,
,,Pile 28,,piles 16-30,piling,pile 28,
,,Pile 29,,piles 16-30,pile 29,piling,
,,Pile 30,,piles 16-30,pile 30,piling,
,,Piles 31-45,grouping,piles 31-45,piling,,
,,Pile 31,,piles 31-45,piling,pile 31,
,,Pile 32,,piles 31-45,piling,pile 32,
,,Pile 33,,piles 31-45,pile 33,piling,
,,Pile 34,,pile 34,piles 31-45,piling,
,,Pile 35,,piles 31-45,piling,pile 35,
,,Pile 36,,piles 31-45,piling,pile 36,
,,Pile 37,,piles 31-45,pile 37,piling,
,,Pile 38,,pile 38,piles 31-45,piling,
,,Pile 39,,piles 31-45,piling,pile 39,
,,Pile 40,,piles 31-45,pile 40,piling,
,,Pile 41,,pile 41,piles 31-45,piling,
,,Pile 42,,piles 31-45,piling,pile 42,
,,Pile 43,,piles 31-45,piling,pile 43,
,,Pile 44,,piles 31-45,pile 44,piling,
,,Pile 45,,pile 45,piles 31-45,piling,
,,Piles 46-58,grouping,piling,piles 46-58,,
,,Pile 46,,piling,pile 46,piles 46-58,
,,Pile 47,,piling,pile 47,piles 46-58,
,,Pile 48,,pile 48,piling,piles 46-58,
,,Pile 49,,pile 49,piling,piles 46-58,
,,Pile 50,,piling,pile 50,piles 46-58,
,,Pile 51,,pile 51,piling,piles 46-58,
,,Pile 52,,pile 52,piling,piles 46-58,
,,Pile 53,,piling,pile 53,piles 46-58,
,,Pile 54,,piling,pile 54,piles 46-58,
,,Pile 55,,pile 55,piling,piles 46-58,
,,Pile 56,,pile 56,piling,piles 46-58,
,,Pile 57,,piling,pile 57,piles 46-58,
,,Pile 58,,piling,pile 58,piles 46-58,
,Columns,,,,,,
,,Pile diameter,,pile diameter,,,
,,Pile diameter,Pile diameter,pile diameter,,,
,,Engineer Inspection reinforcing,,engineer inspection reinforcing,,,
,,Geotech inspection,,geotech inspection,,,
,,Council inspection,,council inspection,,,
,,CLL QA received,,cll qa received,,,
,,Any Issues with Pile,,any issues with pile,,,
,,Any issues/ collapse?,Any issues/ collapse?,any issues with pile,,,
,,Weather conditions,Weather conditions,any issues with pile,,,
,,Concrete poured to the correct height,,concrete poured to the correct height,,,
,,Date of Concrete Pour:,Date of Concrete Pour:,concrete poured to the correct height,,,
,,Sand filled to clay height,,sand filled to clay height,,,
,,Cage centre of the hole,,cage centre of the hole,,,
,,No bars damaged,,no bars damaged,,,
,,Concrete cleaned from reinforcing,,concrete cleaned from reinforcing,,,
,,,,,,,
Detailed Concrete Foundations Overview,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Zone 1,,zone 1,concrete foundations,,
,,Zone 2,,zone 2,concrete foundations,,
,,Zone 3,,zone 3,concrete foundations,,
,,Zone 4,,zone 4,concrete foundations,,
,,Zone 5,,concrete foundations,zone 5,,
,Columns,,,,,,
,,Footings: Drawings photo with location,,drawings photo with location,footings for area:,,
,,Footings: Set out correct,,footings for area:,set out correct,,
,,Footings: Boxing correct,,boxing correct,footings for area:,,
,,Footings: Reinforcing,,footings for area:,reinforcing,,
,,Footings: Starter setout,,starter setout,footings for area:,,
,,Footings: Inspect,,inspect,footings for area:,,
,,Footings: Pour,,pour,footings for area:,,
,,Pile Caps: Drawings photo with location,,pile caps for area:,drawings photo with location,,
,,Pile Caps: Photos,,pile caps for area:,photos,,
,,Pile Caps: Waterproofing,,pile caps for area:,waterproofing,,
,,Pile Caps: Steel,,pile caps for area:,steel,,
,,Pile Caps: Inspect,,pile caps for area:,inspect,,
,,Pile Caps: Pour,,pile caps for area:,pour,,
,,,,,,,
Overall Structure Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Lower Ground,,project qa,structure,lower ground,
,,Ground Floor,,project qa,ground floor,structure,
,,First Floor,,project qa,first floor,structure,
,,Second Floor,,project qa,second floor,structure,
,,Third Floor,,project qa,structure,third floor,
,,Roof,,project qa,roof,structure,
,Columns,,,,,,
,,AFS Walls,,afs walls,,,
,,Precast Walls,,precast walls,,,
,,Structural Steel,,structural steel,,,
,,DPM,,dpm,,,
,,Concrete Pour,,concrete pour,,,
,,Reinforcing Slab on Grade,,reinforcing slab on grade,,,
,,Floor Slab,,floor slab,,,
,,Concrete Pour,,concrete pour,,,
,,Steel Angles,,steel angles,,,
,,Grout,,grout,,,
,,Precast Balconies,,precast balconies,,,
,,Precast Stairs,,precast stairs,,,
,,Reinforcing,,reinforcing,,,
,,Trusses/Purlins,,trusses/purlins,,,
,,Backfill Retaining,,backfill retaining,,,
,,Footings,,footings,,,
,,,,,,,
Interior Fitout Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Lower Ground,grouping,lower ground,,,
,,LG.1,expanded,fitout and balconies,lg.1,project qa,lower ground
,,LG.2,expanded,fitout and balconies,project qa,lg.2,lower ground
,,LG.3,expanded,lg.3,fitout and balconies,project qa,lower ground
,,LG.4,expanded,lg.4,fitout and balconies,project qa,lower ground
,,LG.5,expanded,lg.5,fitout and balconies,project qa,lower ground
,,LG.6,expanded,lg.6,fitout and balconies,project qa,lower ground
,,Ground,grouping,ground,,,
,,G.1,expanded,ground,g.1,fitout and balconies,project qa
,,G.2,expanded,g.2,ground,fitout and balconies,project qa
,,G.3,expanded,ground,fitout and balconies,project qa,g.3
,,G.4,expanded,ground,fitout and balconies,g.4,project qa
,,G.5,expanded,ground,fitout and balconies,project qa,g.5
,,G.6,expanded,ground,fitout and balconies,project qa,g.6
,,G.7,expanded,g.7,ground,fitout and balconies,project qa
,,First Floor,grouping,first floor,,,
,,1.1,,first floor,fitout and balconies,1.1,project qa
,,1.2,,first floor,fitout and balconies,project qa,1.2
,,1.3,,first floor,fitout and balconies,project qa,1.3
,,1.4,,first floor,fitout and balconies,project qa,1.4
,,1.5,,1.5,first floor,fitout and balconies,project qa
,,1.6,,1.6,first floor,fitout and balconies,project qa
,,1.7,,first floor,1.7,fitout and balconies,project qa
,,Second Floor,grouping,second floor,,,
,,2.1,,fitout and balconies,project qa,2.1,second floor
,,2.2,,fitout and balconies,project qa,2.2,second floor
,,2.3,,fitout and balconies,project qa,second floor,2.3
,,2.4,,2.4,fitout and balconies,project qa,second floor
,,2.5,,2.5,fitout and balconies,project qa,second floor
,,2.6,,2.6,fitout and balconies,project qa,second floor
,,2.7,,2.7,fitout and balconies,project qa,second floor
,,Third Floor,grouping,third floor,,,
,,3.1,,third floor,fitout and balconies,project qa,3.1
,,3.2,,third floor,fitout and balconies,project qa,3.2
,,3.3,,3.3,third floor,fitout and balconies,project qa
,,3.4,,3.4,third floor,fitout and balconies,project qa
,,3.5,,3.5,third floor,fitout and balconies,project qa
,,3.6,,3.6,third floor,fitout and balconies,project qa
,,3.7,,third floor,fitout and balconies,3.7,project qa
,Columns,,,,,,
,,Steel Stud,,steel stud,,,
,,Plumbing First Fix,,plumbing first fix,,,
,,Electrical First Fix and Comms,,electrical first fix and comms,,,
,,Mechanical First Fix,,mechanical first fix,,,
,,Passive Fire,,passive fire,,,
,,Post Wall Linings,,post wall linings,,,
,,Bathroom & Laundry Waterproofing,,bathroom & laundry waterproofing,,,
,,Joinery Fit Out,,joinery fit out,,,
,,Services Fit Out,,services fit out,,,
,,"Internal Painting, Framing & Carpet",,"internal painting, framing & carpet",,,
,,Fire System,,fire system,,,
,,Scarbro Final Sign - Off,,scarbro final sign - off,,,
,,,,,,,
Facade Progress,,,,,,,
,Scope,,,Facade,,,
,Rows,,,,,,
,,Lower Ground,dynamic,lower ground,Facade,,
,,Ground Floor,dynamic,ground floor,Facade,,
,,First Floor,dynamic,first floor,Facade,,
,,Second Floor,dynamic,second floor,Facade,,
,,Third Floor,dynamic,third floor,Facade,,
,Columns,,,,,,
,,Openings,,openings,,,
,,Windows,,windows,,,
,,RAB,,rab,,,
,,Flashings,,flashings,,,
,,,,,,,
Balconies Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Lower Ground,grouping,lower ground,,,
,,LG.1,expanded,fitout and balconies,lg.1,project qa,lower ground
,,LG.2,expanded,fitout and balconies,project qa,lg.2,lower ground
,,LG.3,expanded,lg.3,fitout and balconies,project qa,lower ground
,,LG.4,expanded,lg.4,fitout and balconies,project qa,lower ground
,,LG.5,expanded,lg.5,fitout and balconies,project qa,lower ground
,,LG.6,expanded,lg.6,fitout and balconies,project qa,lower ground
,,Ground,grouping,ground,,,
,,G.1,expanded,ground,g.1,fitout and balconies,project qa
,,G.2,expanded,g.2,ground,fitout and balconies,project qa
,,G.3,expanded,ground,fitout and balconies,project qa,g.3
,,G.4,expanded,ground,fitout and balconies,g.4,project qa
,,G.5,expanded,ground,fitout and balconies,project qa,g.5
,,G.6,expanded,ground,fitout and balconies,project qa,g.6
,,G.7,expanded,g.7,ground,fitout and balconies,project qa
,,First Floor,grouping,first floor,,,
,,1.1,,first floor,fitout and balconies,1.1,project qa
,,1.2,,first floor,fitout and balconies,project qa,1.2
,,1.3,,first floor,fitout and balconies,project qa,1.3
,,1.4,,first floor,fitout and balconies,project qa,1.4
,,1.5,,1.5,first floor,fitout and balconies,project qa
,,1.6,,1.6,first floor,fitout and balconies,project qa
,,1.7,,first floor,1.7,fitout and balconies,project qa
,,Second Floor,grouping,second floor,,,
,,2.1,,fitout and balconies,project qa,2.1,second floor
,,2.2,,fitout and balconies,project qa,2.2,second floor
,,2.3,,fitout and balconies,project qa,second floor,2.3
,,2.4,,2.4,fitout and balconies,project qa,second floor
,,2.5,,2.5,fitout and balconies,project qa,second floor
,,2.6,,2.6,fitout and balconies,project qa,second floor
,,2.7,,2.7,fitout and balconies,project qa,second floor
,,Third Floor,grouping,third floor,,,
,,3.1,,third floor,fitout and balconies,project qa,3.1
,,3.2,,third floor,fitout and balconies,project qa,3.2
,,3.3,,3.3,third floor,fitout and balconies,project qa
,,3.4,,3.4,third floor,fitout and balconies,project qa
,,3.5,,3.5,third floor,fitout and balconies,project qa
,,3.6,,3.6,third floor,fitout and balconies,project qa
,,3.7,,third floor,fitout and balconies,3.7,project qa
,Columns,,,,,,
,,Balcony installed as per spec,,balcony installed as per spec,,,
,,General photos of install,,general photos of install,,,
