type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Dridesign Installation,,,,,,Dridesign - Zone 3 - Section C - Wall - Dridesign Installation Checklist
section,Material Inspection,,,,,,
checkpoint,Dri Design Panels - Aluminium panels - non perforated,,,,,,
checkpoint,Dri Design Panels - Aluminium panels - 80m2 only perforated to bleacher area,,,,,,
checkpoint,Insulation - Wall - Acoustic Black Perforated - 50mm,,,,,,
checkpoint,Metal Wall Cladding - Custom On Site Panel,,,,,,
checkpoint,PVC Tape to the rear of the Cassette Top Flanges,,,,,,
section,Installation,,,,,,
checkpoint,Aluminium - Small face extrusion,,,,,,
checkpoint,Aluminium - Wall Trim - 400mm,,,,,,
checkpoint,Aluminium - Window Trim - 400mm,,,,,,
checkpoint,Aluminium - Foot Flashing - stepped to stairs,,,,,,
checkpoint,Insulated Panel Wall Cladding - Drill weep holes in J extrusion,,,,,,
checkpoint,Wall Penetration - Overflow slots through facade,,,,,,
checkpoint,Area clean and free of debris,,,,,,
checkpoint,Materials in good condition,,,,,,
section,Signoffs,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,
date,Date:,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,
text,Site Supervisor: ,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,
text,Client Representative:,,,,,,
,,,,,,,
checklist,Dridesign Installation,,,,,,Dridesign - Zone 3 - Section F - Wall - Dridesign Installation Checklist
section,Material Inspection,,,,,,
checkpoint,Dri Design Panels - Aluminium panels,,,,,,
checkpoint,Metal Wall Cladding - Custom On Site Panel,,,,,,
checkpoint,Dridesign J extrusion & PVC tape,,,,,,
section,Installation,,,,,,
checkpoint,Aluminium - Small face extrusion,,,,,,
checkpoint,Aluminium - Wall Trim - 400mm,,,,,,
checkpoint,Aluminium - Window Trim - 400mm,,,,,,
checkpoint,Aluminium - Foot Flashing - stepped to stairs,,,,,,
checkpoint,Insulated Panel Wall Cladding - Drill weep holes in J extrusion,,,,,,
checkpoint,Wall Penetration - Overflow slots through facade,,,,,,
checkpoint,Area clean and free of debris,,,,,,
checkpoint,Materials in good condition,,,,,,
section,Signoffs,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,
date,Date:,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,
text,Site Supervisor: ,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,
text,Client Representative:,,,,,,
,,,,,,,
checklist,Dridesign Installation,,,,,,Dridesign - Zone 3 - South - Wall - Dridesign Installation Checklist
section,Material Inspection,,,,,,
checkpoint,Dri Design Panels - Aluminium panels,,,,,,
checkpoint,Dri Design Panels - Aluminium panels - 80m2 only perforated to bleacher area,,,,,,
checkpoint,Wall Cladding - Dridesign J extrusion & PVC tape,,,,,,
checkpoint,Metal Wall Cladding - Custom On Site Panel,,,,,,
checkpoint,PVC Tape to the rear of the Cassette Top Flanges,,,,,,
section,Installation,,,,,,
checkpoint,Aluminium - Wall Trim to Horizontal fins - small face,,,,,,
checkpoint,Aluminium - Small face extrusion,,,,,,
checkpoint,Aluminium - Wall Trim - 400mm,,,,,,
checkpoint,Aluminium - Window Trim - 400mm,,,,,,
checkpoint,Aluminium - Foot Flashing - stepped to stairs,,,,,,
checkpoint,Insulated Panel Wall Cladding - Drill weep holes in J extrusion,,,,,,
checkpoint,Wall Penetration - Overflow slots through facade,,,,,,
checkpoint,Area clean and free of debris,,,,,,
checkpoint,Materials in good condition,,,,,,
section,Signoffs,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,
date,Date:,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,
text,Site Supervisor: ,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,
text,Client Representative:,,,,,,
,,,,,,,
checklist,Dridesign Installation,,,,,,Dridesign - Zone 3 - Terrace 1 - Wall - Dridesign Installation Checklist
section,Material Inspection,,,,,,
checkpoint,Dri Design Panels - Aluminium panels - MC03,,,,,,
checkpoint,Dri Design Panels - Aluminium panels - MC01,,,,,,
checkpoint,Wall Cladding - Dridesign J extrusion & PVC tape,,,,,,
checkpoint,Metal Wall Cladding - Custom On Site Panel,,,,,,
checkpoint,PVC Tape to the rear of the Cassette Top Flanges,,,,,,
section,Installation,,,,,,
checkpoint,Aluminium - Small face extrusion,,,,,,
checkpoint,Aluminium - Wall Trim - 400mm,,,,,,
checkpoint,Aluminium - Window Trim - 400mm,,,,,,
checkpoint,Aluminium - Foot Flashing - stepped to stairs,,,,,,
checkpoint,Insulated Panel Wall Cladding - Drill weep holes in J extrusion,,,,,,
checkpoint,Wall Penetration - Overflow slots through facade,,,,,,
checkpoint,Area clean and free of debris,,,,,,
checkpoint,Materials in good condition,,,,,,
section,Signoffs,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,
date,Date:,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,
text,Site Supervisor: ,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,
text,Client Representative:,,,,,,
,,,,,,,
checklist,Dridesign Installation,,,,,,Dridesign - Zone 3 - Terrace 2 - Soffit - Dridesign Installation Checklist
section,Material Inspection,,,,,,
checkpoint,Dri Design Panels - Aluminium panels,,,,,,
checkpoint,Wall Cladding - Dridesign J extrusion & PVC tape,,,,,,
