type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Level / Area: ,,,,,,ITC - (5) Cable Tray-Ladder-Trenching,
section,Details,,,,,,,
checkpoint,AREA/LOCATION TO DRAWING,,,,,,,
checkpoint,"CORRECT SIZE, TYPE & SPARE CAPACITY",,,,,,,
checkpoint,GALVANISED / PAINTED,,,,,,,
checkpoint,CORRECT SPACING,,,,,,,
checkpoint,CORRECT ALIGNMENT,,,,,,,
checkpoint,CORRECT BRACKETS AND SAFE FIXING,,,,,,,
checkpoint,CLEAR TO OTHER SERVICES,,,,,,,
checkpoint,FINAL ACCEPTANCE:,,,,,,,
textbox,HEYDAY GROUP (REPRESENTATIVE),,,,,,,
textbox,CLIENT (REPRESENTATIVE),,,,,,,
textbox,AUTHORITY (IF APPLICABLE),,,,,,,
holdpoint,Signoff,,,,,,,
,,,,,,,,
checklist,Level / Area: ,,,,,,ITC - (6) Conduit,
section,Details,,,,,,,
checkpoint,CORRECT LOCATION TO DRAWING,,,,,,,
checkpoint,CORRECT SIZE AND TYPE,,,,,,,
checkpoint,CORRECT SPACING IN SLAB,,,,,,,
checkpoint,CORRECT ALIGNMENT,,,,,,,
checkpoint,CLEAR TO OTHER SERVICES,,,,,,,
checkpoint,CORRECT DEPTH U/GROUND,,,,,,,
checkpoint,CORRECTLY MARKED (TAPE OR OTHER),,,,,,,
checkpoint,CORRECT FIXING AND SAFE,,,,,,,
checkpoint,CORRECT BACKFILL AND SURFACES,,,,,,,
checkpoint,FINAL ACCEPTANCE:,,,,,,,
textbox,HEYDAY GROUP (REPRESENTATIVE),,,,,,,
textbox,CLIENT (REPRESENTATIVE),,,,,,,
textbox,AUTHORITY (IF APPLICABLE),,,,,,,
holdpoint,Signoff,,,,,,,
,,,,,,,,
checklist,Level / Area: ,,,,,,ITC - (7) Light and Power Circuits,
section,Details,,,,,,,
checkpoint-no-status,Details,,,,,,,
textbox,D.B. No:,,,,,,,
textbox,CCT No:,,,,,,,
textbox,C/B No:,,,,,,,
checkpoint,CONDUIT,,,,,,,
checkpoint,ROUGH IN,,,,,,,
checkpoint,FIT OFF,,,,,,,
checkpoint,TESTED AS PER ITC 7A AND 7B,,,,,,,
checkpoint,NOEW SUBMITTED TO COUNCIL,,,,,,,
checkpoint,FINAL ACCEPTANCE:,,,,,,,
textbox,HEYDAY GROUP (REPRESENTATIVE),,,,,,,
textbox,CLIENT (REPRESENTATIVE),,,,,,,
textbox,AUTHORITY (IF APPLICABLE),,,,,,,
holdpoint,Signoff,,,,,,,
,,,,,,,,
checklist,LIGHT/POWER Circuits (PRE),,,,,,ITC - (7A) Light and Power Circuits PRE,
section,Lighting/Power Circuits Field PRE ITC,,,,,,,
checkpoint-no-status,Details,,,,,,,
textbox,Distribution Board,,,,,,,
textbox,Fed From,,,,,,,
textbox,Cable Type,,,,,,,
textbox,Tested By,,,,,,,
textbox,Submain Size,,,,,,,
textbox,Date ITC - 4A,,,,,,,
textbox,CB Size,,,,,,,
checkpoint,Lighting/Power Circuits Field PRE ITC,,,,,,,
textbox,C/B No.,,,,,,,
textbox,C/B Size,,,,,,,
textbox,Cable Size,,,,,,,
textbox,Earth Resistance,,,,,,,
textbox,Insulation Resistance,,,,,,,
textbox,Polarity,,,,,,,
textbox,Fault Loop,,,,,,,
textbox,Safe to Energise,,,,,,,
textbox,Tested By,,,,,,,
date,Date:,,,,,,,
holdpoint,Sign,,,,,,,
