Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Rough In - Apartment Wall Closure,,,,,,,
,Scope,,,rough in,apartment wall closure,,
,Rows,,,,,,
,,BUILDING-B - Level-1,dynamic,Rough In,BUILDING-B,Level-1,Apartment Wall Closure
,,BUILDING-B - Level-2,dynamic,Rough In,BUILDING-B,Level-2,Apartment Wall Closure
,,BUILDING-B - Level-3,dynamic,Rough In,BUILDING-B,Level-3,Apartment Wall Closure
,,BUILDING-B - Level-4,dynamic,Rough In,BUILDING-B,Level-4,Apartment Wall Closure
,,BUILDING-C - Level-1,dynamic,level-1,building-c,apartment wall closure,rough in
,,BUILDING-C - Level-2,dynamic,level-2,building-c,apartment wall closure,rough in
,,BUILDING-C - Level-3,dynamic,building-c,level-3,apartment wall closure,rough in
,Columns,,,,,,
,,Confirm area of work is accessible & acceptable to commence (If not comment below),,confirm area of work is accessible & acceptable to commence (if not comment below),,,
,,FCU installed in right location as per mechanical layout and the model number is in accordance with latest AC schedule,,fcu installed in right location as per mechanical layout and the model number is in accordance with latest ac schedule,,,
,,FCU installed as hight as possible with 5% slop tward the drain point,,fcu installed as hight as possible with 5% slop tward the drain point,,,
,,Thermostat control cabling has been installed,,thermostat control cabling has been installed,,,
,,Thermostat location is correct as per RCP,,thermostat location is correct as per rcp,,,
,,Drains have been run to Tundish,,drains have been run to tundish,,,
,,Drains tested and witnessed by Boad Air,,drains tested and witnessed by boad air,,,
,,All wiring including interconection wiring and power from isolator to the condensers are roughed without defect,,all wiring including interconection wiring and power from isolator to the condensers are roughed without defect,,,
,,Refrigeration insulation is not damaged,,refrigeration insulation is not damaged,,,
,,Where refrigeration lines insulated and supported pipe clamps have been installed to avoid damage to insulation,,where refrigeration lines insulated and supported pipe clamps have been installed to avoid damage to insulation,,,
,,Pipe projecting the wall cavities in balconies have been sealed,,pipe projecting the wall cavities in balconies have been sealed,,,
,,Refrigeration pipes are run through cavity without being kinked or damaged,,refrigeration pipes are run through cavity without being kinked or damaged,,,
,,Refrigeration pipes run is not exceeding the pipe length limits in VRV systems?,,refrigeration pipes run is not exceeding the pipe length limits in vrv systems?,,,
,,Vent boxes are sealed,,vent boxes are sealed,,,
,,Add divider using brackets inside Exhaust plenum boxes to separate toilet & kitchen exhaust?,,add divider using brackets inside exhaust plenum boxes to separate toilet & kitchen exhaust?,,,
,,Sign-Off Completed,,sign-off completed as per below (pass once complete),sign off,,
,,Contract/Subcontractor Assessor Sign Off,Contract/Subcontractor Assessor Sign Off,sign-off completed as per below (pass once complete),sign off,,
,,Builder Representative Sign Off,Builder Representative Sign Off,sign-off completed as per below (pass once complete),sign off,,
,,Inspection Date:,Inspection Date:,sign-off completed as per below (pass once complete),sign off,,
,,,,,,,
Rough In - Apartment Ceiling Closure,,,,,,,
,Scope,,,rough in,apartment ceiling closure,,
,Rows,,,,,,
,,BUILDING-B - Level-1,dynamic,Rough In,BUILDING-B,Level-1,Apartment Ceiling Closure
,,BUILDING-B - Level-2,dynamic,Rough In,BUILDING-B,Level-2,Apartment Ceiling Closure
,,BUILDING-B - Level-3,dynamic,Rough In,BUILDING-B,Level-3,Apartment Ceiling Closure
,,BUILDING-B - Level-4,dynamic,Rough In,BUILDING-B,Level-4,Apartment Ceiling Closure
,,BUILDING-C - Level-1,dynamic,level-1,apartment ceiling closure,building-c,rough in
,,BUILDING-C - Level-2,dynamic,apartment ceiling closure,level-2,building-c,rough in
,,BUILDING-C - Level-3,dynamic,apartment ceiling closure,building-c,level-3,rough in
,Columns,,,,,,
,,Air Conditioning,,air conditioning,,,
,,Air Conditioning - Inspection Date,Inspection Date:,air conditioning,,,
,,Confirm area of work is accessible & acceptable to commence,,confirm area of work is accessible & acceptable to commence (if not comment below),,,
,,Units all hung with isolation mounts & with 5% fall to drain point,,units all hung with isolation mounts and with 5% fall to drain point,,,
,,Other services installed are not impeding access to fan coil,,other services installed are not impeding access to fan coil,,,
,,Wiring connected to indoor unit electrical box,,wiring connected to indoor unit electrical box,,,
,,Refrigeration pipes run not exceeding the pipe length limits in VRV systems,,refrigeration pipes run is not exceeding the pipe length limits in vrv systems?,,,
,,Condensate drainage is in correct location & height,,condensate drainage is in correct location & height,,,
,,Filter Track for return air have been installed at the back of unit,,filter track for return air have been installed at the back of unit,,,
,,All flexible ducts conns. to air terminals & spigots air tight using duct tape,,all flexible ducts connections to air terminlas and spigots have been air tight by using duct tape,,,
,,All flexible ducts conns. to air terminals & spigots secured using fixing ties/cables ties,,all flexible ducts connections to air terminlas and spigots have been secured by using fixing ties/cables ties,,,
,,Fresh air to apartment,,fresh air to apartment,,,
,,Ventilation,,ventilation,,,
,,Ventilation - Inspection Date,Inspection Date:,ventilation,,,
,,Fans installed within ceiling areas in correct location as per Mech. Drawings,,fans installed within ceiling areas are in the correct location as per mechanical drawings,,,
,,Fans Installed correctly with rubber isolation pads,,fans installed correctly with rubber isolation pads,,,
,,All Flex run to correct location,,all flex has been run to correct location,,,
,,All flex hung independent of other services & supported by intact load spreaders,,all flex are hung independent of other services and supported by intact load spreaders,,,
,,All flexible ducts mechanically secured to spigots & air terminals by using fixing ties,,all flexible ducts have been mechanically secured to spigots and air terminals by using fixing ties,,,
,,Butterfly dampers installed on PODs grille neck/are in fully opened position/air tight sealed,,butterfly dampers are installed on the pods grille neck and they are in a fully opened position and air tight sealed,,,
,,PVC sleeves has been installed in wet area walls,,pvc sleeves has been installed in wet area walls,,,
,,Vent boxes are intalled in correct location as per RCP & SEALED,,vent boxes are intalled in correct location as per rcp and sealed,,,
,,PVC ducts have been hung & supported indicidually by using hanging straps,,pvc ducts have been hung and supported indicidually by using hanging straps,,,
,,Access Panel,,access panel,,,
,,Access Panel - Inspection Date,Inspection Date:,access panel,,,
,,Access Panel location marked on floor as per RCP,,access panel location has been marked on floor as per rcp,,,
,,Access panel location allows sufficient access equipment,,access panel location allows sufficient access equipment,,,
,,All other services do not impede access,,all other other services do not impede access,,,
,,Sign-Off Completed,,sign-off completed as per below (pass once complete),sign off,,
,,Contract/Subcontractor Assessor Sign Off,Contract/Subcontractor Assessor Sign Off,sign-off completed as per below (pass once complete),sign off,,
,,Builder Representative Sign Off,Builder Representative Sign Off,sign-off completed as per below (pass once complete),sign off,,
,,Inspection Date:,Inspection Date:,sign-off completed as per below (pass once complete),sign off,,
,,,,,,,
Rough In - Common Areas,,,,,,,
,Scope,,,rough in,common area,,
,Rows,,,,,,
,,BUILDING-B,grouping,BUILDING-B,,,
,,BUILDING-B - Level-1 - Common Area,,Rough In,BUILDING-B,Level-1,Common Area
,,BUILDING-B - Level-2 - Common Area,,Rough In,BUILDING-B,Level-2,Common Area
,,BUILDING-B - Level-3 - Common Area,,Rough In,BUILDING-B,Level-3,Common Area
,,BUILDING-B - Level-4 - Common Area,,Rough In,BUILDING-B,Level-4,Common Area
,,BUILDING-C,grouping,building-c,,,
,,BUILDING-C - Level-1 - Common Area,,level-1,building-c,common area,rough in
,,BUILDING-C - Level-2 - Common Area,,level-2,building-c,common area,rough in
,,BUILDING-C - Level-3 - Common Area,,building-c,level-3,common area,rough in
,Columns,,,,,,
,,Drawings on site the latest issue,,are drawings on site the latest issue,,,
,,Plant & equipment location correct,,are plant and equipment location correct,,,
,,Fan in duct run installed,,fan in the duct run has been installed,,,
,,Model of fan correct as per latest Fan Schedule,,model of the fan is correct as per latest fan schedule,,,
,,Duct size & location correct,,duct size and location correct,,,
,,Material & gauge correct,,material and gauge correct,,,
,,Correct support method used - Risers are supported at each level,,is correct support method being used - risers are supported at each level.,,,
,,Correct jointing method used,,is correct jointing method being used,,,
,,Joints completed & cleated installed on flanges,,are joints completed and cleated installed on flanges,,,
,,Is correct joint sealant being used,,is correct joint sealant being used,,,
,,Spacer been placed between fan/silencer & splitter orientation rotated by 90°,,"has the spacer been placed between the fan and the silencer, and the splitter orientation rotated by 90°?",,,
,,1 diameter of straight duct between pod attenuator & fan inlet allowed to ensure impeller obtains even flow,,is 1 diameter of straight duct between pod attenuator and fan inlet been allowed to ensure impeller obtains even flow?,,,
,,Adequate distance between attenuator & fans maintained,,is adequate distance between attenuator and fans been maintained?,,,
,,Attenuator splitters in the plane of bend,,are the attenuator splitters in the plane of the bend ?,,,
,,Transitions close to attenuators gradual,,are transitions close to attenuators gradual?,,,
,,Settling duct between volume control dampers & attenuators allowed,,is a settling duct between volume control dampers and attenuators allowed?,,,
