"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"eaf91b0f-49b1-475c-8c34-b7d4b4a9a21e","","checklist-flat","work-in-progress","Job Detail","checklist-flat","FALSE","FALSE","Job Detail"
"d8c6f168-ee3a-4b47-bb6c-795af3e5b6a7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Health & Safety Plan"
"2137e710-e122-4875-9e49-5e3527bd1a07","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"24e819f2-9c6f-4dc2-93d2-b30a6e15d472","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture"
"cf5ce7e7-7efc-41d0-a7ac-2dfc1c044f6f","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Basement"
"d88d0249-3c62-4c29-a9f4-c59071ce5b26","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Basement","Curtain Wall"
"22f20432-092a-4eb4-bc3d-839f55acfaf1","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Basement","Curtain Wall","130 System"
"92799cea-9c15-421d-958e-296db8252ef6","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Basement","Curtain Wall","130 System","Fabrication"
"2fae38ff-db11-59e0-842d-1e8dd9cae9dd","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Basement","Curtain Wall","130 System","Packing","Photo","Group box "
"81f16eef-e4e9-43e9-924d-2f750ca8a09c","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Basement","Seismic Frame"
"e61fc4ec-02c8-4ad8-a0fd-f1d8164a7154","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Basement","Seismic Frame","Fabrication "
"7b09cde3-ffa2-4b0a-869c-5f48dc427de2","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Basement","Seismic Frame","Fabrication ","Cutting Inspection Report"
"14f9fccb-0d14-5ec8-876a-e506b4773dde","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Basement","Seismic Frame","Fabrication ","Cutting Inspection Report","Processing Inspection Report"
"0914228c-1c03-5b55-bcce-ba202c09f940","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Basement","Seismic Frame","Fabrication ","Photo"
"e09acf9b-be9c-49f9-9859-7f539ceb869a","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Basement","Seismic Frame","Packing"
"7d7a9acf-0614-54e0-89c1-28705c5604f3","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Basement","Seismic Frame","Packing","Packing inspection report"
"d6fce3ee-12f2-46f7-b6f6-52bb595ae687","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Basement","Bracket"
"59fad6e0-4685-51ed-908c-f3165a28d1cd","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Basement","Bracket","Photo"
"daf580b9-8e16-5888-9b7c-9c322ad06a1a","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Basement","Bracket","Processing inspection report"
"a3feacac-6d0f-4412-a54e-5dfdd879ae7b","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2"
"da541238-a3fc-40a4-8233-b1b9140e7624","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall"
"f9848071-b09b-40dc-830b-9dfaf7960cab","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System"
"a108c438-27c7-43f3-b191-0712ef4e4aa3","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Fabrication"
"ea7fef24-358d-5d74-835e-aa1af2fd7ad7","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Fabrication","Photo"
"aca70812-40a5-59c2-94cb-e5eaf5231c6d","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Fabrication","Processing inspection report"
"446acf84-9b70-43fc-bc2c-35f5563ced73","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Packing"
"cfd23715-b24e-59bb-987d-8be1ec965643","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Packing","Packing Checklist Report"
"99eab9df-8bd7-5fd3-b017-f0adfc5bde88","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Packing","Finished product tracking inspection records"
"0ac8be2f-5d2a-567f-b8a9-312c7ffe6754","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Packing","Structure adhesive glue records"
"ca8fb1fa-3819-448a-b3e7-ad32e04252d7","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Packing","Photo"
"5b17aa4f-9f36-5f03-97a4-1e7b80f6280e","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Packing","Photo","Packing"
"8209786f-f1a3-53fd-8d2d-ceed011296ae","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Packing","Photo","Buckle glass"
"ba6316f1-3c0a-5032-9600-8bec737bb302","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Packing","Photo","Glue injection "
"c79575d9-de2d-5d00-82e6-cef0081e8f61","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","130 System","Packing","Photo","Group box "
"45ee4d33-6b22-4dd4-88d8-1ed0cb692311","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System"
"3a9b3ee5-60e1-49a0-a856-bb4a7ae2fe76","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Fabrication"
"d8763fec-1519-5680-be0c-377010908c46","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Fabrication","Processing inspection report"
"952bd54e-77fc-53e9-bf54-5f81dfdee1fa","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Fabrication","Photo"
"1b0c7ab6-03a6-42d0-8485-724162f9b57e","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Packing"
"a8bb20c3-f4d6-5aae-98b1-309bc4392573","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Packing","Packing inspection report"
"b6b6fcc6-df6d-548d-a631-1fbed8ce7e9f","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Packing","Photo"
"121e66ac-c891-4149-be91-c8c88ab1146e","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble"
"94df25dc-e646-5786-a772-0329c5e38cf4","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble","Butterfly test report"
"650086ed-4d2e-5edb-afba-0178ac472d48","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble","Structure adhesive glue records"
"cb5efc84-3f38-56c6-a724-c8bf337e1caa","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble","Finished product tracking inspection records"
"eab0f11f-8cdc-4cf8-81f4-1b116262495c","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble","Photo"
"a1d82ead-95f1-58c2-9ddf-10e8674161e1","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble","Photo","Packing"
"ac7b253c-f45e-5449-8ff2-e11586a57eaf","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble","Photo","Frame corner "
"67979d5e-a86e-5f3f-af82-4f9fe6c33e18","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble","Photo","Buckle glass"
"682cf570-c626-5bbb-8a8b-415d847d3c4e","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble","Photo","Glue injection "
"8b96b14b-9856-5f2c-a65d-bd9eed1f30f3","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble","Photo","Group box "
"dc6c5baf-cd2b-568a-9aa4-3f4b53ba4b80","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Curtain Wall","165 System","Assemble","Photo","Aluminium panel fixings"
"10174a69-edc1-49dc-953f-d9a1e6ff547c","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Seismic Frame"
"13fc3c71-39f0-4b8b-a0f7-0f14dcdec9c4","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Seismic Frame","Fabrication"
"c3b0fd73-4ff3-58b6-819c-0a211e1aa9c1","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Seismic Frame","Fabrication","Processing inspection report"
"25a5d764-85ad-53ab-a802-15f1c7a61236","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Seismic Frame","Fabrication","Photo"
"38e90338-f71d-4912-85bb-612c6b92d214","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Seismic Frame","Packing"
"0ef94bdc-809a-51ca-83d0-386de33f7a21","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Seismic Frame","Packing","Packing inspection report"
"3dd331ed-0d2f-4c8e-814a-014cb629434e","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door"
"affc6d17-2b7a-4eea-927b-13f875384ff3","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door frame"
"8f526779-144c-53f7-8805-bf4280869c63","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door frame","Photo"
"feebea2f-a77e-549f-a414-abb91cc45473","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door frame","Processing inspection report"
"d1df67a9-0303-48fc-99e1-e7bcd26b5eb8","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door frame","Packing"
"d4e867f1-bfe1-5717-9c5e-f6691224c79f","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door frame","Packing","Packing inspection report"
"b82ccb50-560a-45e9-8705-a83cb67b7627","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door leaf"
"ea704e5f-5f1f-51e6-9f94-40b1d9d0f756","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door leaf","Photo"
"1e174d10-aaf3-49b9-9ed1-93a781020c09","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door leaf","Processing inspection report"
"a2a0b314-ecab-405e-a65b-27d99b20b8b5","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door leaf","Packing"
"272e89b3-c89a-4082-9b54-4bfd0330734d","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door leaf","Packing","Packing inspection report"
"1f3bf0c5-d25b-47dd-a226-32d698b9bdb1","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Door leaf","Packing","Photo"
"11c2e0bb-b993-48b5-9119-ed80bd2ed240","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Assemble"
"208bb743-dc9e-5eed-bda1-9c7488191a4e","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Assemble","Assembly inspection records"
"b189b0eb-48ca-4d77-bebd-59b9a2c0c45d","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Assemble","Photo"
"879611e7-13d1-5b25-adae-004d37e077f7","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Assemble","Photo","Standing test"
"d0a45a7a-c2e2-534e-93a3-3379f0405bb3","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Assemble","Photo","Packing"
"9a0cba9e-493a-5c07-9486-2536c11a9cb0","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Assemble","Photo","Frame fixings "
"6a8ea9ac-377b-4196-807c-cf827d34e922","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Assemble","Photo","Glass"
"f7bf47d4-1c83-4c06-a0b2-b49ea13f95cd","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Sliding Door","Assemble","Photo","Strip"
"c7d4eb4d-9411-4743-ba5b-d8010a445064","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Bracket"
"6829c131-0f9b-5bb6-a72a-77e39c647a3a","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Bracket","Photo"
"b302345f-4f3d-512b-81ed-589ed8681677","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Bracket","Processing inspection report"
"3f8b97cb-0047-410a-906b-55abf3a67950","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Indoors Window Sill Panel"
"f39151b3-d3a2-4b7c-9268-8d05bfa28822","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Indoors Window Sill Panel","Photo"
"4de6880b-fec8-4a09-bf2d-cc0af42cf8bd","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Indoors Window Sill Panel","Processing inspection report"
"a9397423-35b6-408d-ade4-45f790fb1489","","folder-normal","no-status-not-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Indoors Window Sill Panel","Packing"
"c09e9dce-65a3-46e7-a8f7-eb65a1481991","","checklist-flat","no-status-not-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Indoors Window Sill Panel","Packing","Packing inspection report"
"4d5121ec-9600-4bc0-bc3e-bc1f2fe9f1f2","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Balustrade"
"c540a2df-c2cd-4e4a-807b-63a95b22d24f","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Balustrade","Fabrication"
"45be2e7c-e588-408c-8c1b-c2e89373e30e","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Balustrade","Fabrication","Photo"
"43c9c940-e09d-4ff7-bcc9-12d3428b061c","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Balustrade","Fabrication","Processing inspection report"
"28086d07-9b38-452e-b14d-1f485cfdd12e","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 1- Level 2","Balustrade","Packing"
"0193849d-6ace-4aeb-a6b4-9f7b32bd479f","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 1- Level 2","Balustrade","Packing","Packing inspection report"
"4170f535-c5c6-4097-96e2-fca26e8104dd","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4"
"5cd4d23b-b392-48f5-a6c0-3f657f99f7df","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall"
"0c829aed-890a-430d-8ab3-3d18a4a949e2","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System"
"ec84ee49-82f7-4132-9a4e-505a94fce097","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Packing"
"35328c77-791f-5e90-8636-9750e13c297d","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Packing","Final Packing Inspection Report"
"fc1bbffc-a6d5-5a5d-bd30-693baec06460","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Packing","Finished product tracking inspection records"
"363b0956-5396-5936-b917-1d78f5fcdcdd","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Packing","Structure adhesive glue records"
"9c470d37-8374-48cf-836d-8390266e9462","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Packing","Photo"
"8e4d526d-f7a7-5933-b256-88a06d13e7db","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Packing","Photo","Packing"
"9f79db52-10b2-5849-95a7-35ffa670b0d6","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Packing","Photo","Buckle glass"
"ddb74db9-87d4-5941-89fc-ef7436d0d316","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Packing","Photo","Glue injection "
"4fae9110-0091-5cb3-b471-d5f8944cf039","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Packing","Photo","Group box "
"3d0011d1-42fc-44f3-a8cf-86baef21d502","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Fabrication"
"939e27dd-8125-5bda-8520-20e141568bfe","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Fabrication","Processing inspection report"
"a6b949ae-95be-5375-813e-1380b8a80ef0","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","130 System","Fabrication","Photo"
"ccbcd3a9-fdb2-4d02-8fd1-16fc0b123eaf","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System"
"108f0af9-18b4-5fec-9010-bb6bad99c8b4","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Photo"
"c557fc85-f026-575d-b741-e86cd7dc4525","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Processing inspection report"
"029c32b8-3127-4cec-9b1b-a1986a9b9c44","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Packing"
"026b8514-3c09-51e6-8910-5c1dd984c394","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Packing","Packing inspection report"
"a19f9832-e467-50c6-9743-06d84d9a5cb5","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Packing","Photo"
"31717b8d-0630-42c6-a7aa-629720cd45af","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble"
"0cfa71e3-2e2b-5d56-b68a-a2b339b591ed","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble","Butterfly test report"
"70aa2130-5d2b-5acd-8df9-f8b6421d3203","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble","Structure adhesive glue records"
"16331337-85ed-51ea-ab6a-369a3b0a20c9","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble","Finished product tracking inspection records"
"0e92e051-2162-456c-9d1f-1461cfeca5e6","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble","Photo"
"fc163fb6-803e-5219-8362-169ec03c97a2","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble","Photo","Packing"
"df396138-0682-57fb-a0fe-68522aef73e4","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble","Photo","Frame corner "
"46d21c1b-1092-5cbc-b12a-8b20003be503","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble","Photo","Buckle glass"
"25a3fcdb-2e91-50a5-920c-39b90e8814c2","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble","Photo","Glue injection "
"d4020461-7e8d-5b54-b4aa-060a644d6854","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble","Photo","Group box "
"b2455c95-7754-5a89-8073-f3edb10bfa57","","checklist-flat","no-status-started","Project Document","checklist-flat","FALSE","FALSE","QA","Manufacture","Level 3 - Level 4","Curtain Wall","165 System","Assemble","Photo","Aluminium panel fixings"
"21770508-ee62-4c4b-8e9a-e060000f4216","","folder-normal","no-status-started","","step","TRUE","FALSE","QA","Manufacture","Level 3 - Level 4","Seismic Frame"
