resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Stage 1,,,,,,,,
,step,,,,B01,,,,,,,
,step,,,,,Façade,,,,,,
,step,,,,,,Level 1,,,,,
,step,,,,,,,Area C,,,,
ST - S - Sarnafil,checklist,,,,,,,,Lounge Balcony,,,
ST - S - Sarnafil,checklist,,,,,,,,Terrace A,,,
ST - S - Sarnafil,checklist,,,,,,,,Terrace B,,,
,step,,,,,,,Area D,,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 170A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 171A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 172A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 173A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 174A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 175A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 176A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 177A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 178A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 179A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 180A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 181A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 182A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 183A,,,
,step,,,,,,,Area E,,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 159A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 160A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 161A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 162A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 163A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 164A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 165A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 166A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 167A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 168A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 169A,,,
,step,,,,,,,Area F,,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 151A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 152A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 153A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 154A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 155A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 156A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 157A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 158A,,,
,step,,,,,,Level 2,,,,,
,step,,,,,,,Area D,,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 270A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 271A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 272A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 273A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 274A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 275A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 276A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 277A,,,
ST - S - Sarnafil,checklist,,,,,,,,ALS 278A,,,
ST - S - Sarnafil,checklist,,,,,,,,Terrace,,,
