type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Enviro BSM,,,,,,
checkpoint,Relevant Australian Standards Checked,,,,,,
text,"Specification / Standard: AS4654.1-2012; AS3740 - 2010, Manufacturer’s Technical Data Sheet",,,,,,
checkpoint,"Check substrate. Blinding sound and level, Trowel finished, no voids or leftover formwork or sharp edges. NCR any unacceptable items",,,,,,
label,Attach Photo,,,,,,
checkpoint,Free substrate of Dirt and Debris where required.,,,,,,
label,Attach Photo,,,,,,
checkpoint,"Reinspect substrate. Polyseal applicator - Area clean and dry, ready to instal sheet membrane",,,,,,
label,Attach Photo,,,,,,
checkpoint,"Lay BSM - Overlap as per manufacturers instructions, stragger cut joins where possible, detail strip to be installed at cut joins.",,,,,,
label,Attach Photo,,,,,,
checkpoint,Apply Hp 1600 to Dwall BEFORE bars ensure lap down onto BSM,,,,,,
label,Attach Photo,,,,,,
checkpoint,"Following bar install, bar to be detailed with flex fc, 700x to be applied with a 50mm return on the bar, bars to be epoxied in by others (generous amount of epoxy required)",,,,,,
label,Attach Photo,,,,,,
checkpoint,"epoxy incapulation to pipe penos, Pile cap to be incapsulated with epoxy grout 50mm finished height",,,,,,
label,Attach Photo,,,,,,
checkpoint,"InspecInspection of Membrane - Pre Reo (Polyseal & Client & Enviro systems )tion of Membrane, All Elements to be reinspected. Corner terminations, overlaps, pile heads",,,,,,
label,Attach Photo,,,,,,
checkpoint,Final signoff and handover. Visually inspect and ensure adequately cured. Check for any pinholes and bubbles. Sign-off from builder and hand-over,,,,,,
holdpoint,HOLD POINT - CLICK HERE TO REQUEST BUILDER SIGN OFF,,,,,,
