type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,YTTP-BT-ITP-001 - Conduit Installation,itp,,,,,YTTP-BT-ITP-001 - Conduit Installation,
section,1.0 Material Conformance,,,,,,,
checkpoint,1.1 Electrical Conduit,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.2 Communication Conduit,,,,,,,
label,"ACCEPTANCE CRITERIA: White Communication PVC Conduit, heavy-duty type, fully complies with AS/NZS 2053 standards. [sizes indicated in the drawing]",,,,,,,
textbox,Date Completed:,,,,,,,
section,2.0 Conduit Installation,,,,,,,
checkpoint,2.1 Trenching,,,,,,,
label,ACCEPTANCE CRITERIA: Verify depth and alignment of trench.,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.2 Base Preparation,,,,,,,
label,"ACCEPTANCE CRITERIA: Trench base is free of rocks, debris, and sharp objects; min 75 mm layer of compacted sand.",,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.3 Conduit Installation,,,,,,,
label,"ACCEPTANCE CRITERIA: Install conduits as per drawings, ensuring correct position, depth, route, alignment without sagging or sharp bends, secure joints, and proper spacing.",,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.4 Conduit Installation – Bends,,,,,,,
label,ACCEPTANCE CRITERIA: Install conduit bends with bend and radius per drawings.,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.5 Backﬁll Within Conduit Layer,,,,,,,
label,"ACCEPTANCE CRITERIA: Check conduits are undamaged and correctly placed as per drawings, replace any damaged sections, and backﬁll with thermal sand.",,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.6 Polymer tape,,,,,,,
label,"ACCEPTANCE CRITERIA: Install polymer tape 75 mm above the top conduits, in a straight, continuous line before backﬁlling, as per drawings.",,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,2.7 Marker tape,,,,,,,
label,"ACCEPTANCE CRITERIA: Install marker tape 300 mm above the polymer tape, in a continuous straight line as per drawing details, before backﬁlling.",,,,,,,
textbox,Date Completed:,,,,,,,
section,3.0 Backﬁll,,,,,,,
checkpoint,3.1 As constructed survey,,,,,,,
label,"ACCEPTANCE CRITERIA: Carry out as-constructed survey pickup to accurately record the location, alignment, and depth of installed conduits.",,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,3.2 Backﬁll,,,,,,,
label,ACCEPTANCE CRITERIA: Backﬁll around conduits with approved material as per drawings.,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,INSPECTION SIGN-OFF,,,,,,,
note,Name:,,,,,,,
textbox,Position:,,,,,,,
date,Date:,,,,,,,
dropdown,Conformance status:,"CONFORMING,NON-CONFORMING",,,,,,
signoff,Signature:,,,,,,,
