type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Overall Pre-set,,,,,Yes,Overall Pre-set,734b9d363aedb7dda42c38a805789356110a5ecc0dc38ec6ebe7d6973e97b96f
checkpoint-no-status,Overall Pre-set,,,,,,,
text,Job Number and Name,,,,,,,
text,Site Address,,,,,,,
text,Main Contractor,,,,,,,
text,QS and Contact Info,,,,,,,
text,Project Manager and Contact Info,,,,,,,
text,Site Manager and Contact Info,,,,,,,
text,PBI Installer and Contact Info,,,,,,,
text,PBI PM,,,,,,,
checkpoint-no-status,System information:,,,,,,,
checkpoint-no-status,SSP Attached,,,,,,,
checkpoint-no-status,Task Analysis Attached,,,,,,,
checkpoint-no-status,Relevant Drawings Attached,,,,,,,
