type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - 141 - Safety from Falling Barriers,itp,,,,,ITP - 141 - Safety from Falling Barriers Rev B,
section,SECTION 1 – PRE-CONSTRUCTION (P&G / ESTABLISHMENT),,,,,,,
checkpoint,1.01.01 - Survey Setout,,,,,,,
label,"Acceptance / Conformance Criteria - The Contractor shall verify the setting out position, level and line of the bridge, prior to commencing construction. The Contractor shall advise the Engineer of any apparent anomalies identified.",,,,,,,
label,Standard / Specification - Downer PS - 11.2,,,,,,,
label,Verifying Document - Survey Records,,,,,,,
label,Frequency - Prior to Works,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,1.01.02 - Approved Construction Drawings,,,,,,,
label,"Acceptance / Conformance Criteria - Prior to starting works, Ensure that the construction drawings are both IFC and the Current Version.",,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - IFC Drawings,,,,,,,
label,Frequency - Prior to works start,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,1.01.03 - Approved Shop Drawings,,,,,,,
label,Acceptance / Conformance Criteria - Shop drawings to be approved by Engineer,,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,"Verifying Document - Record of Approval, Approved Shop Drawings",,,,,,,
label,Frequency - Prior to manufacturing,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.01.04 - Approved ITP,,,,,,,
label,Acceptance / Conformance Criteria - Include correspondence of approved ITP.,,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,"Verifying Document - Record of Approval, Approved ITP",,,,,,,
label,Frequency - Prior to pouring foundations,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
section,"SECTION 2 – MATERIAL, PERSONNEL & THIRD PARTY APPROVAL",,,,,,,
checkpoint,2.01.01 - Alsteel Defender Fence,,,,,,,
label,Acceptance / Conformance Criteria - All panels to be part of Alsteel Defender Fence system unless instructed otherwise.,,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - Dockets,,,,,,,
label,Frequency - Each Order,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,2.01.02 - Hot Dip Galvanised Steel,,,,,,,
label,Acceptance / Conformance Criteria - All steelwork to be hot dip galvanised to achieve HDG600.,,,,,,,
label,Standard / Specification - AS/NZS 4680,,,,,,,
label,Verifying Document - Test Results,,,,,,,
label,Frequency - Each Order,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,2.01.03 - Steel Grade,,,,,,,
label,Acceptance / Conformance Criteria - All steelwork to be grade 300 minimum.,,,,,,,
label,Standard / Specification - AS/NZS 2312,,,,,,,
label,Verifying Document - Dockets,,,,,,,
label,Frequency - Each Order,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,2.01.04 - Hot Dip Galvanised Bolts,,,,,,,
label,Acceptance / Conformance Criteria - M12 4.6 HDG minimum 150mm embedment.,,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - Dockets,,,,,,,
label,Frequency - Each Order,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,2.01.05 - Repairs,,,,,,,
label,Acceptance / Conformance Criteria - All repairs to hot-dipped galvanised materials to be as per manufacturer's specifications or designer's instruction.,,,,,,,
label,Standard / Specification - Downer,,,,,,,
label,Verifying Document - Site Records,,,,,,,
label,Frequency - All Repairs,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
section,SECTION 3 – CONSTRUCTION ACTIVITY,,,,,,,
checkpoint,3.01.01 - Spacings,,,,,,,
label,Acceptance / Conformance Criteria - Maximum centre to centre spacing of posts to be 2445mm.,,,,,,,
label,Standard / Specification - Drawings,,,,,,,
label,Verifying Document - Photos,,,,,,,
label,Frequency - Each area,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,3.01.02 - Height,,,,,,,
label,Acceptance / Conformance Criteria - Minimum 1100mm height of posts.,,,,,,,
label,Standard / Specification - Drawings,,,,,,,
label,Verifying Document - Photos,,,,,,,
label,Frequency - Each area,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,3.01.03 - Gaps,,,,,,,
label,Acceptance / Conformance Criteria - Maximum 100mm gap between ground level and first horizontal member.,,,,,,,
label,○ Maximum 100mm gap between vertical members.,,,,,,,
label,Standard / Specification - Drawings,,,,,,,
label,Verifying Document - Photos,,,,,,,
label,Frequency - Each area,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,3.01.04 - Footings,,,,,,,
label,"Acceptance / Conformance Criteria - Standard Alsteel Base Stub footing mounted on foundation with 4/M12 4.6 HDG Bolts @ 90x110 spacing, minimum 150mm embedment.",,,,,,,
label,Standard / Specification - Drawings,,,,,,,
label,Verifying Document - Photos,,,,,,,
label,Frequency - Each area,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,3.01.05 - Posts,,,,,,,
label,Acceptance / Conformance Criteria - Minimum 65x65x1.6mm SHS posts.,,,,,,,
label,Standard / Specification - Drawings,,,,,,,
label,Verifying Document - Dockets,,,,,,,
label,Frequency - Each area,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE,,,,,,,
checkpoint,3.01.06 - Returns on Corner Posts,,,,,,,
