Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,SP1 - Zone 1 North - Stage 1,dynamic,SP1,Zone 1 North - Stage 1
,,SP1 - Zone 1 North - Stage 2,dynamic,SP1,Zone 1 North - Stage 2
,,SP1 - Zone 1 South - Stage 1,dynamic,SP1,Zone 1 South - Stage 1
,,SP1 - Zone 1 South - Stage 2,dynamic,SP1,Zone 1 South - Stage 2
,,SP1 - Zone 2 North - Stage 1,dynamic,SP1,Zone 2 North - Stage 1
,,SP1 - Zone 2  North - Stage 2,dynamic,SP1,Zone 2  North - Stage 2
,,SP1 - Zone 2 South - Stage 1,dynamic,SP1,Zone 2 South - Stage 1
,,SP1 - Zone 2  South - Stage 2,dynamic,SP1,Zone 2  South - Stage 2
,,SP1 - Zone 3 North - Stage 1,dynamic,SP1,Zone 3 North - Stage 1
,,SP1 - Zone 3 North - Stage 2,dynamic,SP1,Zone 3 North - Stage 2
,,SP1 - Zone 3 South - Stage 1,dynamic,SP1,Zone 3 South - Stage 1
,,SP2 - Stage 1,dynamic,SP2,Stage 1
,,SP2 - Stage 2,dynamic,SP2,Stage 2
,,SP2 - Stage 3,dynamic,SP2,Stage 3
,,SP2 - Stage 4,dynamic,SP2,Stage 4
,Columns,,,,
,,SECTION 1 – EARTHWORKS SUBGRADE,,SECTION 1 – EARTHWORKS SUBGRADE,
,,"SECTION 1 – PRE-CONSTRUCTION - MATERIAL, PERSONNEL & THIRD PARTY APPROVALS",,"SECTION 1 – PRE-CONSTRUCTION - MATERIAL, PERSONNEL & THIRD PARTY APPROVALS",
,,SECTION 1 – PRE-CONSTRUCTION (P&G/ESTABLISHMENT),,SECTION 1 – PRE-CONSTRUCTION (P&G / ESTABLISHMENT),
,,SECTION 1 – PRE-CONSTRUCTION HOLD POINTS,,SECTION 1 – PRE-CONSTRUCTION HOLD POINTS,
,,SECTION 2 – CONSTRUCTION ACTIVITY,,SECTION 2 – CONSTRUCTION ACTIVITY,
,,"SECTION 2 – MATERIAL, PERSONNEL & THIRD PARTY APPROVAL",,"SECTION 2 – MATERIAL, PERSONNEL & THIRD PARTY APPROVAL",
,,"SECTION 2 – PRE-CONSTRUCTION - MATERIAL, PERSONNEL & THIRD PARTY APPROVAL",,"SECTION 2 – PRE-CONSTRUCTION - MATERIAL, PERSONNEL & THIRD PARTY APPROVAL",
,,SECTION 2 – SITE WON LANDSCAPING FILL,,SECTION 2 – SITE WON LANDSCAPING FILL,
,,SECTION 2 – SUBSOIL DRAINS,,SECTION 2 – SUBSOIL DRAINS,
,,SECTION 3 – CONSTRUCTION ACTIVITIES - BLINDING & PRE-CAST POUR,,SECTION 3 – CONSTRUCTION ACTIVITIES - BLINDING AND PRE-CAST POUR,
,,SECTION 3 – CONSTRUCTION ACTIVITY,,SECTION 3 – CONSTRUCTION ACTIVITY,
,,SECTION 3 – CUT SUBGRADE TESTING,,SECTION 3 – CUT SUBGRADE TESTING,
,,SECTION 3 – PLACEMENT OF GEOGRID & GEOTEXTILE FABRIC,,SECTION 3 – PLACEMENT OF GEOGRID AND GEOTEXTILE FABRIC,
,,SECTION 3 – POST CONSTRUCTION (HANDOVER),,SECTION 3 – POST CONSTRUCTION (HANDOVER),
,,SECTION 3 – PRE-CONSTRUCTION HOLD POINTS,,SECTION 3 – PRE-CONSTRUCTION HOLD POINTS,
,,SECTION 4 – CUT SLOPE INSPECTIONS,,SECTION 4 – CUT SLOPE INSPECTIONS,
,,SECTION 4 – HANDOVER,,SECTION 4 – HANDOVER,
,,"SECTION 4 – MATERIAL, PERSONNEL, TESTING & THIRD PARTY APPROVAL",,"SECTION 4 – MATERIAL, PERSONNEL, TESTING & THIRD PARTY APPROVAL",
,,SECTION 4 – POST CONSTRUCTION (FINAL INSPECTION & HANDOVER),,SECTION 4 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),
