Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Main Canopy - Lower Canopy (North),dynamic,Lower Canopy (North),Main Canopy,Quality
,,Main Canopy - Lower Canopy (South),dynamic,Lower Canopy (South),Main Canopy,Quality
,,Main Canopy - Upper Canopy,dynamic,Upper Canopy,Main Canopy,Quality
,,Colonnade,dynamic,Colonnade,Quality,
,,North Entrance,dynamic,North Entrance,Quality,
,Columns,,,,,
,,Steel Acceptance & Survey,,Steel Acceptance & Survey,,
,,Brackets & Glazing Bar Installation,,Brackets & Glazing Bar Installation,,
,,Glazing Channel Installation,,Glazing Channel Installation,,
,,Glass Glazing,,Glass Glazing,,
,,Final Inspection/Handover/Sign Off,,Final Inspection / Handover / Sign Off,,
