type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-004b - Cement Treated Crush Rock Sub Base,itp,,,,,ITP-004b - Cement Treated Crush Rock Sub Base,
section,Preliminary Works,,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,,
note,FREQUENCY: Prior to commencing any activity,,,,,,,
note,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are using the most current and complete design drawing.,,,,,,,
note,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,,
note,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,1.2 Implementation of all measures and controls,,,,,,,
note,FREQUENCY: Prior to commencing any activity,,,,,,,
note,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WP",,,,,,,
note,"REFERENCE DOCUMENTS: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,
note,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,1.3 Confirm CTCR is appropriate mix,,,,,,,
note,FREQUENCY: Prior to commencing any activity,,,,,,,
note,"ACCEPTANCE CRITERIA: Cement treated crushed rock proposed for use shall be current, registered mixes in accordance with VicRoads Code of Practice RC500.02 and conform to specified requirements applicable to that class of product.",,,,,,,
note,• CTCR shall be tested in accordance with 815.141 by supplier,,,,,,,
note,REFERENCE DOCUMENTS: Design mix specifications,,,,,,,
note,INSPECTION/TEST METHOD: Inspection,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
section,Construction Works,,,,,,,
checkpoint,2.1 Sub base,,,,,,,
note,FREQUENCY: Each lot,,,,,,,
note,"ACCEPTANCE CRITERIA: Sub grade has been inspected, no visible ponding, springing presence, or visible deformation.",,,,,,,
note,• ITP-001 HP for subgrade inspection signed off.,,,,,,,
note,REFERENCE DOCUMENTS: VicRoads 173.03,,,,,,,
note,INSPECTION/TEST METHOD: Inspection / Test Method,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,2.2 Moisture content,,,,,,,
note,FREQUENCY: Each lot,,,,,,,
note,ACCEPTANCE CRITERIA: Moisture content shall be within 0.5 to 1% percentage of mass during time of spreading and compaction,,,,,,,
note,REFERENCE DOCUMENTS: VicRoads 306.05,,,,,,,
note,INSPECTION/TEST METHOD: Inspection / Test Method,,,,,,,
note,RECORD OF CONFORMITY: Record of conformity,,,,,,,
note,IP,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,2.3 Jointing,,,,,,,
note,FREQUENCY: Each lot,,,,,,,
note,ACCEPTANCE CRITERIA: Material shall be spread to minimise number of joins.,,,,,,,
note,• Transverse joints in adjoining paver runs shall be offset by >2m,,,,,,,
note,• Longitudinal joints shall be offset from each layer >150mm,,,,,,,
note,• Longitudinal Joins shall be within 300mm from traffic lane lines or centre of traffic lane,,,,,,,
note,REFERENCE DOCUMENTS: VicRoads 306.08,,,,,,,
note,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,2.4 Conformity with drawings,,,,,,,
note,FREQUENCY: Each lot,,,,,,,
note,ACCEPTANCE CRITERIA: Pavement sub base shall be finished to smooth and uniform surface,,,,,,,
note,• Surface of sub grade shall not lie more than 12mm below a 3m straightedge,,,,,,,
note,• Subgrade height shall lie within +15 to -25mm,,,,,,,
note,• Sub base height shall lie within +10 to -25mm,,,,,,,
note,REFERENCE DOCUMENTS: VicRoads 306.03 306.11,,,,,,,
note,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,WP,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,2.5 Curing,,,,,,,
note,FREQUENCY: Each lot,,,,,,,
note,ACCEPTANCE CRITERIA: The surface of each compacted layer shall be kept moist for a period of seven days unless covered at an earlier stage with the succeeding layer or with an approved curing membrane.,,,,,,,
