type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-003 - Electrical and Communication Conduit,itp,,,,,ITP-003 - Electrical and Communication Conduit Rev2,
section,Preliminary Works,,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,,
note,FREQUENCY: Prior to commencing any activity,,,,,,,
note,ACCEPTANCE CRITERIA: Employees and sub contractors shall be issued with the most current and complete construction drawings,,,,,,,
note,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,,
note,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,1.2 Implementation of all measures and controls,,,,,,,
note,FREQUENCY: Prior to commencing any activity,,,,,,,
note,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, JSEA, SWMS & WP",,,,,,,
note,"REFERENCE DOCUMENTS: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,
note,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,1.3 Materials,,,,,,,
note,FREQUENCY: Per Batch,,,,,,,
note,ACCEPTANCE CRITERIA: Electrical supply conduit to be Orange and rigid HD UPVC of sizes as required.,,,,,,,
note,• Communications conduit to be White and rigid UPVC of either 32 or 50mm size or larger as required.,,,,,,,
note,REFERENCE DOCUMENTS: CE-019-ST-0033 cl 4.4.1 AS 2053,,,,,,,
note,INSPECTION/TEST METHOD: Verify,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
section,Construction Works,,,,,,,
checkpoint,2.1 Survey set-out,,,,,,,
note,FREQUENCY: As required,,,,,,,
note,ACCEPTANCE CRITERIA: Work is set out in accordance with drawings.,,,,,,,
note,REFERENCE DOCUMENTS: Work procedure,,,,,,,
note,INSPECTION/TEST METHOD: Verify,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,2.2 Excavation and Trenching,,,,,,,
note,FREQUENCY: Prior to Installation,,,,,,,
note,ACCEPTANCE CRITERIA: Minimum cover for underground conduits shall be 600mm,,,,,,,
note,"• Open trenching only permitted in unpaved areas, line of trench to be at right angle to the track",,,,,,,
note,• Trench shall maintain a minimum clearance of 300mm from all existing services where possible,,,,,,,
note,REFERENCE DOCUMENTS: CE-019-ST-0033 cl 4.2.5 & 4.2.8,,,,,,,
note,INSPECTION/TEST METHOD: Verify,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,WP,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,2.3 Installation of Conduits and pits,,,,,,,
note,FREQUENCY: Installation of Conduits and pits,,,,,,,
note,ACCEPTANCE CRITERIA: • Conduits in the same run shall be spaced 50mm by using clean sand to pack voids,,,,,,,
note,• Conduit shall be embedded in not less than 50mm sand and covered by >50mm - 75mm< sand,,,,,,,
note,"• Mechanical protection shall be provided by installation of polymeric cable or cover strip of thickness not less than 3mm, and of a material equivalent of UPVC conduit complying to AS 2053. Protective material shall be placed not less than 100mm above the conduit, and shall not be less than 150mm wide.",,,,,,,
note,• Conduits shall be joined male to female ends and sealed with approved adhesive immediately prior to joining.,,,,,,,
note,• Conduits shall not be subject to construction loadings,,,,,,,
note,• Bottom of lowest conduit shall maintain a minimum 100mm above pit floor,,,,,,,
note,• Conduits shall be capped with UPVC electrical caps,,,,,,,
note,REFERENCE DOCUMENTS: CE-019-ST-0033 cl 4.4,,,,,,,
note,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,WP,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer/ YT,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,2.4 Inspection of conduit installation,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,
note,ACCEPTANCE CRITERIA: Laying of conduits and installation of pits shall be inspection by superintendent and conform to design drawings before any backfilling procedure is to commence,,,,,,,
note,REFERENCE DOCUMENTS: Work procedure,,,,,,,
note,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
note,RECORD OF CONFORMITY: This ITP Signed,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer/YT,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,2.5 Back Fill of Trenches,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,
note,ACCEPTANCE CRITERIA: Backfilling (for trenching or road crossings),,,,,,,
note,"– conduit trench shall be backfilled above marker tape with crushed rock or suitable excavated material and compacted to 90% standard compaction 150mm-200mm below sub base level, the last 150mm-200mm shall be compacted to 100% standard compaction  using handheld mechanical plant",,,,,,,
note,REFERENCE DOCUMENTS: CE-019-ST-0033 cl 4.2.5,,,,,,,
note,INSPECTION/TEST METHOD: Verify,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,IP,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,2.6 Installation of Draw Cords,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,
note,"ACCEPTANCE CRITERIA: Draw wire shall be provided for each conduit, with extra 3m length at each pit, material to be used shall be 6mm 'telstra rope'",,,,,,,
note,REFERENCE DOCUMENTS: CE-019-ST-0033 cl 4.4.6.2,,,,,,,
note,INSPECTION/TEST METHOD: Verify,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,IP,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,2.7 Compaction,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,
note,ACCEPTANCE CRITERIA: During compaction optimum moisture content of bedding and select fill is within 85% to 115% as provided by suppliers,,,,,,,
note,REFERENCE DOCUMENTS: CE-019-ST-0033 cl 4.2.8,,,,,,,
note,INSPECTION/TEST METHOD: Verify,,,,,,,
note,RECORD OF CONFORMITY: This ITP signed,,,,,,,
note,HP*,,,,,,,
note,RESPONSIBILITY: Fulton Hogan Engineer,,,,,,,
textbox,DATE:,,,,,,,
checkpoint,Final Inspection,,,,,,,
note,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,
textbox,Print Name:,,,,,,,
textbox,Position:,,,,,,,
textbox,Date:,,,,,,,
