resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,External Works Site Plan Sheet 1,,,,,,,
"ITP 001 Hydraulics – Cold, Heated Water & Recycled Water",checklist,,,,,"Cold, Heated Water & Recycled Water",,,,,,
ITP 004 Hydraulics – Hydrants,checklist,,,,,Hydrants,,,,,,
ITP 005 Hydraulics – Hydraulic Pumps,checklist,,,,,Hydraulic Pumps,,,,,,
ITP 007 Hydraulics – Stormwater,checklist,,,,,Stormwater,,,,,,
ITP 013 Hydraulics – Inground Sewer Drainage,checklist,,,,,In Ground Sewer Drainge,,,,,,
ITP 015 Hydraulics - Commissioning of Plant and Equipment,checklist,,,,,Commissioning of Plant and Equipment,,,,,,
,step,,,,External Works Site Plan Sheet 2,,,,,,,
"ITP 001 Hydraulics – Cold, Heated Water & Recycled Water",checklist,,,,,"Cold, Heated Water & Recycled Water",,,,,,
ITP 004 Hydraulics – Hydrants,checklist,,,,,Hydrants,,,,,,
ITP 005 Hydraulics – Hydraulic Pumps,checklist,,,,,Hydraulic Pumps,,,,,,
ITP 007 Hydraulics – Stormwater,checklist,,,,,Stormwater,,,,,,
ITP 013 Hydraulics – Inground Sewer Drainage,checklist,,,,,In Ground Sewer Drainge,,,,,,
ITP 015 Hydraulics - Commissioning of Plant and Equipment,checklist,,,,,Commissioning of Plant and Equipment,,,,,,
,step,,,,Production Area Sheet 1,,,,,,,
ITP 013 Hydraulics – Inground Sewer Drainage,checklist,,,,,In Ground Sewer Drainge,,,,,,
ITP 004 Hydraulics – Hydrants,checklist,,,,,Hydrants,,,,,,
"ITP 001 Hydraulics – Cold, Heated Water & Recycled Water",checklist,,,,,"Cold, Heated Water & Recycled Water",,,,,,
ITP 016 Hydraulics – Trade Waste Drainage,checklist,,,,,Trade Waste Drainage,,,,,,
,step,,,,Production Area Sheet 2,,,,,,,
ITP 013 Hydraulics – Inground Sewer Drainage,checklist,,,,,In Ground Sewer Drainge,,,,,,
"ITP 001 Hydraulics – Cold, Heated Water & Recycled Water",checklist,,,,,"Cold, Heated Water & Recycled Water",,,,,,
,step,,,,Office Layout Ground Floor,,,,,,,
ITP 013 Hydraulics – Inground Sewer Drainage,checklist,,,,,In Ground Sewer Drainge,,,,,,
ITP 016 Hydraulics – Trade Waste Drainage,checklist,,,,,Trade Waste Drainage,,,,,,
,step,,,,Office Layout Level 1,,,,,,,
ITP 004 Hydraulics – Hydrants,checklist,,,,,Hydrants,,,,,,
"ITP 001 Hydraulics – Cold, Heated Water & Recycled Water",checklist,,,,,"Cold, Heated Water & Recycled Water",,,,,,
ITP 014 Hydraulics – Sanitary Plumbing,checklist,,,,,Sanitary Plumbing,,,,,,
ITP 003 Hydraulics – Hose Reels,checklist,,,,,Hose Reels,,,,,,
ITP 017 Hydraulics – Penetrations and Core Holes,checklist,,,,,Penetrations and Core Holes,,,,,,
,step,,,,Office Layout Rooftop,,,,,,,
ITP 004 Hydraulics – Hydrants,checklist,,,,,Hydrants,,,,,,
"ITP 001 Hydraulics – Cold, Heated Water & Recycled Water",checklist,,,,,"Cold, Heated Water & Recycled Water",,,,,,
ITP 014 Hydraulics – Sanitary Plumbing,checklist,,,,,Sanitary Plumbing,,,,,,
ITP 003 Hydraulics – Hose Reels,checklist,,,,,Hose Reels,,,,,,
ITP 017 Hydraulics – Penetrations and Core Holes,checklist,,,,,Penetrations and Core Holes,,,,,,
ITP 015 Hydraulics - Commissioning of Plant and Equipment,checklist,,,,,Commissioning of Plant and Equipment,,,,,,
,step,,,,Amenities,,,,,,,
,step,,,,,WH Dock Office,,,,,,
