Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Byford Type D&E Beams,dynamic,Byford Type D&E Beams,Site QA
,Columns,,,,
,,Stage 1 - Cast Number,Cast Number,Pre-Pour Checklist completed,Pre-Pour Checklist - Stage 1
,,Stage 1 - Beam Number,Beam Number,Pre-Pour Checklist completed,Pre-Pour Checklist - Stage 1
,,Stage 1 - Strand Arrangement Type,Strand Arrangement Type,Pre-Pour Checklist completed,Pre-Pour Checklist - Stage 1
,,Stage 1 - Cast Date,Cast Date,Casting Information,Casting Checklist - Stage 1
,,Stage 1 - Concrete Delivery Dockets ,Concrete Delivery Dockets (list all),Concrete Delivery Dockets ,Casting Checklist - Stage 1
,,Stage 1 - Slump (list all),Slump (list all),Slump within Allowable Tolerance (200+/-40) (Tested every truck),Casting Checklist - Stage 1
,,Stage 2 - Cast Number,Cast Number,Pre-Pour Checklist completed,Pre-Pour Checklist - Stage 2
,,Stage 2 - Beam Number,Beam Number,Pre-Pour Checklist completed,Pre-Pour Checklist - Stage 2
,,Stage 2 - Strand Arrangement Type,Strand Arrangement Type,Pre-Pour Checklist completed,Pre-Pour Checklist - Stage 2
,,Stage 2 - Cast Date,Cast Date,Casting Information,Casting Checklist - Stage 2
,,Stage 2 - Concrete Delivery Dockets ,Concrete Delivery Dockets (list all),Concrete Delivery Dockets ,Casting Checklist - Stage 2
,,Stage 2 - Slump (list all),Slump (list all),Slump within Allowable Tolerance (200+/-40) (Tested every truck),Casting Checklist - Stage 2
,,Concrete Test Report,Concrete Test Report,Concrete Strength Test Report Received,Concrete Strength Test Report
,,Stripping Strength,Stripping Strength,Concrete Cylinders Crushed and Checked for stripping strength ,Stripping Checklist
,,Stage 1 - 7 Day Strength (List all),7 Day Strength (List all),Concrete Strength Test Report Received,Pre-Pour Checklist - Stage 1
,,Stage 1 - 28 Day Strength (List all),28 Day Strength (List all),Concrete Strength Test Report Received,Pre-Pour Checklist - Stage 1
,,Stage 2 - 7 Day Strength (List all),7 Day Strength (List all),Concrete Strength Test Report Received,Pre-Pour Checklist - Stage 2
,,Stage 2 - 28 Day Strength (List all),28 Day Strength (List all),Concrete Strength Test Report Received,Pre-Pour Checklist - Stage 2
