"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","CS-4029 - Concrete Pump - Permit to Pump","",,,0,"Yes","CS-4029 - Concrete Pump - Permit to Pump","0b69bbea-8097-4837-a80c-08fd5dc97cee"
"checkpoint-no-status",,"","checkpoint","Concrete Pump - Permit to Pump"
"text","2439e225-2ef1-53d6-8a2a-e4909a8876de","","textbox","Project No.:",,,
"text","b5cf0302-7419-5d86-baee-7628b4459588","","textbox","Location:",,,
"checkpoint-status",,"","checkpoint","Pump Operator Pre-start Checks Completed"
"text","ec4bedb5-b0d4-51ef-85f8-eb0467bce1a3","","textbox","Initial:",,,
"date","21a09405-4cf1-57db-a7d2-c7bdc4c298ac","","date","Date:",,,
"checkpoint-status",,"","checkpoint","Pump set up level"
"text","bc37ea04-9c09-55d5-9f5b-545e94f69a83","","textbox","Initial:",,,
"date","358e8f2e-8fd7-5e1f-ae8b-b89946d57eec","","date","Date:",,,
"checkpoint-status",,"","checkpoint","Steel delivery line in good condition"
"text","1ee003a2-a9e5-513a-a4ca-aa4d014d8436","","textbox","Initial:",,,
"date","02298ab4-2eaf-59fe-b2b2-ca55b9f65722","","date","Date:",,,
"checkpoint-status",,"","checkpoint","Rubber Delivery hose in good condition"
"text","99839e11-ac16-5637-8b75-3c243955dcad","","textbox","Initial:",,,
"date","33323dc9-ba7f-501f-8523-415fac80e21f","","date","Date:",,,
"checkpoint-status",,"","checkpoint","Delivery Line Adequately Supported"
"text","9bf85a70-68fb-5efa-90c2-cc36d61f9f6a","","textbox","Initial:",,,
"date","8e4bac07-2d26-57df-abc5-623ef647590c","","date","Date:",,,
"checkpoint-status",,"","checkpoint","Delivery Pipe Connections correct & Locking Pins Fitted"
"text","2da11260-0aed-5d00-9943-881ef2db0a9c","","textbox","Initial:",,,
"date","653bda61-afe8-5e7a-88fd-dd0481e24923","","date","Date:",,,
"checkpoint-status",,"","checkpoint","All radios are working satisfactorily and communication checks have been carried out"
"text","12fe0deb-cbac-5269-b80e-2ad91a0663e5","","textbox","Initial:",,,
"date","2a61a54f-e5be-5562-a556-1ca47fdeb5ed","","date","Date:",,,
"checkpoint-status",,"","checkpoint","Concreting Crew briefed on Work Instruction"
"text","0dcdd1df-112c-5fdf-b9cd-635edc42227f","","textbox","Initial:",,,
"date","667d0ff8-2fe1-59b8-bf73-25d9fa68ea06","","date","Date:",,,
"checkpoint-status",,"","checkpoint","All crew have correct PPE, skin fully covered (arms and legs)"
"text","ae7f5647-e55d-5d1a-834f-e21d8901129b","","textbox","Initial:",,,
"date","07200c86-bfd8-528e-b7a2-8a11c98d9452","","date","Date:",,,
"checkpoint-status",,"","checkpoint","Permit to Pump"
"radio","311d5237-2082-5745-9579-9fb8d2891edf","","radio","Permit to Pump – Issued / Rejected","Issued,Rejected",,
