"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Switchboards"
,"Scope",,
,"Rows"
,,"Switchboards","grouping","switchboards"
,,"existing msb","expanded","existing msb","switchboards"
,,"new db","expanded","new db","switchboards"
,"Columns"
,,"Spatial certificate signed if required",,"spatial certificate signed if required"
,,"Fixings installed in wall correctly if board is wall mounted",,"fixings installed in wall correctly if board is wall mounted"
,,"All clearances sighted to ensure location is compliant",,"all clearances sighted to ensure location is compliant"
,,"All cables correctly installed in protection device and earth and neutral bars and fully secured",,"all cables correctly installed in protection device and earth and neutral bars and fully secured"
,,"Cables neatly dressed",,"cables neatly dressed"
,,"Phase tabs on chassy covered",,"phase tabs on chassy covered"
,,"All earths and neutrals labelled to match phase numbers",,"all earths and neutrals labelled to match phase numbers"
,,"Switchboard is clean on the inside and outside",,"switchboard is clean on the inside and outside"
,,"Masking blanks installed",,"masking blanks installed"
,,"DB legend installed",,"db legend installed"
,,"Feisst label on the door installed",,"feisst label on the door installed"
,,"Photos",,"photos"

"Cable Tray"
,"Scope",,
,"Rows"
,,"Cable Tray","grouping","cable tray"
,,"existing warehouse","expanded","existing warehouse","cable tray"
,,"warehouse extension","expanded","warehouse extension","cable tray"
,"Columns"
,,"Unistrutt Filed & Painted",,"unistrutt filed & painted"
,,"Hangers Spaced as Specified",,"hangers spaced as specified"
,,"Correct Size Tray Installed",,"correct size tray installed"
,,"Tray Joined Correctly",,"tray joined correctly"
,,"Hangers Seismically Restrained as per Design",,"hangers seismically restrained as per design"
,,"Tray Fastened to Hangers",,"tray fastened to hangers"
,,"Correct Anchors used fixing to Ceiling",,"correct anchors used fixing to ceiling"
,,"Cable Tray Bonded",,"cable tray bonded"
,,"Photos",,"photos"

"Inground Ducts"
,"Scope",,
,"Rows"
,,"Inground Ducts","grouping","inground ducts"
,,"link between existing & new warehouse","expanded","inground ducts","link between existing & new warehouse"
,"Columns"
,,"Ducts and Conduits - Correct size installed",,"ducts and conduits","correct size installed"
,,"Ducts and Conduits - Start and finish locations correct as per plan",,"ducts and conduits","start and finish locations correct as per plan"
,,"Ducts and Conduits - separation from other services",,"ducts and conduits","separation from other services"
,,"Ducts and Conduits - Clean inside and in good condition",,"clean inside and in good condition","ducts and conduits"
,,"Electrical Pits - Set out correct",,"electrical pits","set out correct"
,,"Electrical Pits - Correct size installed",,"electrical pits","correct size installed"
,,"Electrical Pits - Duct entry holes sealed / water proofed",,"duct entry holes sealed / water proofed","electrical pits"
,,"Electrical Pits - Pits installed to correct height and level",,"electrical pits","pits installed to correct height and level"
,,"Electrical Pits - Clean inside and in good condition",,"clean inside and in good condition","electrical pits"
,,"Light Pole Foundations - Set out correct",,"light pole foundations","set out correct"
,,"Light Pole Foundations - Ducting in correct position - centre of cage",,"light pole foundations","ducting in correct position - centre of cage"
,,"Light Pole Foundations - Correct Cage Installed",,"light pole foundations","correct cage installed"
,,"Light Pole Foundations - Cage installed to correct height / level",,"cage installed to correct height / level","light pole foundations"
,,"Light Pole Foundations - Ground Plant pole installed to correct height / level",,"light pole foundations","ground plant pole installed to correct height / level"
,,"Photos",,"photos"

"First Fix"
,"Scope",,,"first fix"
,"Rows"
,,"First Fix","grouping","first fix"
,,"warehouse grids 1 - 3","expanded","warehouse grids 1 - 3","first fix"
,,"warehouse grids 3 - 6","expanded","warehouse grids 3 - 6","first fix"
,,"toilet & bath","expanded","first fix","toilet & bath"
,,"kitchen","expanded","kitchen","first fix"
,,"store room","expanded","store room","first fix"
,,"trade entrance","expanded","trade entrance","first fix"
,,"mezzanine","expanded","mezzanine","first fix"
,,"exterior canopy","expanded","exterior canopy","first fix"
,"Columns"
