Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Basement ,dynamic,Basement ,Site QA
,,Ground Floor,dynamic,Ground Floor,Site QA
,,Level 1,dynamic,Level 1,Site QA
,,Level 2,dynamic,Level 2,Site QA
,,Crane base ,dynamic,Crane base ,Site QA
,,Pool and spa ,dynamic,Pool and spa ,Site QA
,,Detention Tank ,dynamic,Detention Tank ,Site QA
,,Plant Deck 1,dynamic,Plant Deck 1,Site QA
,,Plant Deck 2,dynamic,Plant Deck 2,Site QA
,Columns,,,,
,,Formwork,,Formwork,
,,Reinforcing,,Reinforcing,
,,Concrete Pre-Pour,,Concrete Pre-Pour,
,,Concrete Post-Pour,,Concrete Post-Pour,
,,Pre-Excavation,,Pre-Excavation,
,,Excavation,,Excavation,
