Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,Type C Earthworks,itp,,,,Yes,ITC - Type C Earthworks,2ccd3d0f-3e2b-4f0f-a09b-82bc9892a00c
checkpoint-group,,,section,PRELIMINARIES,,,,,,,
checkpoint-status,,,checkpoint,Design Issued for Construction,,,,,,,
checkpoint-status,,,checkpoint,Drawings Issue for Construction,,,,,,,
checkpoint-status,,,checkpoint,Material Hold Points Released,,,,,,,
checkpoint-status,,,checkpoint,Survey Request,,,,,,,
checkpoint-status,,,checkpoint,Traffic Management Plan Approved,,,,,,,
checkpoint-status,,,checkpoint,Subcontractor/Provider approved?,,,,,,,
checkpoint-status,,,checkpoint,Kick-off meeting (Subcontractor),,,,,,,
checkpoint-group,,,section,CONSTRUCTION,,,,,,,
checkpoint-status,,,checkpoint,Safety; SWMS,,,,,,,
label,d2ab4352-cf52-5b42-b9ac-56085d230f5d,,note,Applicable Standard / Reference - HSMP,,,,,,,
label,e72e17dc-4756-53a3-8b33-4222bf7af579,,note,Acceptance Criteria - SMWS to be written for each activity on Project and shall be reviewed by a competent person.,,,,,,,
number,973c18da-8a92-5f03-a556-1d023c4955f0,,number,Submitted to the client,,,days prior to commencement of Activity.,,,,
label,a360f659-cf22-5b1e-8492-1dba4964dc88,,note,Frequency - Each Activity,,,,,,,
label,d26120aa-276e-51a2-8f0f-7e22bad8249e,,note,Verification Records - Records,,,,,,,
label,9fb0dd41-3a76-540c-8246-608338509c97,,note,Action Respon. - PE/SE,,,,,,,
date,9fd532c9-f47f-5454-bec4-8ec6f6dafc42,,date,Date:,,,,,,,
checkpoint-status,,,checkpoint,Environmental Controls,,,,,,,
label,2b720312-56bb-55de-bc4c-37a6c2c22eda,,note,Applicable Standard / Reference - EMP,,,,,,,
label,365eb977-0170-56b3-9b7a-21e76a8f13f5,,note,Acceptance Criteria - No work shall commence unless all erosion/ Sediment controls are implemented in accordance with EMP.,,,,,,,
label,9501355a-1e05-567f-9344-e1d3838fe2c9,,note,Frequency - Each Activity,,,,,,,
label,bf45d789-d9b5-502d-af07-91993176f478,,note,Verification Records - ECP,,,,,,,
label,2f0c8452-e957-553f-bb34-6d55bb5157a4,,note,Action Respon. - PE/SE,,,,,,,
date,d1df9d83-f267-535b-8042-0813383f7c7e,,date,Date:,,,,,,,
checkpoint-status,,,checkpoint,Excavation Permit,,,,,,,
label,8b91083f-e339-524c-a9d5-bb1059c8f289,,note,Applicable Standard / Reference - OHS,,,,,,,
label,061245b4-4f15-58dd-96e9-1c5076668343,,note,"Acceptance Criteria - DBYD information available on site, Excavation permit issued and spotter at location before commencement of excavation works",,,,,,,
label,5e228316-ea87-5b6f-b2a0-0a391adac718,,note,Frequency - Each Lot,,,,,,,
label,e68d26eb-3164-558e-a735-5a3c103ead0a,,note,Verification Records - Records,,,,,,,
label,d877424e-2f75-5c95-882b-afa1c82f2793,,note,Action Respon. - PE/SE,,,,,,,
date,bed0491b-47a6-529a-97c7-00d27329623e,,date,Date:,,,,,,,
checkpoint-status,,,checkpoint,Survey Control,,,,,,,
label,e67de314-0d8c-585c-a4e3-04385b225c50,,note,"Applicable Standard / Reference - VR204.03 (a), (b, c)",,,,,,,
label,d992258b-c13c-5d63-b156-13ce01e5c6db,,note,"Acceptance Criteria - All Earthworks shall be finished to conform to the levels, lines, grades and cross sections showed in the plans.",,,,,,,
label,44e8bf29-c5a9-5214-81fb-d45f863c7a49,,note,Frequency - Each Lot,,,,,,,
label,e6cae79e-af49-522f-86a2-7da16add872f,,note,Verification Records - Setout,,,,,,,
label,305bd8df-b92f-5cf9-9e62-6d1bca701be9,,note,Action Respon. - Surveyor,,,,,,,
date,a768d030-bb19-5ceb-aa11-25b5aac5ba6b,,date,Date:,,,,,,,
checkpoint-status,,,checkpoint,Material - Type C,,,,,,,
label,02d9ac33-f47a-5bc6-b972-867c59991a7e,,note,HP,,,,,,,
label,15a16939-151b-5dae-91ae-7cb0b612d53a,,note,Applicable Standard / Reference - VR204.04 (b),,,,,,,
label,d4dda14d-267f-522d-b624-43fbf4a24ce5,,note,"Acceptance Criteria - Material classified as silt, either before or after compaction, is not acceptable as Type C material unless otherwise approved by the Superintendent.",,,,,,,
label,497dea33-4d7e-5a50-88fb-eee745932e25,,note,Frequency - Each Lot,,,,,,,
label,5effff8f-43af-55f2-b94a-761ebc709c75,,note,Verification Records - Visual,,,,,,,
label,2b06b595-64b5-51df-a605-927f469bf812,,note,Action Respon. - FM,,,,,,,
date,0ea96a09-61d3-5fad-a6dd-1cee7bbb97db,,date,Date:,,,,,,,
holdpoint,,,signoff,HOLD POINT,,,,,,,
checkpoint-status,,,checkpoint,Site excavation - material category,,,,,,,
label,3038d5e9-12d7-5db3-8884-48a67ffeb7ef,,note,HP,,,,,,,
label,1a23d328-6b4a-54cd-922e-f7cd5cd67678,,note,Applicable Standard / Reference - VR204.06 (b),,,,,,,
label,f8a34ffd-9d74-5a1d-ac55-41f4fd9f3f19,,note,"Acceptance Criteria - Prior to commencing excavation in any area and during excavation work, the Superintendent and the Contractor shall inspect each type of material encountered and subject to verification by appropriate laboratory testing, agree on the category of the material in accordance with Clause 204.04.",,,,,,,
label,13e36bc4-bd8a-596b-9cbd-eb2f0fc56bd1,,note,Frequency - Each Lot,,,,,,,
label,6d5b5d29-1625-5fc3-a94a-b3657461273c,,note,Verification Records - Visual,,,,,,,
label,5541317d-d724-51cd-b3e7-bcbfc35c0957,,note,Action Respon. - FM,,,,,,,
date,b8ccec88-a397-500b-8731-d6c5ebf67a50,,date,Date:,,,,,,,
holdpoint,,,signoff,HOLD POINT,,,,,,,
checkpoint-status,,,checkpoint,Earthworks - Groundwater Seepage,,,,,,,
label,5caaf58f-6878-59d0-84f4-4ce9e2c0b864,,note,HP,,,,,,,
label,566e4154-c451-58c8-8d18-d020fdf71d76,,note,Applicable Standard / Reference - VR204.06 (h),,,,,,,
label,642ef667-b4df-5132-926c-dc1f7b6335b2,,note,Acceptance Criteria - Where groundwater or seepage is encountered the Contractor shall notify the Superintendent and submit the proposed action to be taken to the Superintendent for review. The Contractor shall submit any necessary approvals from relevant authorities for the treatment and disposal of this groundwater.,,,,,,,
label,682106e1-fe7f-5f3c-a529-72a6e81d6604,,note,Frequency - Each Lot,,,,,,,
label,0ea3cc8b-8364-5c60-9864-180a866defac,,note,Verification Records - Visual,,,,,,,
label,3412ba23-89f1-5cf3-ae1b-7bbb538c9d78,,note,Action Respon. - PE/SE,,,,,,,
date,ea3b05c6-b1b9-5d2e-9b51-70b2e8863664,,date,Date:,,,,,,,
holdpoint,,,signoff,HOLD POINT,,,,,,,
checkpoint-status,,,checkpoint,Earthworks - treatment of Unsuitable Material,,,,,,,
label,246112fa-7b21-5f01-b9dc-d0af926922ff,,note,HP,,,,,,,
label,6ae56856-d595-53ff-91e9-15221ce75c82,,note,Applicable Standard / Reference - VR204.07 (d),,,,,,,
label,fcf89922-365f-575b-80f5-428d512de424,,note,Acceptance Criteria - Where unsuitable material is encountered the Contractor shall submit the proposed in situ treatment or extent of excavation to the Superintendent for review.,,,,,,,
label,b316aa2d-57d8-5662-ae50-37b372054a9e,,note,Frequency - Each Lot,,,,,,,
label,ad402816-0b1b-5dc3-b057-675212cc4689,,note,Verification Records - Visual,,,,,,,
label,cb1bc34d-d436-5e9f-996d-45ae1a43557c,,note,Action Respon. - FM,,,,,,,
date,3852298b-46e1-5efe-a801-5dd93d5e170c,,date,Date:,,,,,,,
holdpoint,,,signoff,HOLD POINT,,,,,,,
checkpoint-status,,,checkpoint,Earthworks - Fill construction,,,,,,,
label,4259831b-a4c0-5872-b984-9b6ca5b7812c,,note,HP,,,,,,,
label,0fac03b7-d96c-5d74-ac85-f22f7e9cf0e6,,note,Applicable Standard / Reference - VR204.10 (b),,,,,,,
label,b330cf3d-1dec-5075-8165-eee09679cc0e,,note,Acceptance Criteria - The Contractor shall not commence placing of any fill on the prepared surface until the area has been reviewed by the Superintendent.,,,,,,,
