"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1e131c81-4472-4310-a523-a508d965cd3c","","folder-normal","","","step","TRUE","FALSE","Stage 1"
"fae69bb7-4c72-42e6-b281-5f1cf16c7857","","folder-normal","","","step","TRUE","FALSE","Stage 1","51"
"604f812b-ebf1-427e-8ecd-6f2659fc756d","","folder-normal","","","step","TRUE","FALSE","Stage 1","51","Ground"
"5a17034f-d6f2-4159-8a58-c62ed7e669fb","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","Ground","W01h-51"
"68fb798f-9ed7-4d43-88f7-0903e05858d9","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","Ground","W02h-51"
"ef0bb7d3-52fc-4cba-a27a-a75090398187","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","Ground","W03h-51"
"5636d3a9-b8cb-44fc-b96a-e70f4ea681cc","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","Ground","W18-51"
"ec446237-1563-494d-ad99-99fc0c12e392","","folder-normal","","","step","TRUE","FALSE","Stage 1","51","1"
"6084d21a-23e8-471d-833e-ec6925a69a98","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","1","W05-51"
"03af2ee3-e274-4043-bc2b-03aabbb543a5","","checklist-sectioned","","Residential Suite (Remedial)","checklist","FALSE","FALSE","Stage 1","51","1","W05-51 (Remedial)"
"60b06391-56c5-4d08-bc38-914bd1750b91","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","1","W07-51"
"d681ba86-70a5-4746-be64-b75d0f4acd09","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","1","W08h-51"
"7530c7f9-8821-4fde-a5d9-cf74b4aac723","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","1","W20-51"
"41f5248f-e5f9-43d6-bd3f-778b01be4d24","","folder-normal","","","step","TRUE","FALSE","Stage 1","51","2"
"378e09da-2665-4303-a00d-e02dd94a576a","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","2","W06-51"
"db557fff-3d22-419e-8260-1502aafa4f56","","checklist-sectioned","","Residential Suite (Remedial)","checklist","FALSE","FALSE","Stage 1","51","2","W06-51 (Remedial)"
"0887aa7a-afd1-4b7a-ac3d-c2aae636f9b1","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","2","W09-51-2"
"707d3128-cdd1-45d9-a6bd-ec677e3086c8","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","2","W22-51"
"e1f7be3e-c755-4f2a-a953-cf56d4cd6f14","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","2","W23-51"
"0b56ab83-4962-4ed5-9440-c58dbf46cee3","","folder-normal","","","step","TRUE","FALSE","Stage 1","51","3"
"6906f16f-4854-4c7b-a3b5-98f9475b991b","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","3","W09-51-3"
"ecc56a63-a2e8-4940-b362-3cd0e9500f2d","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","3","W13h-51"
"d91b1a49-eb18-4094-b17e-4581c68f80c9","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","3","W14h-51"
"d60bc19e-7f8b-4482-8215-e2f7c853b432","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","3","W15-51"
"675ff780-6a5e-49cb-a844-cb3fe3114a33","","folder-normal","","","step","TRUE","FALSE","Stage 1","52"
"085e6640-7925-4bc9-92ed-5401f2a98b92","","folder-normal","","","step","TRUE","FALSE","Stage 1","52","Ground"
"a7ed0c1b-87c4-4dd3-ba8d-d9d8ad2c2667","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","52","Ground","W01-52"
"ebed80c8-1316-404c-825f-b99624140faf","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","52","Ground","W02-52"
"a002e2ab-8704-49df-bf01-5f46ad0a5be6","","checklist-flat","","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","52","Ground","W03-52"
