type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-sectioned,ITP-075-AX-LOT-XXX - Desc,itp,,,,Yes,ITP 0075 - Asphalt Placement,9fb03d06-6160-4b7b-a83b-cfefade42822
checkpoint-group,Lot Information,,,,,,,
checkpoint-status,1.0 Lot Information,,,,,,,
text,Lot Created On,,,,,,,
text,Lot Opened On,,,,,,,
text,Work Commenced On,,,,,,,
select,Lot Type,"CIL-Civil Lot, DRL- Drainage Lot, EAL- Earthworks Lot, ELL- Electrical Lot, UTL- Utility Lot, STL- Structural Lot",,,,,,
text,From and To Chainage,,,,,,,
select,Construction Element,PAVI - Paving,,,,,,
select,Activity,PAVI - Asphalt Placement,,,,,,
select,Design Package No,"1145-ACM-CVD-DPK-0002, 1145-ACM-CVD-DPK-0003, 1145-ACM-CVD-DPK-0004, 1145-ACM-CVP-DPK-0001, 1145-ACM-CVP-DPK-0002, 1145-ACM-CVR-DPK-0001, 1145-ACM-CVR-DPK-0002, 1145-ACM-CVR-DPK-0003, 1145-ACM-CVR-DPK-0004, 1145-ACM-ELE-DPK-0001, 1145-ACM-ELE-DPK-0002, 1145-ACM-LDE-DPK-0001, 1145-ACM-LDE-DPK-0002, 1145-ACM-SBA-DPK-0001, 1145-ACM-STR-DPK-0001, 1145-ACM-TSI-DPK-0001, 1145-ACM-TSI-DPK-0002, 1145-ACM-TSI-DPK-0003, 1145-ACM-TSI-DPK-0004, 1145-ACM-UTL-DPK-0001, 1145-ACM-UTL-DPK-0002",,,,,,
select,Traffic Direction,"EB - Eastbound, ME - Median, NB - Northbound, SB - Southbound, WB - Westbound",,,,,,
text,Engineer Responsible,,,,,,,
text,comments,,,,,,,
checkpoint-group,1 - Preliminary Works,,,,,,,
checkpoint-status,1.1 Submission of Mix Design,,,,,,,
label,Frequency: Prior to commencing paving,,,,,,,
label,- - - - - - - - -,,,,,,,
label,Acceptance Criteria: Ensure this mix design has been registered and is approved by Superintendent prior to laying mix.,,,,,,,
label,- - - - - - - - -,,,,,,,
label,Reference Documents: VicRoads Spec. Cl.407.06,,,,,,,
label,- - - - - - - - -,,,,,,,
label,Inspection / Test Method: Correspondence of receipt of mix design,,,,,,,
label,- - - - - - - - -,,,,,,,
label,Record of Conformity: VR approval Completed ITP,,,,,,,
label,- - - - - - - - -,,,,,,,
label,HP,,,,,,,
label,- - - - - - - - -,,,,,,,
text,Responsibility: Site Engineer/ Asphalt Supervisor / Superintendent,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint-status,1.2 Ensure underlying lot conforms,,,,,,,
label,Frequency: Prior to Commencing,,,,,,,
label,- - - - - - - - -,,,,,,,
label,"Acceptance Criteria: All quality information received for lot (includes levels, area and volume) and NCRs (BIRs) approved.",,,,,,,
label,- - - - - - - - -,,,,,,,
label,Reference Documents: Relevant ITP for underlying lot,,,,,,,
label,- - - - - - - - -,,,,,,,
label,Inspection / Test Method: Document review,,,,,,,
label,- - - - - - - - -,,,,,,,
label,Record of Conformity: Inspection and Test Plan,,,,,,,
label,- - - - - - - - -,,,,,,,
label,HP*,,,,,,,
checkpoint-status,1.3 Visual Inspection of underlying lot,,,,,,,
label,Frequency: Prior to Commencing,,,,,,,
label,- - - - - - - - -,,,,,,,
label,"Acceptance Criteria: If the execution of any part of the work under the Subcontract is dependent upon the quality and completeness of an existing surface or work performed by Separate Contractors, the subcontractors shall visually inspect the existing surface or Separate Contractor's work for matters including the following:",,,,,,,
label,(i) Homogeneous surface and pavement material,,,,,,,
