Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5
a64ae040-420d-5823-8ee4-a5427f9ca505,,checkpoint-status,not-started,,,TRUE,TRUE,QA,RoofSafe Cable Systems,1No RoofSafe Cable System - Line 01,Fit Off Checklist - Line 01,Installed as per PBI drawings supplied and manufacturer's requirements
e56c2226-2f2a-5c74-99ce-cc96e80e4f59,,checkpoint-status,not-started,,,TRUE,TRUE,QA,RoofSafe Cable Systems,1No RoofSafe Cable System - Line 02,Fit Off Checklist - Line 02,Installed as per PBI drawings supplied and manufacturer's requirements
561253e7-947d-55ce-b5c7-66c59e100888,,checkpoint-status,not-started,,,TRUE,TRUE,QA,RoofSafe Cable Systems,1No RoofSafe Cable System - Line 03,Fit Off Checklist - Line 03,Installed as per PBI drawings supplied and manufacturer's requirements
0172c447-fcc9-5fef-a36f-5947d5b4629f,,checkpoint-status,not-started,,,TRUE,TRUE,QA,RoofSafe Cable Systems,1No RoofSafe Cable System - Line 04,Fit Off Checklist - Line 04,Installed as per PBI drawings supplied and manufacturer's requirements
be529da7-8962-55c8-8768-3b029e386392,,checkpoint-status,not-started,,,TRUE,TRUE,QA,RoofSafe Rail Fall Arrest & Abseil Systems,1No RoofSafe Rail Fall Arrest & Abseil System - RSRail 01,Rail Checklist - RSRAIL 01,Installed as per PBI drawings supplied and manufacturer's requirements
c68263ba-dacf-5553-a217-2d94d8d88ef3,,checkpoint-status,not-started,,,TRUE,TRUE,QA,RoofSafe Rail Fall Arrest & Abseil Systems,1No RoofSafe Rail Fall Arrest & Abseil System - RSRail 02,Rail Checklist - RSRAIL 02,Installed as per PBI drawings supplied and manufacturer's requirements
6b0fd726-96fc-5d7d-8798-59ff1bf76a57,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Anchor Points,19No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 02,Installed as per PBI drawings supplied and manufacturer's requirements
1266f4d9-5940-566e-84bd-47601793a376,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Anchor Points,19No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 03,Installed as per PBI drawings supplied and manufacturer's requirements
b8598a6c-140f-5fef-a2ec-da03a9a1d380,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Anchor Points,19No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 04,Installed as per PBI drawings supplied and manufacturer's requirements
e0e34407-5b26-53f1-9e1d-690c57b7bc8a,,checkpoint-status,not-started,,,TRUE,TRUE,QA,Anchor Points,19No AP Type 01 Fall Arrest Anchors,Fit Off Checklist - Anchor 05,Installed as per PBI drawings supplied and manufacturer's requirements
