type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,ITP - G1302A Culvert 33 - SH38 RS179 RP5.805 - Compliance and Environmental,itp,,,,,ITP - G1302A Culvert 33 - SH38 RS179 RP5.805 - Compliance and Environmental,
checkpoint,Project Site reps.,,,,,,,
textbox,CPS Eng.,,,,,,,
textbox,Site Engineer,,,,,,,
textbox,Quality Eng.,,,,,,,
checkpoint,1 - Approved Consents,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - Is a copy of approved consent(s) available on site,,,,,,,
label,Conformance Criteria - Check latest consents and SSESCP's are at each site office,,,,,,,
label,Records - This ITP,,,,,,,
checkpoint,2 - Internal ESC Pre-Construction,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Internal pre-construction meeting held with E Team,,,,,,,
label,Conformance Criteria - Environmental Advisor to organise,,,,,,,
label,Records - This ITP,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3 - Type and Location of Erosion & Sedimentation Control,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,"Detail - Confirm type and location of erosion and sedimentation control, based on relevant drawing/s",,,,,,,
label,Conformance Criteria - Relevant ESCP drawing,,,,,,,
label,Records - This ITP,,,,,,,
checkpoint,4 - Channel Bund (if required),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - Bund is constructed in correct location; to agreed / specified dimensions and levels; and is firmly compacted.,,,,,,,
label,"Conformance Criteria - Work Instruction, Drawings and Checklist",,,,,,,
checkpoint,5 - Silt Fence (SF) (if required),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,"Detail - Silt Fence or Super Silt Fence is constructed in correct location; to correct dimensions, and geotextile secured and waratahs located as shown on the WI and drawings",,,,,,,
label,"Conformance Criteria - Work Instruction, Drawings and Checklist",,,,,,,
checkpoint,6 - As-Builts,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Confirm as-built details of completed works,,,,,,,
label,Conformance Criteria - Submit to Document Control/Environmental Advisor to issue to HRC within 24 Hours,,,,,,,
label,Records - This ITP,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,7 - Maintenance Inspections,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Undertake weekly inspections of all erosion and sedimentation controls and after > 5mm rain to identify required maintenance,,,,,,,
label,Conformance Criteria - Approved ESC Plan. Complete weekly and upload to ConQA / Procore,,,,,,,
checkpoint,8 - Decommissioning of Erosion Sediment Controls,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Decommissioning Plan submitted to HRC for Approval,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,9 - Decommissioning of Erosion Sediment Controls,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - HRC to issue an approval document so that Decommissioning works can commence,,,,,,,
label,Conformance Criteria - Approval for Decommissioning,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,10 - Lot Number QA File,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,"Detail - Ensure all NCRs are closed and included within QA file, Delivery Dockets and Lab Testing Spreadsheet and Test Reports to be included in QA File",,,,,,,
label,Conformance Criteria - Ensure all QA is uploaded into ConQA / Procore,,,,,,,
label,"Records - Delivery Dockets, Test Reports, Lab Testing Register",,,,,,,
