resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,External Courtyards and Terraces,,,,,,,,
,step,,,,Building A,,,,,,,
,step,,,,,Zone 00,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Ground Floor - Courtyard,,,,,
,step,,,,,Zone 09,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 03 - Courtyard,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 04 - Courtyard,,,,,
,step,,,,,Zone 10,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 01 - Terrace,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 02 - Courtyard,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 03 - Courtyard,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 04 - Terrace,,,,,
,step,,,,,Zone 11,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Ground Floor - Terrace,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 01 - Terrace,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 03 - Courtyard,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 04 - Terrace,,,,,
,step,,,,Building B,,,,,,,
,step,,,,,Zone 00,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Lower Ground - Courtyard,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Ground Floor - Courtyard,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 06 - Terrace,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 07 - Terrace,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 08 - Terrace,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 09 - Terrace,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 10 - Terrace,,,,,
,step,,,,,Zone 01,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 01 - Terrace,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 04 - Courtyard,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 05 - Courtyard,,,,,
,step,,,,,Zone 02,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 01 - Terrace,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 04 - Courtyard,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 05 - Courtyard,,,,,
,step,,,,,Zone 04,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 02 - Terrace,,,,,
,step,,,,Building D,,,,,,,
,step,,,,,Zone 0C,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 01 - Terrace,,,,,
,step,,,,,Zone 07,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 04 - Terrace,,,,,
,step,,,,Building E,,,,,,,
,step,,,,,Zone 08,,,,,,
External Paving (Pods & Pavers) ITP,checklist,,,,,,Level 02 - Terrace,,,,,
