type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,ITP - Mangahuini Sheet Pile Wall - F3002G - Rock Armouring,itp,,,,,ITP - Mangahuini Sheet Pile Wall - F3002G - Rock Armouring,
checkpoint,Project Site reps.,,,,,,,
textbox,CPS Eng.,,,,,,,
textbox,Site Engineer,,,,,,,
textbox,Quality Eng.,,,,,,,
checkpoint,1 - Survey Setout,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Set out extents and check against design drawings,,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Survey",,,,,,,
label,Conformance Criteria - Consistency with Construction Drawing,,,,,,,
label,Records - Survey receipt,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Geotextile material,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Geotextile filter fabric to be compliant with Bidim A49 or similar approved,,,,,,,
label,Frequency - Prior to commencement of placement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document review",,,,,,,
label,"Conformance Criteria - The material shall be non-woven geotextile and comply with TNZ F/7: 2003 meeting filtration class 1, strength class E requirements. ",,,,,,,
label,"Records - Material certificate(s), Photo's",,,,,,,
checkpoint,3 - Rip Rap Grading,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Rock Armouring Construction Material compliant with Rock Rip Rap Grading tableas per Typical Sections Views sheet S03 Rev 1,,,,,,,
label,Frequency - 1 test per 75m3,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Lab Testing, Visual inspection",,,,,,,
label,"Conformance Criteria - 100% smaller than 2400Kg, 20% greater than 1000Kgs,50% greater than 600kgs 80% greater than 175Kgs. Stone shape shall be as close as possible to cubical. Long, thin, slabby shapes are unacceptable. ",,,,,,,
label,"Records - Lab Test Report, Photo's",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4 - Geotextile Filter fabric installation (1),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Filter fabric shall be placed under rock and against the end faces of the excavation as per design/drawings,,,,,,,
label,Frequency - Prior to placing rock fill,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual inspection",,,,,,,
label,Conformance Criteria - Placement of fabric shall be as per design shown on Typical Sections Views sheet S03 Rev 1 and be laid/overlapped as per manufacturers recommendations ,,,,,,,
label,Records - Photo's,,,,,,,
checkpoint,4 - Geotextile Filter fabric installation (2),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - The Contractor shall take care not to damage the fabric during installation. Any tears shall be repaired at the Contractors expense by placing additional fabric over the damaged area,,,,,,,
label,Frequency - Pre/ During install,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - tears shall be repaired by contractor,,,,,,,
label,Records - Photos,,,,,,,
checkpoint,5 - Armour/Riprap Placement,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Ensure that rock material is placed in such a manner to minimise segregation. Rock is not to be end dumped or allowed to fall from an appreciable height. Oversize rock to be placed such to minimise voids. CPS Engineer given notice to visually inspect initial placement of riprap material,,,,,,,
label,Frequency - Daily visual check,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual inspection",,,,,,,
label,Conformance Criteria - As per design/drawings. Rock toe construction to be sighted and approved by CPS Engineer ,,,,,,,
label,"Records - Photo's, CPS COR Report",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,8 - As-built Survey,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Ensure cut/fill slopes comply with design prior to next process taking place,,,,,,,
label,Frequency - Prior to placing topsoil/pavement/ finished surfaces,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Survey / Drawings",,,,,,,
label,Conformance Criteria - As-built Survey & Drawing Mark-Ups to be reviewed and accepted by CPS Engineer,,,,,,,
label,"Records - As-builts, CPS COR Report",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,9 - Quality Assurance deliverables,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Red line mark up drawings to be reviewed and accepted. All NCRs and RFIs are closed and included with Handover QA file.,,,,,,,
label,Frequency - At completion of Lot,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,,,,,
label,Conformance Criteria - Ensure all QA is uploaded into ConQA / Procore,,,,,,,
label,"Records - As-builts, NCR's and RFI's",,,,,,,
checkpoint,10 - Completion Sign Off From Fields Below,,,,,,,
label,Records - Signatures,,,,,,,
