"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
,"checklist","CHK-011-CIV-Material delivery inspection-Precast Pits and HDPE pipe Rev 0","itp","CHK-011-CIV-Material delivery inspection-Precast Pits and HDPE pipe",,12,"af8584e3-9ec9-4fbd-a550-b52eff7a3031"
,"section","Details",,,,,
,"checkpoint","Referenced Documentation",,,,,
"f3423644-9f6f-574d-82e6-16ecaf29842d","note","Document Title: SBS-Civil-Material delivery inspection-Precast Pits and HDPE pipes",,,,,
"5d5b4f4a-2b4b-5a53-a601-5753b5ed27da","note","ITP Description: Material delivery inspection-Precast Pits and HDPE pipes",,,,,
"83f8bdc6-8b67-5922-a474-e8eb9f3399a3","note","Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX",,,,,
"c2fe63f1-6128-59ab-894f-3786675da607","note","Discipline (e.g. CIV/STR/RAIL): Civil",,,,,
"60fc8138-6307-5685-b522-46885e41db5e","note","Revision Number: 0",,,,,
"af6ac555-a15d-5f14-8ef6-63b33fdd8f8d","note","Revision Date: 6/02/2024",,,,,
"517803c3-f23f-5861-9b6f-1b76802b5c96","note","ITP created by: Hiruni Wickramarathne",,,,,
"470691ed-40fa-593b-bcbc-dc697cc8dc9f","note","ITP approved for use by: Victor Mira",,,,,
,"checkpoint","1. Delivery Details",,,,,
"a4bb43ea-e95f-5361-960d-5dc3f98768d4","note","ACCEPTANCE CRITERIA:",,,,,
"8b87451f-1987-5274-9c52-61600581075e","textbox","Enter: Delivery Docket Number:",,,,,
"86b9082a-584c-5b7b-abf9-6e12e6cf92f8","textbox","Enter: Delivery Date:",,,,,
"81dc5d50-6940-5e00-afb4-87f3664e587c","textbox","Enter: Element ID (s):",,,,,
"b419d3b4-3fc9-5d14-a42e-081ef63d310f","note","Attach: Delivery Docket and packaging Slip",,,,,
"dce49324-ae40-56c9-a096-3652311d78a2","note","– – – – – – – – – – – – – – – – –",,,,,
"c8c64efe-07be-5f91-9e0a-6632756d6232","note","METHOD: Document Review, Visual",,,,,
"d1824b32-12f6-5a32-8437-cd1e3d1730e0","note","– – – – – – – – – – – – – – – – –",,,,,
"65f6f443-242a-53bd-82c8-6d895cb736ff","note","FREQUENCY: Each Delivery",,,,,
"86b6d7d2-b7e9-5c3e-a3f3-ce54240540e0","note","– – – – – – – – – – – – – – – – –",,,,,
"1807fc1f-1e59-5df8-9611-2b2223637311","note","CATEGORY: IP",,,,,
"dd8a077e-ac45-59cb-b179-063c55c71203","note","– – – – – – – – – – – – – – – – –",,,,,
