Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Federated Trades Progress Matrix,,,,,,
,Scope,,,,,
,Rows,,,,,
,,L-00 - ZONE 01,grouping,l-00,zone 01,
,,00FHO005 Airlock - Entry,,l-00,zone 01,00fho005 airlock - entry
,,00FHO006 Interview Room - Mana Whenua,,l-00,zone 01,00fho006 interview room - mana whenua
,,00FHO011 Reg Kiosk,,l-00,00fho011 reg kiosk,zone 01
,,00FHO011 Reception - Greet,,l-00,00fho011 reception - greet,zone 01
,,00FHO012 Meeting 12,,l-00,00fho012 meeting 12,zone 01
,,00FHO013 BBEV,,l-00,zone 01,00fho013 bbev
,,00FHO014 Whanau Lounge,,l-00,00fho014 whanau lounge,zone 01
,,00FHO015 Personal Care,,l-00,00fho015 personal care,zone 01
,,00FHO016 Toilet - Public,,l-00,00fho016 toilet - public,zone 01
,,00FHO017 Disposal,,l-00,zone 01,00fho017 disposal
,,00FHO018 Cleaner,,l-00,00fho018 cleaner,zone 01
,,00FHO020 Parenting,,l-00,zone 01,00fho020 parenting
,,00FHO027 Corridor,,l-00,00fho027 corridor,zone 01
,,00FHO031 Bay -HandWash Typ C,,l-00,zone 01,00fho031 bay -handwash typ c
,,00FHO049 Corridor,,l-00,00fho049 corridor,zone 01
,,00PBO001 Toilet - Accessible Public,,l-00,00pbo001 toilet - accessible public,zone 01
,,00PBO002 Toilet - Public,,l-00,00pbo002 toilet - public,zone 01
,,00PBO003 Toilet - Public,,l-00,zone 01,00pbo003 toilet - public
,,L-00 - ZONE 02,grouping,l-00,zone 02,
,,00ENG086 Hyd Riser,,l-00,zone 02,00eng086 hyd riser
,,00FHO026 Courtyard,,l-00,zone 02,00fho026 courtyard
,,00TRA033 Stairs Circ,,l-00,zone 02,00tra033 stairs circ
,,L-00 - ZONE 03,grouping,l-00,zone 03,
,,00CLA003 Reception/Clerical (Antenatal),,l-00,00cla003 reception/clerical (antenatal),zone 03
,,00CLA007 Waiting - Antenatal,,l-00,zone 03,00cla007 waiting - antenatal
