type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DN1210-SP2-011-001 ITP Northern Access Road & Car Park SW,itp,,,,,DN1210-SP2-011-001 ITP Northern Access Road & Car Park SW Rev 1,
section,SECTION 1 – PRE-CONSTRUCTION (P&G / ESTABLISHMENT),,,,,,,
checkpoint,1.1.1 - Extent of Line Setout,,,,,,,
label,Detail - Ensure line and level of Stormwater has been marked out and agreed with Engineer in accordance with Stormwater drawings.,,,,,,,
label,○ Identify any clashes before construction.,,,,,,,
label,○ Lot - Markup,,,,,,,
label,Acceptance / Conformance Criteria - As Per Drawings & Markup drawing,,,,,,,
label,Standard / Specification - Design Drawings,,,,,,,
label,Verifying Document - ITP Sign Off,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to Construction & Every Revision of IFC Drawings/Data.,,,,,,,
label,Verification Activity: Activity - M,,,,,,,
label,Verification Activity: By - SE,,,,,,,
section,"SECTION 2 – MATERIAL, PERSONNEL & THIRD PARTY APPROVAL",,,,,,,
checkpoint,2.1.1 - Material grading: Materials (Gap65/AP65),,,,,,,
label,"Detail - NZS4407:2015, Test 3.8.1 - Particle Size Distribution",,,,,,,
label,Acceptance / Conformance Criteria - No Particles >200mm,,,,,,,
label,○ Maximum fines 10% passing 75micron sieve,,,,,,,
label,"Standard / Specification - Appendix XVIII, PS 16.5.5, Appendix V",,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Stockpile Size (m3):,,,,,,,
label,○ 0-400 - 2 tests,,,,,,,
label,"○ 400-1,500 - 3 tests",,,,,,,
label,"○ 1,500-4,000 - 4 tests",,,,,,,
label,"○ >4,000 - 1 test for each additional 1,000m3",,,,,,,
label,– Results to Engineer 2 wks before importing,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.1.2 - Weathering index: Materials (Gap65/AP65),,,,,,,
label,"Detail - NZS4407:2015, Test 3.11 - The Weathering Quality Index of Coarse Aggregate",,,,,,,
label,"Acceptance / Conformance Criteria - AA, AB, AC, BA, BB, or CA",,,,,,,
label,"Standard / Specification - Appendix XVIII, PS 16.5.5, Appendix V",,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,"Testing Quantity Required (based from schedule qtys) - 2 Tests Per Material, Per Source ",,,,,,,
label,○ Results to Engineer 2 wks before importing,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.1.3 - Crushing Resistance: Materials (Gap65/AP65),,,,,,,
label,"Detail - NZS4407:2015, Test 3.10 - The Crushing Resistance of Coarse Aggregate Under a Specified Load",,,,,,,
label,Acceptance / Conformance Criteria - >100KN,,,,,,,
label,"Standard / Specification - Appendix XVIII, Appendix V",,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,"Testing Quantity Required (based from schedule qtys) - 2 Tests Per Material, Per Source ",,,,,,,
label,○ Results to Engineer 2 wks before importing,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2.1 - Material grading: Materials (GAP20/AP20),,,,,,,
label,Detail - Bedding/Side Zone/ Overlay Zone/Embedment Zone,,,,,,,
label,Acceptance / Conformance Criteria - Sieve Size || % Passing,,,,,,,
label,19.0mm || 100% passing,,,,,,,
label,13.2mm || 80-95% passing,,,,,,,
label,9.5mm || 64-76% passing,,,,,,,
label,4.75mm || 37-58% passing,,,,,,,
label,2.36mm || 30-40% passing,,,,,,,
label,1.18mm || 18-28% passing,,,,,,,
label,0.600mm || 12-22% passing,,,,,,,
label,0.300mm || 6-14% passing,,,,,,,
label,0.150mm || 2-7% passing ,,,,,,,
label,0.075mm || 0-3% passing,,,,,,,
label,"Standard / Specification - PS-21.5.7, PS-21.7.2, Table 21.2",,,,,,,
label,"Verifying Document - Lab Test Report, NZS 4407.2015, Test3.8.1",,,,,,,
label,Testing Quantity Required (based from schedule qtys) - 0-400m3 || 2 Test,,,,,,,
label,400-1500m3 || 3 Test,,,,,,,
label,1500-4000m3 || 4 Test,,,,,,,
label,>4000 || 1 Test Additional 1000m3,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2.2 - Weathering index: Materials (AP20),,,,,,,
label,Detail - Bedding/Side Zone/ Overlay Zone/Embedment Zone,,,,,,,
label,Acceptance / Conformance Criteria - AA to CA,,,,,,,
label,"Standard / Specification - PS-21.5.7, PS-21.7.2, Table 21.3",,,,,,,
label,"Verifying Document - Lab Test Report, NZS 4407.3.11",,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to construction - 2 test per source,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2.3 - Crushing Resistance: Materials (AP20),,,,,,,
label,Detail - Bedding/Side Zone/ Overlay Zone/Embedment Zone,,,,,,,
label,Acceptance / Conformance Criteria - >100kN,,,,,,,
label,"Standard / Specification - PS-21.5.7, PS-21.7.2, Table 21.4",,,,,,,
label,"Verifying Document - Lab Test Report, NZS 4407:1991, Test.3.10",,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to construction - 2 test per source,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.3.1 - Pipe and fittings (Concrete pipe),,,,,,,
