Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Mark / John - Project Manager Residential Electrical (Mar 2024-Jan 2025),,,,,
,Scope,,,,
,Rows,,,,
,,"March 11, 2024 - March 15, 2024",dynamic,Tasks 2024,"march 11, 2024 - march 15, 2024"
,,"March 18, 2024 - March 22, 2024",dynamic,"march 18, 2024 - march 22, 2024",Tasks 2024
,,"March 25, 2024 - March 29, 2024",dynamic,"march 25, 2024 - march 29, 2024",Tasks 2024
,,"April 1, 2024 - April 5, 2024",dynamic,Tasks 2024,"april 1, 2024 - april 5, 2024"
,,"April 8, 2024 - April 12, 2024",dynamic,"april 8, 2024 - april 12, 2024",Tasks 2024
,,"April 15, 2024 - April 19, 2024",dynamic,Tasks 2024,"april 15, 2024 - april 19, 2024"
,,"April 22, 2024 - April 26, 2024",dynamic,"april 22, 2024 - april 26, 2024",Tasks 2024
,,"April 29, 2024 - May 3, 2024",dynamic,"april 29, 2024 - may 3, 2024",Tasks 2024
,,"May 6, 2024 - May 10, 2024",dynamic,Tasks 2024,"may 6, 2024 - may 10, 2024"
,,"May 13, 2024 - May 17, 2024",dynamic,Tasks 2024,"may 13, 2024 - may 17, 2024"
,,"May 20, 2024 - May 24, 2024",dynamic,"may 20, 2024 - may 24, 2024",Tasks 2024
,,"May 27, 2024 - May 31, 2024",dynamic,"may 27, 2024 - may 31, 2024",Tasks 2024
,,"June 3, 2024 - June 7, 2024",dynamic,"june 3, 2024 - june 7, 2024",Tasks 2024
,,"June 10, 2024 - June 14, 2024",dynamic,Tasks 2024,"june 10, 2024 - june 14, 2024"
,,"June 17, 2024 - June 21, 2024",dynamic,"june 17, 2024 - june 21, 2024",Tasks 2024
,,"June 24, 2024 - June 28, 2024",dynamic,Tasks 2024,"june 24, 2024 - june 28, 2024"
,,"July 1, 2024 - July 5, 2024",dynamic,Tasks 2024,"july 1, 2024 - july 5, 2024"
,,"July 8, 2024 - July 12, 2024",dynamic,Tasks 2024,"july 8, 2024 - july 12, 2024"
,,"July 15, 2024 - July 19, 2024",dynamic,Tasks 2024,"july 15, 2024 - july 19, 2024"
,,"July 22, 2024 - July 26, 2024",dynamic,Tasks 2024,"july 22, 2024 - july 26, 2024"
,,"July 29, 2024 - August 2, 2024",dynamic,"july 29, 2024 - august 2, 2024",Tasks 2024
,,"August 5, 2024 - August 9, 2024",dynamic,"august 5, 2024 - august 9, 2024",Tasks 2024
,,"August 12, 2024 - August 16, 2024",dynamic,"august 12, 2024 - august 16, 2024",Tasks 2024
,,"August 19, 2024 - August 23, 2024",dynamic,Tasks 2024,"august 19, 2024 - august 23, 2024"
,,"August 26, 2024 - August 30, 2024",dynamic,Tasks 2024,"august 26, 2024 - august 30, 2024"
,,"September 2, 2024 - September 6, 2024",dynamic,"september 2, 2024 - september 6, 2024",Tasks 2024
,,"September 9, 2024 - September 13, 2024",dynamic,Tasks 2024,"september 9, 2024 - september 13, 2024"
,,"September 16, 2024 - September 20, 2024",dynamic,"september 16, 2024 - september 20, 2024",Tasks 2024
,,"September 23, 2024 - September 27, 2024",dynamic,"september 23, 2024 - september 27, 2024",Tasks 2024
,,"September 30, 2024 - October 4, 2024",dynamic,Tasks 2024,"september 30, 2024 - october 4, 2024"
,,"October 7, 2024 - October 11, 2024",dynamic,"october 7, 2024 - october 11, 2024",Tasks 2024
,,"October 14, 2024 - October 18, 2024",dynamic,"october 14, 2024 - october 18, 2024",Tasks 2024
,,"October 21, 2024 - October 25, 2024",dynamic,Tasks 2024,"october 21, 2024 - october 25, 2024"
,,"October 28, 2024 - November 1, 2024",dynamic,"october 28, 2024 - november 1, 2024",Tasks 2024
,,"November 4, 2024 - November 8, 2024",dynamic,"november 4, 2024 - november 8, 2024",Tasks 2024
,,"November 11, 2024 - November 15, 2024",dynamic,"november 11, 2024 - november 15, 2024",Tasks 2024
,,"November 18, 2024 - November 22, 2024",dynamic,Tasks 2024,"november 18, 2024 - november 22, 2024"
,,"November 25, 2024 - November 29, 2024",dynamic,"november 25, 2024 - november 29, 2024",Tasks 2024
,,"December 2, 2024 - December 6, 2024",dynamic,Tasks 2024,"december 2, 2024 - december 6, 2024"
,,"December 9, 2024 - December 13, 2024",dynamic,Tasks 2024,"december 9, 2024 - december 13, 2024"
,,"December 16, 2024 - December 20, 2024",dynamic,"december 16, 2024 - december 20, 2024",Tasks 2024
,,"December 23, 2024 - December 27, 2024",dynamic,"december 23, 2024 - december 27, 2024",Tasks 2024
,,"December 30, 2024 - January 3, 2025",dynamic,"december 30, 2024 - january 3, 2025",Tasks 2024
,,"January 6, 2025 - January 10, 2025",dynamic,Tasks 2025,"January 6, 2025 - January 10, 2025"
,,"January 13, 2025 - January 17, 2025",dynamic,Tasks 2025,"January 13, 2025 - January 17, 2025"
,,"January 20, 2025 - January 24, 2025",dynamic,Tasks 2025,"January 20, 2025 - January 24, 2025"
,,"January 27, 2025 - January 31, 2025",dynamic,Tasks 2025,"January 27, 2025 - January 31, 2025"
,Columns,,,,
,,Residential Meeting Complete,,residential meeting complete,
,,Residential Meeting Minutes Sent + Uploaded,,residential meeting minutes sent + uploaded,
,,Daily Project / Team Set-up (if required),,daily project / team set-up (if required),
,,Staff Checks Complete,,staff checks complete,
,,Invoicing Sent,,invoicing sent,
,,SSR's Requested (if required),,ssr's requested (if required),
,,Tom Coston,,tom coston,
,,Ross Harison,,ross harison,
,,Sam Walker,,sam walker,
,,Jackson Noah,,jackson noah,
,,Jesse Prescott,,jesse prescott,
,,Residential Weekly Schedule Planned,,residential weekly schedule planned,
,,Operations Meeting Agenda Planned,,operations meeting agenda planned,
,,Operations Meeting Attended,,operations meeting attended,
,,Residential Weekly Schedule Sent,,residential weekly schedule sent,
,,Project Folders Created (for week ahead),,project folders created (for week ahead),
,,Project Materials Ordered (for week ahead),,project materials ordered (for week ahead),
,,,,,
Mark / John - Project Manager Residential Electrical (Feb-Dec 2025),,,,,
,Scope,,,Tasks 2025,
,Rows,,,,
