Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Extension of Time Claims,,,,,
,Scope,,,,
,Rows,,,,
,,October 2018,dynamic,October 2018,
,,November 2018,dynamic,November 2018,
,,December 2018,dynamic,December 2018,
,,January 2019,dynamic,January 2019,
,,February 2019,dynamic,February 2019,
,,March 2019,dynamic,March 2019,
,,April 2019,dynamic,April 2019,
,,May 2019,dynamic,May 2019,
,,June 2019,dynamic,June 2019,
,,July 2019,dynamic,July 2019,
,Columns,,,,
,,Attention,Attention,claim details,
,,SG Formwork Ref,SG Formwork Ref,claim details,
,,Date of delay event,Date of delay event,claim details,
,,Hours of Work Impacted,Hours of Work Impacted,claim details,
,,Nature of the delay on which claim is based,Nature of the delay on which claim is based,claim details,
,,If other please state,If other please state,claim details,
,,Extent of the delay,Extent of the delay - Day(s),claim details,
,,Other related information,Other related information,claim details,
,,EOT Submitted,Submitted,claim details,
,,EOT Status,Status,claim details,
,,EOT Status Other,Status Other,claim details,
,,,,,
Concrete Pour ITP Insights,,,,,
,Scope,,,,
,Rows,,,,
,,Level 3,dynamic,Level 3,
,,Level 4,dynamic,Level 4,
,,Level 5,dynamic,Level 5,
,,Level 6,dynamic,Level 6,
,,Level 7,dynamic,Level 7,
,,Level 8,dynamic,Level 8,
,,Level 9,dynamic,Level 9,
,,Level 10,dynamic,Level 10,
,,Level 11,dynamic,Level 11,
,,Level 12,dynamic,Level 12,
,,Level 13,dynamic,Level 13,
,,Level 14,dynamic,Level 14,
,,Level 15,dynamic,Level 15,
,,Level 16,dynamic,Level 16,
,,Level 17,dynamic,Level 17,
,,Level 18,dynamic,Level 18,
,,Level 19,dynamic,Level 19,
,,Level Roof,dynamic,Level Roof,
,Columns,,,,
,,pre-pour details: - Date:,Date:,pre-pour details:,
,,reinforcement,,reinforcement,
,,structure (post pour),,structure (post pour),
,,pre-pour details: - Pour:,Pour:,pre-pour details:,
