type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-051-RAIL-Camms-OHLE Installation,itp,,,,,ITP-051-RAIL-Camms-OHLE Installation Rev 0,
section,Referenced Documentation,,,,,,,
checkpoint,Referenced Documentation,,,,,,,
label,Document Title: ITP-051-RAIL-Camms-OHLE Installation,,,,,,,
label,ITP Description: OHLE Installation,,,,,,,
label,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): RAIL,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 26/06/2023,,,,,,,
label,ITP created by: Nikhil Siram,,,,,,,
label,ITP approved for use by: Victor Mira,,,,,,,
label,1.1 Overhead Line Electrification,,,,,,,
label,Reference: L1-CHE-STD-011(1) MEST 000002-02(1) ,,,,,,,
label,1.2 Structure Gauge Envelopes – Minimum Clearance for Infrastructure Adjacent to the Railway ,,,,,,,
label,Reference: VRIOGS 001 AS 4100 ,,,,,,,
label,1.3 Electrical Networks Standard Electrical  Networks Principles and Performance ,,,,,,,
label,Reference: L1-CHE-STD-015(1) MEST 000002-06(1 ,,,,,,,
label,1.4 Fabrication of Steelwork,,,,,,,
label,Reference: VicRoads Section 630 January 2023,,,,,,,
label,1.5 Electrical Networks Standard Electrical  Networks Principles and Performance ,,,,,,,
label,Reference: Structural Steel Work - Fabrication and Erection,,,,,,,
section,Preliminaries - Materials,,,,,,,
checkpoint,2.1 Structural Steel Components and Fasteners,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: Fabricator is required to provide the Manufacturer's Data Record (MDR) for each component.,,,,,,,
label,• Typically this consists of but not limited to:,,,,,,,
label,i. Completed fabrication ITP,,,,,,,
label,ii. Weld Procedure Specifications,,,,,,,
label,iii. Weld Procedure Qualifications,,,,,,,
label,iv. Welder Qualifications,,,,,,,
label,v. Material Certificates,,,,,,,
label,vi. Coating certificate(s),,,,,,,
label,vii. Non-destructive Testing (NDT) Reports (if any),,,,,,,
label,viii. As-built Drawings to demonstrate compliance with dimensional tolerances of structural steel,,,,,,,
label,"• Bolts, nuts and washers for Property Class 4.6 bolting shall be supplied in accordance with AS 1111 and AS 1112",,,,,,,
label,"• Bolts, nuts and washers for Property Class 8.8 bolting shall be supplied in accordance with AS/NZS 1252.",,,,,,,
label,• All bolts nuts and washers are hot-dipped galvanized.,,,,,,,
label,Collate: Structural Steel Quality Assurance Documentation.,,,,,,,
label,Attach: Collated QA documents in ConQA,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Document review,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,FREQUENCY: Where applicable/ Each element,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: HP,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBILITY: PE,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBLE PERSON: MRPA Engineer,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,
text,Date Completed:,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2  Bolted Connections Using Direct Tension Indicators (DTIs),,,,,,,
label,"REFERENCE: AS4100 Clause 15.2.5.3 (a), AS5131 Clause 8.5.7 (a)",,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: Direct tension indicators (DTIs) shall not be used unless approved by the Nominated Authority and accompanied by:,,,,,,,
label,i. technical data sheet or information on the product,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Document Review,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,FREQUENCY: Where applicable/ Each element,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: HP,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBILITY: PE,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBLE PERSON: MRPA Engineer,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,
text,Date Completed:,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.3 Overhead Wiring Small Parts Steel and conductor wires,,,,,,,
label,REFERENCE: Relevant MTM Standard Drawings,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: Overheading Wiring Small Parts Steel to be procured as detailed in the drawings and as per relevant MTM Standard Drawings.,,,,,,,
label,• Deliveries are to be inspected to match the purchase order,,,,,,,
label,Attach: Purchase order/Delivery dockets/Certificate of conformity,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Visual Insoection and measurement,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,FREQUENCY: Upon delivery,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: IP,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBILITY: PE,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBLE PERSON: MRPA,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,
text,Date Completed:,,,,,,,
checkpoint,2.4 Grout,,,,,,,
label,REFERENCE: IFC drawings,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: All grout under base plates shall be CONBEXTRA C or equivalent as approved. Approved grout to be Flowable shrinkage compensated with minimum 50 Mpa compressive strength.,,,,,,,
text,Enter: Teambinder Material Approval number,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Document Review,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,FREQUENCY: Where applicable/ Each element,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: HP,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBILITY: PE,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBLE PERSON: MRPA,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,VERIFYING DOCUMENTS: This ITP/Material Approval,,,,,,,
text,Date Completed:,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,
section,Preliminaries - Procedures & Documentation,,,,,,,
checkpoint,3.1 Installation Methodology & Works Method Statement,,,,,,,
label,REFERENCE: AS5131 Clause 11.2.3,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: Details of how the Structural & Architectural Steel will be Installed will need to be privided including the following:,,,,,,,
label,– Transported to site;,,,,,,,
label,– Handled on site;,,,,,,,
label,– Installation Procedure (subcontracor ITP's);,,,,,,,
label,Submission of Work Package Plan and MRPA approval and acceptance.,,,,,,,
text,Enter: WAP number,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Document Review,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,FREQUENCY: Prior to Works Start,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: HP,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBILITY: MRPA/CAT5,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBLE PERSON: MRPA/CAT5 Engineer,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,
text,Date Completed:,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,
section,Pre-construction Activities,,,,,,,
checkpoint,4.1 Approval of IFC drawings,,,,,,,
label,REFERENCE: Contractor Design Management procedure.,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure correct and most recent revision of IFC design drawings are used for construction.,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Document/Drawings Review,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,FREQUENCY: Prior to Works and at regular intervals.,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: HP,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBILITY: MRPA/CAT5,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBLE PERSON: MRPA/CAT5 Engineer,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,
text,Date Completed:,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4.2 Cantilever assembled.,,,,,,,
label,REFERENCE: Cantilever assembled as per IFC design.,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: Relevant checks followed and adhered to-Cantilever Fabrication Check sheet.,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,"METHOD: Visual, Document Review",,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,FREQUENCY: Each Task prior to works start.,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: IP,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBILITY: CAT5/MRPA,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBLE PERSON: MRPA/CAT5 Engineer,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,
text,Date Completed:,,,,,,,
section,Construction Activities,,,,,,,
checkpoint,5.1 Mast Installation,,,,,,,
label,REFERENCE: Overhead Line Electrification  L1-CHE-STD-011(1) MEST 000002-02(1) ,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: Work instructions in accordance to IFC design ,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,
