"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6c089331-9f59-4482-b92b-296f6a7fac45","","work-in-progress","","folder","TRUE","FALSE","August 26, 2024 - August 30, 2024"
"00c3f059-a5df-4612-be9d-b1697af69073","","work-in-progress","6334d4b65555fc0ac0507c7ac1d65a91e4d7c7c8c97da66961a1da67b77657cf","checklist","FALSE","FALSE","August 26, 2024 - August 30, 2024","Weekly Van Checks"
"bac2aaf6-bb90-4263-9643-667665e305bb","","fail","","folder","TRUE","FALSE","September 2, 2024 - September 6, 2024"
"048c4b09-4c29-4213-83ed-53495f99f42b","","fail","6334d4b65555fc0ac0507c7ac1d65a91e4d7c7c8c97da66961a1da67b77657cf","checklist","FALSE","FALSE","September 2, 2024 - September 6, 2024","Weekly Van Checks"
"f4ba6dad-c455-4c35-956e-8d6ba016389b","","fail","","folder","TRUE","FALSE","September 9, 2024 - September 13, 2024"
"5d233275-7ab8-4df8-b45f-3dd615c176ee","","fail","6334d4b65555fc0ac0507c7ac1d65a91e4d7c7c8c97da66961a1da67b77657cf","checklist","FALSE","FALSE","September 9, 2024 - September 13, 2024","Weekly Van Checks"
"6404ec0f-06bd-42e7-9ae3-59b0427fbc46","","fail","","folder","TRUE","FALSE","September 16, 2024 - September 20, 2024"
"c984cbd7-7e9c-466a-94f0-84a7805d405f","","fail","6334d4b65555fc0ac0507c7ac1d65a91e4d7c7c8c97da66961a1da67b77657cf","checklist","FALSE","FALSE","September 16, 2024 - September 20, 2024","Weekly Van Checks"
"a91ef6da-dd30-4332-936f-c4a9b6e07fbf","","fail","","folder","TRUE","FALSE","September 23, 2024 - September 27, 2024"
"9567e9c8-b923-4d1c-8c8b-0925063a8bb8","","fail","6334d4b65555fc0ac0507c7ac1d65a91e4d7c7c8c97da66961a1da67b77657cf","checklist","FALSE","FALSE","September 23, 2024 - September 27, 2024","Weekly Van Checks"
"bdb189ab-881a-4028-814f-07ca53148b9f","","fail","","folder","TRUE","FALSE","September 30, 2024 - October 4, 2024"
"0015a54b-f195-49f6-b8be-6faeec9ee73a","","fail","6334d4b65555fc0ac0507c7ac1d65a91e4d7c7c8c97da66961a1da67b77657cf","checklist","FALSE","FALSE","September 30, 2024 - October 4, 2024","Weekly Van Checks"
"db47a6c5-7d4d-4f46-b50b-6622066a860d","","fail","","folder","TRUE","FALSE","October 7, 2024 - October 11, 2024"
"e0f9cdda-7a23-4728-abfd-67038152e604","","fail","6334d4b65555fc0ac0507c7ac1d65a91e4d7c7c8c97da66961a1da67b77657cf","checklist","FALSE","FALSE","October 7, 2024 - October 11, 2024","Weekly Van Checks"
"b94c349f-3db1-4f53-ba02-e27623ee6a7f","","fail","","folder","TRUE","FALSE","October 14, 2024 - October 18, 2024"
"87c69dc6-866d-4db3-b900-e4683cb0e301","","fail","6334d4b65555fc0ac0507c7ac1d65a91e4d7c7c8c97da66961a1da67b77657cf","checklist","FALSE","FALSE","October 14, 2024 - October 18, 2024","Weekly Van Checks"
"6e582478-d712-4bae-9d78-b8b3717fb58f","","fail","","folder","TRUE","FALSE","October 21, 2024 - October 25, 2024"
"9f478410-5d33-47d7-860b-165f9d4b4884","","fail","6334d4b65555fc0ac0507c7ac1d65a91e4d7c7c8c97da66961a1da67b77657cf","checklist","FALSE","FALSE","October 21, 2024 - October 25, 2024","Weekly Van Checks"
