"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Standard uPVC","",,,35,"Yes","Standard uPVC","12463c21-152a-4d84-885a-d1cfc8ccd302"
"checkpoint-status",,"","checkpoint","Fixings"
"checkpoint-status",,"","checkpoint","Proclima taped"
"checkpoint-status",,"","checkpoint","Site Glazing"
"checkpoint-status",,"","checkpoint","Reveals fitted"
"checkpoint-status",,"","checkpoint","Flashings fitted"
"checkpoint-status",,"","checkpoint","Sash functioning correctly / needs adjustment"
"checkpoint-status",,"","checkpoint","Head flashing end cap fitted"
"checkpoint-status",,"","checkpoint","Cavity end caps fitted to head flashing"
"checkpoint-status",,"","checkpoint","Glazing seals uniform"
"checkpoint-status",,"","checkpoint","Checked for damages"
"checkpoint-status",,"","checkpoint","Trade Cleaned"

"checklist-flat",,"","checklist","Miscellaneous/Attach Drawings","",,,1,"Yes","Miscellaneous/Attach Drawings","8054ab17-3a1e-4ebc-b302-b3eb83b08dda"
"checkpoint-no-status",,"","checkpoint","Document Attached"

"checkpoint-status",,"","checklist","Site Glazing","",,,0,"Yes","_TEMP","d7f872ca-821f-4ac9-8da3-6656395abe9a"

