Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
acf6ff21-0134-4991-9cb2-76e8f426d63c,checklist,ITP-004b - Fabrication of PSC Planks Rev2,itp,ITP-004b - Fabrication of PSC Planks,,777b7878-3188-46c0-8221-30ee9087fcf3
af43b2c6-20e7-40ce-a462-5abdfe039cbf,section,1 - Preliminary Works,,,,
35db4db9-3796-46f3-99ce-a4b046cf2ac4,checkpoint,1.1 - Check for correct documentation,,,,
6ed29bb2-32e5-58e1-8c03-3fdba4dc15aa,note,FREQUENCY: Prior to commencing any activity,,,,
605283ad-a3a4-5523-93aa-a94b52cdcdc3,note,"ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are using the correct, complete and most uptodate revision of the design drawings.",,,,
60384701-de50-5be8-95ef-29fb35c9686b,note,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,
9842cfd3-4707-5b6c-a164-9f5ed1e580c5,note,INSPECTION/TEST METHOD: Visual inspection,,,,
d9fbbc2f-01ad-52c1-9bdd-f1ba24e1671a,note,RECORD OF CONFORMITY: ITP Signed,,,,
a0ecf2ed-b7de-5ac2-9012-b6e90d8d4031,note,HP*,,,,
c4aae725-f011-5524-9f51-f6b2ecac4414,note,RESPONSIBILITY: Project Engineer/ Supervisor,,,,
b771259d-8883-5a53-a355-8c629da8d431,date,Date Completed:,,,,
461bf421-4b25-4373-9c4d-c26823dbe49c,checkpoint,1.2 - Implementation of all measures and controls,,,,
bfe01841-c317-5fc4-9700-bedf73b96a0c,note,FREQUENCY: Prior to commencing any activity,,,,
ba751761-a29b-5e0e-979d-74f3f3d6a2b2,note,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: QMP, TMP, SWMS & WP",,,,
8b38e13f-9d5f-502d-a9f3-44e920094313,note,"REFERENCE DOCUMENTS: QMP, TMP, JSEA, SWMS, WP",,,,
73f42530-a457-57a4-b021-d22e78c21278,note,INSPECTION/TEST METHOD: Visual inspection,,,,
073f4203-4c87-5103-ac16-d1724abbac91,note,RECORD OF CONFORMITY: ITP Signed,,,,
445c9ef6-832c-5f43-bccd-b45d59c6f509,note,HP*,,,,
91c476df-1dc9-5324-ae69-39b0ed8e715e,note,RESPONSIBILITY: Project Engineer/ Supervisor,,,,
8357419f-6df8-5b2d-a89d-44eec9aed31e,date,Date Completed:,,,,
9a4c5652-8b4f-4c09-8214-adeacead6800,checkpoint,1.3 - Materials,,,,
e6e9740f-15db-53f1-bea8-2853287f77ab,note,FREQUENCY: Prior to commencing any activity,,,,
2594fdaa-3c69-5bd1-aa76-8183032bc853,note,ACCEPTANCE CRITERIA: Ensure correct concrete mix being used in accordance with design drawings and specifications.,,,,
e4f02de9-1d99-5550-b605-c6847bc53225,note,"○ Manufacturers and suppliers of steel reinforcement materials must be in posession of a current certificate of approval, issued by the ACRS.",,,,
e8716825-227d-56ba-9ecb-b897bf1e636f,note,"REFERENCE DOCUMENTS: Design Drawings, VR Section 620",,,,
5d7b5f30-db54-5572-b2df-c93cf18d48db,note,INSPECTION/TEST METHOD: Document Review,,,,
4f1c3601-7349-5a38-a564-6b06293f53f1,note,"RECORD OF CONFORMITY: ITP Signed, Test Certificates, Material Data Sheets.",,,,
81de1030-079d-54db-be7f-00a791e7e1df,note,HP*,,,,
b9579cac-bc18-5d35-8ade-f0e88b5933f8,note,RESPONSIBILITY: Project Engineer/ Supervisor,,,,
950bedbb-f6b6-547c-94ec-d9184afaa648,date,Date Completed:,,,,
7ee80026-0ca0-4492-94e5-948b6ec1ec48,checkpoint,1.4 - Calibration of Prestressing Equipment,,,,
247465c3-b3f0-5f27-a4a7-2cac8dddb0ff,note,FREQUENCY: Prior to commencing any activity,,,,
