"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"/1","checklist","ITP-001- Type 2 Rock Beaching","itp","ITP-001- Type 2 Rock Beaching",,2,"e367927c-9d04-40f5-a566-8d5430cbff59"
,"section","1 - Preliminary Works",,,,,
,"checkpoint","1.1 - Check for correct documentation",,,,,
"808b448a-7737-5d1d-ba60-38d993100bac","note","FREQUENCY: Prior to commencing any activity",,,,,
"2dc4a8f5-0855-53ce-a338-d2df8cd4b88e","note","ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are using the correct, complete and most uptodate revision of the design drawings.",,,,,
"ccaa59aa-676a-547e-83e4-433baafe4478","note","REFERENCE DOCUMENTS: Drawings and drawing registers",,,,,
"f40cd27a-06d3-59fe-9247-c9de9084967b","note","INSPECTION/TEST METHOD: Visual inspection",,,,,
"02a25b79-bf84-5d2f-bb2a-659daaaa9c26","note","RECORD OF CONFORMITY: ITP Signed",,,,,
"7886af08-3b14-5775-8198-49bcb526f7a7","note","HP*",,,,,
"ab4ac7de-d1fa-5c7a-8386-d1dde43e86ad","note","RESPONSIBILITY: Project Engineer/ Site Foreman",,,,,
"19e44794-0bb4-5fd8-855d-75422d4f166d","date","Date Completed:",,,,,
,"checkpoint","1.2 - Materials",,,,,
"6e343c2b-2022-5340-bddf-d381958ffb15","note","FREQUENCY: Prior to commencing any activity",,,,,
"0bfe239a-511c-5f10-a66a-b6be291e31ed","note","ACCEPTANCE CRITERIA: Prior to the commencement of work, the Contractor shall nominate the source of the proposed materials, supply specified test results and provide a representative sample for approval by the Superintendent.",,,,,
"60909052-109f-5323-8d67-9e4996fbc769","note","○ Rock for Type 2 beaching shall consist of field or quarry rock. The rocks shall be uniform in colour.",,,,,
"7d7d68df-4624-5dd6-8290-4071329a89ba","note","○ All rocks shall have a mass of between 10kg and 40kg and at least 60% by number shall be over 25kg. Rocks shall be of such size that the layer of beaching is not less than 150mm thick.",,,,,
"1945c9df-3751-5d14-bc4b-83038fdb4b0e","note","REFERENCE DOCUMENTS: 713.03",,,,,
"00f97aae-45d6-5f7f-8fee-8beb2e3d66ac","note","INSPECTION/TEST METHOD: Test certificates, material data sheets and health and safety data sheets",,,,,
"e7dbf6bc-34b0-5895-9af8-1226430a42d1","note","RECORD OF CONFORMITY: ITP Signed",,,,,
"70c4f4d0-4d7d-5e19-bb01-0b9a02257280","note","HP",,,,,
