"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Commissioning ITP","",,,203,"Yes","Commissioning ITP","10a65e5a-59d4-4548-bbea-510cf0a4428b"
"checkpoint-status",,"","checkpoint","Bulk Hot Water"
"checkpoint-status",,"","checkpoint","Test Hot Water Temperature"
"checkpoint-status",,"","checkpoint","Test Waste for leaks"
"checkpoint-status",,"","checkpoint","Run Cycle on Dishwasher"

"checklist-flat",,"","checklist","Fit Off ITP","",,,203,"Yes","Fit Off ITP","ba6d826e-6721-47ae-b6b3-c4892cc4c4f8"
"checkpoint-status",,"","checkpoint","Laundry Trough"
"checkpoint-status",,"","checkpoint","Laundry Trough Mixer"
"checkpoint-status",,"","checkpoint","Laundry Trough Mini Stops"
"checkpoint-status",,"","checkpoint","Laundry Trough Waste"
"checkpoint-status",,"","checkpoint","Kitchen Mini Stops"
"checkpoint-status",,"","checkpoint","Kitchen Sink Waste"
"checkpoint-status",,"","checkpoint","Kitchen Sink Mixer"
"checkpoint-status",,"","checkpoint","Kitchen Dishwasher"
"checkpoint-status",,"","checkpoint","Kitchen Cooktop"
"checkpoint-status",,"","checkpoint","Bathroom Shower Mixer"
"checkpoint-status",,"","checkpoint","Bathroom Shower Rail/Rose"
"checkpoint-status",,"","checkpoint","Bathroom Basin"
"checkpoint-status",,"","checkpoint","Bathroom Basin Mixer"
"checkpoint-status",,"","checkpoint","Bathroom Bottle Trap"
"checkpoint-status",,"","checkpoint","Bathroom Toilet"

"checklist-flat",,"","checklist","Corridor ITP","",,,24,"Yes","Corridor ITP","c3f891fd-ed87-4721-925d-12e4a4df4546"
"checkpoint-status",,"","checkpoint","Gas"
"checkpoint-status",,"","checkpoint","Hot Water"
"checkpoint-status",,"","checkpoint","Hot Water Lagged"
"checkpoint-status",,"","checkpoint","Cold Water"
"checkpoint-status",,"","checkpoint","Test Hot Water"
"checkpoint-status",,"","checkpoint","Test Cold Water"
"checkpoint-status",,"","checkpoint","Test Gas"
"checkpoint-status",,"","checkpoint","Fire Caulking (Corridor to Apt)"
"checkpoint-status",,"","checkpoint","Cold Water Meter Manifold"

"checklist-flat",,"","checklist","Drains ITP","",,,203,"Yes","Drains ITP","e3080869-f8fb-4f20-ae74-682ac74533ef"
"checkpoint-status",,"","checkpoint","Drains"
"checkpoint-status",,"","checkpoint","Smoke Seal Penetrations"
"checkpoint-status",,"","checkpoint","Acoustic Lagging"
"checkpoint-status",,"","checkpoint","Testing (Water/Air)"

"checklist-flat",,"","checklist","Rough In ITP","",,,203,"Yes","Rough In ITP","ecf174a8-082b-464c-920c-35cbf12806e5"
"checkpoint-status",,"","checkpoint","High Level Rough In"
"checkpoint-status",,"","checkpoint","Wall Set Out"
"checkpoint-status",,"","checkpoint","Wall Rough In"
"checkpoint-status",,"","checkpoint","Waste Rollovers"
"checkpoint-status",,"","checkpoint","Gas"
"checkpoint-status",,"","checkpoint","Test Water"

"checklist-flat",,"","checklist","Penetrations ITP","",,,203,"Yes","Penetrations ITP","ee3856ab-0876-4cc2-8986-911ba268c18f"
"checkpoint-status",,"","checkpoint","Set Out"
"checkpoint-status",,"","checkpoint","Fire Collar Installation"
"checkpoint-status",,"","checkpoint","Cast in Drains c/w Polilag"

"checklist-flat",,"","checklist","","",,,179,"No",,"accc2e62200bb44bd792b13aa1fdb179a67bdc1183a337b3df02861cd993fe07"
"checkpoint-status",,"","checkpoint","Rainwater"
"checkpoint-status",,"","checkpoint","Hot Water"
"checkpoint-status",,"","checkpoint","Hot Water Lagged"
"checkpoint-status",,"","checkpoint","Cold Water"
"checkpoint-status",,"","checkpoint","Test Hot Water"
"checkpoint-status",,"","checkpoint","Test Cold Water"
"checkpoint-status",,"","checkpoint","Test Rain Water"
"checkpoint-status",,"","checkpoint","Fire Caulking (Corridor to Apt)"
"checkpoint-status",,"","checkpoint","Cold Water Meter Manifold"

