Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
,checklist,Cleanroom Checklist - GPL-QSE-ITP-FIT-012 (Rev00 / Level 2 - Mezzanine),,Cleanroom Checklist - GPL-QSE-ITP-FIT-012 (Rev00),,
,section,Prior to Works,,,,
,checkpoint,Confirm sealant product to be used,,,,
5e08fb26-5fd6-5885-952d-28d12d4b8925,textbox,"Sealant brand, type, batch number, production date, shelf life:",,,,
,checkpoint,Confirm corner details to be used within cleanroom,,,,
a91db5ca-5162-5921-9ebe-81a653b21d2d,textbox,Floor to wall:,,,,
3addff85-4144-5ff4-942e-dd1a6eeeb012,textbox,Wall to wall:,,,,
38772396-f7e0-5f61-bd7f-9aa813848ac0,textbox,Wall to ceiling:,,,,
,checkpoint,"Cleanroom material delivered clean, protected, and undamaged (plastic wrap), provide photos",,,,
3dded79a-abf5-5a93-ba12-5b25197d965b,tickbox,Sandwich panels,,,,
b3ad0c61-a7da-5010-b90b-0a1f1f5cbd85,tickbox,Mechanical ductwork,,,,
3d3507f5-707e-53b0-a47f-787ad335c94a,tickbox,Hydraulic ipework,,,,
ff9a1d33-5802-57b5-8db6-abce14ec45e7,tickbox,HEPA filters,,,,
7ab2b65a-877c-5919-91a4-a512e92e1492,tickbox,Grilles,,,,
1dfe7521-a637-58db-9e27-9f787feb0888,tickbox,Lights,,,,
f558e634-64b0-5e2c-ae8c-aac592ec3e6b,tickbox,Windows,,,,
ed2c2b35-804a-583f-8152-3178eaf30814,tickbox,Doors,,,,
,checkpoint,Confirm relevant approved design drawing,,,,
017a1621-a748-531a-98a5-42f7cfd439e8,textbox,"Refer Shop Drawings, confirm dwg no. and revision no.",,,,
,section,During Works,,,,
,checkpoint,"Cleanroom walls checklist, provide photos",,,,
a160683f-409a-5c06-9e01-cb6326add596,tickbox,Support framing installed as specified,,,,
fa21c054-36b9-5c53-b64e-b770c8971487,tickbox,Panel joints fully sealed,,,,
192803cc-e462-56ab-9fa0-d51f33bfdd89,tickbox,Wall to wall joints are coved and sealed,,,,
06ca06b4-0040-5282-be00-adabe89a79b0,tickbox,Wall to ceiling joints are coved and sealed,,,,
f44f2af8-3097-588d-a770-896650999d43,tickbox,Wall to floor joints are coved and sealed,,,,
