"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"30ff2f5b-30f8-49b3-82a5-1787e045edaa","","work-in-progress","","folder","TRUE","FALSE","Facade QA"
"6d085ae7-a770-48dd-bb0b-15e2e4a1e99e","","work-in-progress","","folder","TRUE","FALSE","Facade QA","Area A"
"73008c20-6c9d-4764-9090-68792a022c2a","","not-started","","folder","TRUE","FALSE","Facade QA","Area A","Bay A1"
"028a1679-0466-4c01-8152-d2b6f96cb7c9","","not-started","","folder","TRUE","FALSE","Facade QA","Area A","Bay A1","Panels"
"b84b3d2a-e435-42a4-bade-f2830d7a6f45","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Panels","NFHE-4001"
"06a5ad7c-9e6b-5b04-bccc-11d6c35562dd","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Panels","NFHE-1001","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"177d395f-63e5-4c27-8be9-83b4cec60902","","not-started","","folder","TRUE","FALSE","Facade QA","Area A","Bay A1","Frames"
"55bd7e82-1a1d-4abe-b518-eab81c3ffe2f","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK6001"
"32125b41-fefe-552f-b1ef-62ce1eb090bd","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK6001","Panel/Frame Completion"
"8e87c3d9-cdc4-5210-b4fa-dea8b8cfc14b","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK6001","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"df352fc4-59b2-41bc-b127-c6a95329c7a0","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK5001"
"051dc2c1-8a97-5f26-866b-6056d8abc224","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK5001","Panel/Frame Completion"
"eeacdc5d-ccdb-5f58-9289-5652135506c6","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK5001","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"dd3583cc-a956-4de8-b1ba-e6f57178cde5","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK4001"
"c082118f-4d89-59f7-8546-5211db1250e0","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK4001","Panel/Frame Completion"
"9f4076b2-211c-59f0-9b1b-fff5da4cef41","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK4001","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"4de8d1dc-7c85-4cc9-90a5-1e44bc2440f8","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK3001"
"deaba245-8ad0-5b67-ac98-9a8850b49874","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK3001","Panel/Frame Completion"
"99947a8e-0b86-5bc5-920d-3df4c7fc61d5","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK3001","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"303c4fa4-8a48-462f-aa6a-84b0849cf6eb","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK2001"
"0f3fad9a-9a8f-534c-a9dc-a20a40adb6d3","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK2001","Panel/Frame Completion"
"2898c91e-92cc-5def-aec3-d01f07f2a27b","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-HK2001","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"bd203399-9c89-4717-82a5-c762e7e98d2e","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK4001"
"d15d2510-ba28-5065-b713-709682dcb2f6","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK4001","Panel/Frame Completion"
"c8635a56-1452-59cc-8c11-ee8ee8b37fd0","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK4001","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"e5a708c4-5793-48ba-9ccc-5c39a3f5179c","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK3001"
"ec10be92-5a17-515c-a0f7-09721757912c","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK3001","Panel/Frame Completion"
"e535babc-5f9e-5c36-bb03-fe06503abbcd","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK3001","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"9786ce62-8ff3-4578-95e3-6f54f6a198ce","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK2001"
"c99fdb86-23e6-511d-81c2-a043392461a0","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK2001","Panel/Frame Completion"
"1edfe177-7619-51e8-8bc2-16d692634eff","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK2001","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"93775e9b-0474-4d4d-ba4a-e0065ae4b797","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK1001"
"00b5261e-96a3-52f5-8f52-10dbc83ff1b4","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK1001","Panel/Frame Completion"
"8d9fc7ec-9483-5f21-8d5b-a38dde5f50f0","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK1001","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"34e02e45-8906-456f-99e2-78b37902a0ea","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK4000"
"6107d051-4de5-53ed-b7f6-f6ed0c8b27ca","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK4000","Panel/Frame Completion"
"c3a73125-8dc9-5d27-bef2-cc64cd4925b4","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK4000","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"933ffa1f-50c6-4857-9335-8fcf7e9a3aa7","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK3000"
"642ec229-5f7b-5fc3-b86a-9e9e9c20e56a","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK3000","Panel/Frame Completion"
"035aa7ba-c9d2-520d-9267-18fd5e0041bc","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK3000","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"7ed803d1-f1a0-4a95-adbb-917db1f997bb","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK2000"
"141bdb82-9068-51b6-8323-c963870c1b7d","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK2000","Panel/Frame Completion"
"237d43bc-f96f-530c-85d1-74f8f97357b6","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK2000","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"df8b9b10-2746-4271-ba66-5ec5689627ff","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK1000"
"9b4653a4-e084-5a7c-84f2-d3c49fe7ad68","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK1000","Panel/Frame Completion"
"465e9fe0-29d9-5922-a71a-c08c7c121bfd","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Frames","NFHE-A-SK1000","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"cac00866-c016-40ed-afa7-437c552463ac","","not-started","Bay Completion / Inspection Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A1","Bay Completion Inspection"
"b9ff0a57-e63d-5fc6-8913-1aab3b994242","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A1","Bay Completion Inspection","Bay Completion/Inspection"
"b2195efa-219a-573e-ba2f-5302a0ccfd4a","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Bay Completion Inspection","Bay Completion/Inspection","Stick Walls"
"d671d724-f1cd-575b-a852-8d9ebfc980d8","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A1","Bay Completion Inspection","Bay Completion/Inspection","Bay has been completed & inspected"
"7d8dd24d-144a-50f5-b5fc-6fb00b280875","","not-started","","signoff","TRUE","TRUE","Facade QA","Area A","Bay A1","Bay Completion Inspection","Bay Completion/Inspection","Multiplex Signoff"
"2417b139-d017-4cce-b3c4-4f91359c166c","","work-in-progress","","folder","TRUE","FALSE","Facade QA","Area A","Bay A2"
"24c9a845-f178-4531-921a-c0d72dc05f01","","not-started","","folder","TRUE","FALSE","Facade QA","Area A","Bay A2","Panels"
"b98df3cc-6192-4741-973b-d21d0a526d44","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Panels","NFHE-4002"
"a7b3433c-7a92-5819-badf-3aea59926cf8","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Panels","NFHE-4002","Panel/Frame Completion"
"6ac35f3a-99d3-50ac-b1a7-9685ac44b343","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Panels","NFHE-4002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"926d9dfc-cf1e-4988-9569-35c4345c41dd","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Panels","NFHE-3002"
"7dcbbcd4-05eb-5042-b3b7-c567ae29af6d","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Panels","NFHE-3002","Panel/Frame Completion"
"eca5361b-c630-5639-a56e-d2a6ca4c76bf","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Panels","NFHE-3002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"2ed9ae7a-1a3e-4639-8e6a-aa9feb4bd5d6","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Panels","NFHE-2002"
"60600506-5fb7-5563-89eb-ca1d399a33b6","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Panels","NFHE-2002","Panel/Frame Completion"
"89b93604-a88a-5931-82c9-816853c8b906","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Panels","NFHE-2002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"5926e181-cf74-40c3-8161-c032e1762e8c","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Panels","NFHE-1002"
"ba9bdb35-4411-5d6c-b47e-9531d603c8a9","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Panels","NFHE-1002","Panel/Frame Completion"
"fb724957-07b7-501b-8fbd-2e20c390c116","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Panels","NFHE-1002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"f17084bc-4e7b-41d5-b53e-3a6b8693c8ae","","work-in-progress","","folder","TRUE","FALSE","Facade QA","Area A","Bay A2","Frames"
"97c8d8b0-ee06-41d7-96f2-b095e52a6319","","pass","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK5002"
"21722719-2487-513d-9e6b-4951c64c03f8","","pass","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK5002","Panel/Frame Completion"
"6dec14b2-0d2b-5523-9d90-ea3785d6adb2","","pass","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK5002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"898fe017-395a-48a0-a400-8614ada3560f","","pass","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK4002"
"935cb337-5b1e-54be-8257-ab8a3f4b7ade","","pass","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK4002","Panel/Frame Completion"
"72254241-6d5a-5fc9-8a34-b092804d2c25","","pass","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK4002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"6c1c439b-5c9c-43f7-a410-6dcb3273ce49","","pass","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK3002"
"362f2090-ae9c-58f6-9b74-bd21fb9f2a8c","","pass","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK3002","Panel/Frame Completion"
"675f40f2-9d27-5f63-a873-7659a151ddcd","","pass","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK3002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"6e60f878-c46a-405b-9166-09bf2bceffaa","","pass","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK2002"
"9d30df51-cea8-5586-89a6-b7c0d6658ebc","","pass","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK2002","Panel/Frame Completion"
"23fc001b-f882-5a54-82f5-0512d48bf0c7","","pass","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK2002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"60b9287f-38b4-4f85-9628-8b591c540f91","","work-in-progress","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK1002"
"9d9decf2-e897-58b4-b80c-7a09d73bf0aa","","work-in-progress","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK1002","Panel/Frame Completion"
"08ff3433-f836-511e-a771-3407fd77b63e","","work-in-progress","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Frames","NFHE-A-HK1002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"3123bfab-2081-4e58-a668-409f9bf9db46","","pass","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK4002"
"782774de-34e5-5508-a7df-4714bcb12db6","","pass","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK4002","Panel/Frame Completion"
"ca554fde-6725-5ff1-8ce8-9bbe2af5cfc3","","pass","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK4002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"abbe71a2-a277-4089-bd96-4eb944cf5b8b","","pass","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK3002"
"d1598498-071f-5a63-8b7f-1fa505d9faee","","pass","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK3002","Panel/Frame Completion"
"fdffc1cc-5720-5c4c-97cf-0bd7b45303a0","","pass","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK3002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"fac2b799-341e-4111-b4cb-563c3cc9dc1c","","pass","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK2002"
"df077ac8-6245-54cc-8bb8-7e0aceafe6ad","","pass","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK2002","Panel/Frame Completion"
"fffe2b2d-7825-5af7-bfeb-8aeb5b34e8fa","","pass","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK2002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"8861d84e-d38e-4e44-92fe-a69a72435bc6","","pass","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK1002"
"e0db40ec-45cc-55d1-ad41-c5fb75ecaf2a","","pass","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK1002","Panel/Frame Completion"
"beafb279-3333-5f72-b147-ef1f9b613fba","","pass","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Frames","NFHE-A-SK1002","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"e99edbb2-b818-4783-bb30-e8012c67d939","","not-started","Bay Completion / Inspection Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A2","Bay Completion Inspection"
"bac8510e-ae93-5ecb-97fa-54e4e1bf27b3","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A2","Bay Completion Inspection","Bay Completion/Inspection"
"60b71b7d-a4c6-55e3-8051-84dde95d23eb","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Bay Completion Inspection","Bay Completion/Inspection","Stick Walls"
"27de2e41-5e3e-5789-887f-19434a6de17e","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A2","Bay Completion Inspection","Bay Completion/Inspection","Bay has been completed & inspected"
"ed855649-2f8e-5f5d-b171-fcfa0705f39d","","not-started","","signoff","TRUE","TRUE","Facade QA","Area A","Bay A2","Bay Completion Inspection","Bay Completion/Inspection","Multiplex Signoff"
"330dd96e-6fcf-41d1-a5b9-99cd4a1ebfe0","","work-in-progress","","folder","TRUE","FALSE","Facade QA","Area A","Bay A3"
"0afc816a-b6f1-4a63-bc59-501e355e268b","","not-started","","folder","TRUE","FALSE","Facade QA","Area A","Bay A3","Panels"
"83ca276e-e7e7-4ecf-a30b-64b8225f9689","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A3","Panels","NFHE-4003"
"28e498e4-fa5f-55d7-a8a6-6b6043ee359a","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A3","Panels","NFHE-4003","Panel/Frame Completion"
"4e5f9d11-f4b5-53f3-ae44-ccfa5a435965","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A3","Panels","NFHE-4003","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"365ea922-8bfa-4d68-8e21-63de0f29f0ed","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A3","Panels","NFHE-3003"
"2830db68-d6c0-56a7-8fac-70f092dee7b2","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A3","Panels","NFHE-3003","Panel/Frame Completion"
"81c0d21a-19bd-501c-a97b-d099853c20f7","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A3","Panels","NFHE-3003","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"c5875ab7-1773-4de4-b024-f26c183c9741","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A3","Panels","NFHE-2003"
"908af422-8c30-5d95-a8c8-01a50e3a8c62","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A3","Panels","NFHE-2003","Panel/Frame Completion"
"b3cfaf42-dd10-552d-a57e-56126ed2440a","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A3","Panels","NFHE-2003","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"c4c69de2-815e-463d-8c06-58e11f00f019","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A3","Panels","NFHE-1003"
"18153ebd-f60e-589d-ba98-233b2c8e0934","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A3","Panels","NFHE-1003","Panel/Frame Completion"
"39953939-9088-5de7-bf6f-e3f68409a05a","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A3","Panels","NFHE-1003","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"bdda8d8b-1ac5-4c51-b42e-6ee3a3fc8ef4","","work-in-progress","","folder","TRUE","FALSE","Facade QA","Area A","Bay A3","Frames"
"4e70ad01-0da9-4031-a45a-07419ef45d4d","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK5003"
"479515c0-39d6-5953-a25d-bfcc0dbe2ed0","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK5003","Panel/Frame Completion"
"bb2d5959-6ff4-576d-bd12-15920e9b1df5","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK5003","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"d78c1355-a1fa-4e0a-83db-a8b71584d745","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK4003"
"47706b90-c1c0-5f5f-a66f-e633ba2349b7","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK4003","Panel/Frame Completion"
"e7ee4945-0452-5d07-8a0d-a41896248ca6","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK4003","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"0e2abb96-a214-433b-8fd0-614d3afccee5","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK3003"
"e89b71b3-ce51-59a8-bda8-156d9add981b","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK3003","Panel/Frame Completion"
"fa0b22b4-be11-5a3b-82cd-a25500ebdd8b","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK3003","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"d9a3ed72-3f2e-4681-ac8f-a76ed3880665","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK2003"
"84cec6da-e86d-5573-81de-954519dd24d2","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK2003","Panel/Frame Completion"
"1a64424f-b530-5f0b-bb40-e5177bae3b6e","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK2003","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"ad5fbecb-d132-47aa-b5ff-3526415da046","","not-started","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK1003"
"9ee64dfe-055d-5ef1-9e00-8e378a87de9b","","not-started","","section","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK1003","Panel/Frame Completion"
"f9bb2bcc-638e-52e5-9be3-f861ddf19167","","not-started","","checkpoint","TRUE","TRUE","Facade QA","Area A","Bay A3","Frames","NFHE-A-HK1003","Panel/Frame Completion","Panel/Frame has been installed correctly and is free from defects"
"bb6faeec-43c8-4ff8-a050-a43703875512","","pass","Panel/Frame Completion Checklist","checklist","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-SK4003"
"ae2b69ca-6d46-5a7d-9fe7-52d8c161b072","","pass","","section","FALSE","FALSE","Facade QA","Area A","Bay A3","Frames","NFHE-A-SK4003","Panel/Frame Completion"
