Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,Installation Hot Water Unit,,,,,Yes,Installation Hot Water Unit,06d0d903-5cc5-449b-bd3e-8dc752131fcb
checkpoint-group,,,section,Details:,,,,,,,
checkpoint-status,,,checkpoint,"Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints",,,,,,,
checkpoint-status,,,checkpoint,Installation complies with current AS/NZS-3500,,,,,,,
checkpoint-status,,,checkpoint,Installation complies with current drawings & specifications,,,,,,,
checkpoint-status,,,checkpoint,"All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions",,,,,,,
checkpoint-status,,,checkpoint,Check for damage or leaks,,,,,,,
checkpoint-status,,,checkpoint,Check level & alignment,,,,,,,
checkpoint-status,,,checkpoint,Check safe tray (if specified),,,,,,,
checkpoint-status,,,checkpoint,Check isolation valves & non-return valves,,,,,,,
checkpoint-status,,,checkpoint,Check pressure reduction valve (if specified),,,,,,,
checkpoint-status,,,checkpoint,Check flexible connections are not twisted or kinked,,,,,,,
checkpoint-status,,,checkpoint,Check waste & water connections,,,,,,,
checkpoint-status,,,checkpoint,Check operation & controls,,,,,,,
checkpoint-status,,,checkpoint,Check water temperatures are as specified,,,,,,,
checkpoint-status,,,checkpoint,Check electrical power is available,,,,,,,
checkpoint-status,,,checkpoint,Check solar connecting pipework & fittings,,,,,,,
checkpoint-status,,,checkpoint,Check solar pump operation,,,,,,,
checkpoint-status,,,checkpoint,Check solar panels & mounting brackets,,,,,,,
checkpoint-status,,,checkpoint,Must provide photo,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Fit-off Urinal & Cistern,,,,,Yes,Fit-off Urinal & Cistern,c6e1ff5c-3a26-4b6e-be4a-f5b572103e93
checkpoint-group,,,section,Details:,,,,,,,
checkpoint-status,,,checkpoint,"Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints",,,,,,,
checkpoint-status,,,checkpoint,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Fit-off photos to be taken only within this Checkpoint),,,,,,,
checkpoint-status,,,checkpoint,Installation complies with current drawings & specifications,,,,,,,
checkpoint-status,,,checkpoint,"All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions",,,,,,,
checkpoint-status,,,checkpoint,Check for damage or leaks,,,,,,,
checkpoint-status,,,checkpoint,Check fixing points are secure,,,,,,,
checkpoint-status,,,checkpoint,Check level & alignment,,,,,,,
checkpoint-status,,,checkpoint,Check mini stops,,,,,,,
checkpoint-status,,,checkpoint,Check flexible connections are not twisted or kinked,,,,,,,
checkpoint-status,,,checkpoint,Check button assembly,,,,,,,
checkpoint-status,,,checkpoint,"Check all functions, controls & remote sensors for correct operation",,,,,,,
checkpoint-status,,,checkpoint,Check trap is clear of debris,,,,,,,
checkpoint-status,,,checkpoint,Check caulking is correct,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Installation Waste & Vent,,,,,Yes,Installation Waste & Vent,9e4e9015-a20c-4a9f-b33a-a047f75de1e5
checkpoint-group,,,section,Details:,,,,,,,
checkpoint-status,,,checkpoint,"Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints",,,,,,,
checkpoint-status,,,checkpoint,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Installation photos to be taken only within this Checkpoint),,,,,,,
checkpoint-status,,,checkpoint,Installation complies with current drawings & specifications,,,,,,,
checkpoint-status,,,checkpoint,"All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions",,,,,,,
checkpoint-status,,,checkpoint,Check for damage & leaks,,,,,,,
checkpoint-status,,,checkpoint,Check materials & joining methods,,,,,,,
checkpoint-status,,,checkpoint,Check alignments & levels,,,,,,,
checkpoint-status,,,checkpoint,"Check pipe clips, hangers & fixings (correct size, spacing & separation)",,,,,,,
checkpoint-status,,,checkpoint,Check expansion joints and anchor points,,,,,,,
checkpoint-status,,,checkpoint,Check in-wall fixture mounting brackets & concealed cisterns (if specified),,,,,,,
checkpoint-status,,,checkpoint,Check in-wall waste pipes & vents,,,,,,,
checkpoint-status,,,checkpoint,Check inspection openings,,,,,,,
checkpoint-status,,,checkpoint,Check pipework & traps are clear of debris,,,,,,,
checkpoint-status,,,checkpoint,Check open ends are sealed,,,,,,,
checkpoint-status,,,checkpoint,Check acoustic insulation (if specified),,,,,,,
checkpoint-status,,,checkpoint,Check pipe labelling,,,,,,,
checkpoint-status,,,checkpoint,Check floor/wall penetration fire proofing,,,,,,,
checkpoint-status,,,checkpoint,Check vents are run to atmosphere and weather proofing is complete,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Installation Suction Line,,,,,Yes,Installation Suction Line,f9196259-17e5-4c53-ab22-f2a7b90187f9
checkpoint-group,,,section,Details:,,,,,,,
checkpoint-status,,,checkpoint,"Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints",,,,,,,
checkpoint-status,,,checkpoint,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Installation photos to be taken only within this Checkpoint),,,,,,,
checkpoint-status,,,checkpoint,Installation complies with current drawings & specifications,,,,,,,
checkpoint-status,,,checkpoint,"All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions",,,,,,,
checkpoint-status,,,checkpoint,Check for damage & leaks,,,,,,,
checkpoint-status,,,checkpoint,Check materials & joining methods,,,,,,,
checkpoint-status,,,checkpoint,Check alignments & levels,,,,,,,
checkpoint-status,,,checkpoint,"Check pipe clips, hangers & fixings (correct size, spacing & separation)",,,,,,,
checkpoint-status,,,checkpoint,Check pipework is clear of debris,,,,,,,
checkpoint-status,,,checkpoint,Check open ends are sealed,,,,,,,
checkpoint-status,,,checkpoint,Check pipe labelling,,,,,,,
checkpoint-status,,,checkpoint,Check floor/wall penetration fire proofing,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Testing Potable Water Pipework,,,,,Yes,Testing Potable Water Pipework,24e28451-9a06-40a4-882e-e3a414abc593
checkpoint-group,,,section,Details:,,,,,,,
checkpoint-status,,,checkpoint,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4,,,,,,,
checkpoint-status,,,checkpoint,Installation complies with current drawings & specifications,,,,,,,
checkpoint-status,,,checkpoint,"All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions",,,,,,,
checkpoint-status,,,checkpoint,Check installation is clean and ready for testing,,,,,,,
checkpoint-status,,,checkpoint,"Check all valves, mixers, meters, etc , in the test zone are rated for the test pressure required",,,,,,,
checkpoint-status,,,checkpoint,Testing kit & equipment have current certification,,,,,,,
checkpoint-status,,,checkpoint,Apply test as per latest revision of AS/NZS-3500 Part 1 (Note: Start & Finish testing photos to be taken only within this Checkpoint),,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Commission Rain Water Pressure Pump Set,,,,,Yes,Commission Rain Water Pressure Pump Set,281dda57-8b54-48d5-8f13-a175da212fdf
checkpoint-group,,,section,Details:,,,,,,,
checkpoint-status,,,checkpoint,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Commissioning photos to be taken only within this Checkpoint),,,,,,,
checkpoint-status,,,checkpoint,Installation complies with current drawings & specifications,,,,,,,
checkpoint-status,,,checkpoint,"All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions",,,,,,,
checkpoint-status,,,checkpoint,Check water supply fault,,,,,,,
checkpoint-status,,,checkpoint,Check pump motor rotation,,,,,,,
checkpoint-status,,,checkpoint,Check dry pump fault,,,,,,,
checkpoint-status,,,checkpoint,Check auto pump roll-over,,,,,,,
checkpoint-status,,,checkpoint,Check ultra violet lamps,,,,,,,
checkpoint-status,,,checkpoint,Check filters & backwash,,,,,,,
checkpoint-status,,,checkpoint,Check back-up water supply,,,,,,,
checkpoint-status,,,checkpoint,Check pump package operational set points,,,,,,,
checkpoint-status,,,checkpoint,Check control panel display & set points,,,,,,,
checkpoint-status,,,checkpoint,Check fault warning alarms,,,,,,,
checkpoint-status,,,checkpoint,Check BMS connection as specified,,,,,,,
checkpoint-status,,,checkpoint,Provide the suppliers commissioning report & all plant documentation to this checkpoint,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Fit-off Toilet & Cistern,,,,,Yes,Fit-off Toilet & Cistern,ff038281-2cb3-49d7-83e1-9fb919fc7970
checkpoint-group,,,section,Details:,,,,,,,
checkpoint-status,,,checkpoint,"Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints",,,,,,,
checkpoint-status,,,checkpoint,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Fit-off photos to be taken only within this Checkpoint),,,,,,,
checkpoint-status,,,checkpoint,Installation complies with current drawings & specifications,,,,,,,
checkpoint-status,,,checkpoint,"All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions",,,,,,,
checkpoint-status,,,checkpoint,Check for damage or leaks,,,,,,,
checkpoint-status,,,checkpoint,Check fixing points are secure,,,,,,,
checkpoint-status,,,checkpoint,Check level & alignment,,,,,,,
checkpoint-status,,,checkpoint,Check mini stops,,,,,,,
checkpoint-status,,,checkpoint,Check flexible connections are not twisted or kinked,,,,,,,
checkpoint-status,,,checkpoint,Check special DDA accessories (if applicable),,,,,,,
