type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,F2LSIP - ITP 02 - Earthworks,itp,,,,,F2LSIP - ITP 02 - Earthworks,1359cf13-a212-41f0-9cf0-19408f27f11e
section,2 - Earthworks,,,,,,,
checkpoint,Earthworks,,,,,,,
label,Inspection Point: Quality Control Activity - Final Sign Off,,,,,,,
label,Acceptance Criteria - All below requirements are met and approved by CR,,,,,,,
label,Verifying Document - Referenced Item numbers as below,,,,,,,
label,Frequency - Once post construction,,,,,,,
label,Inspection Type - Hold Point,,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By - ER,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,2.1 - Source Properties Imported Fill,,,,,,,
checkpoint,2.1.1 - Bearing Strength ,,,,,,,
label,Inspection Point: Quality Control Activity - Sampled from truck or stockpile onsite as per NZS4402 clasue 1.6.3 & 1.6.4,,,,,,,
label,Acceptance Criteria - CBR > 40 as per NZS4402,,,,,,,
label,"○ Note: For Hard Fill CBR, the target CBR is determined by trhe following formula:The tests shall consist of 4-day soaked CBRs carried out to NZS 4402. If the sample mean is C and the standard deviation is s then C must not be less than 40 + 1.3s. ",,,,,,,
label,Verifying Document - IANZ Lab Report,,,,,,,
label,Frequency - Once per stockpile,,,,,,,
label,Inspection Type - Review,,,,,,,
label,Inspection: Key - R,,,,,,,
label,Inspection: By - ER,,,,,,,
checkpoint,2.1.2 - Weathering Resistance,,,,,,,
label,Inspection Point: Quality Control Activity - Samples to be sent to lab for testing or provided by quarry,,,,,,,
label,"Acceptance Criteria - QI = AA, AB, AC, BA, BB, CA, CB as per NZS4407 1991 Test 3.11",,,,,,,
label,Verifying Document - IANZ Lab Report,,,,,,,
label,Frequency - Once per stockpile,,,,,,,
label,Inspection Type - Review,,,,,,,
label,Inspection: Key - R,,,,,,,
label,Inspection: By - ER,,,,,,,
checkpoint,2.1.3 - Grading Limits,,,,,,,
label,Inspection Point: Quality Control Activity - Samples to be sent to lab for testing or provided by quarry,,,,,,,
label,Acceptance Criteria - Grading within envelope as per table 302.2.3 (Technical Specifications) Tested in accordance with NZS4407 1991 Test 3.8.1,,,,,,,
textbox,Maximum Material Particle size:,,,,,,,
label,Verifying Document - IANZ Lab Report,,,,,,,
label,Frequency - Once per stockpile,,,,,,,
label,Inspection Type - Review,,,,,,,
label,Inspection: Key - R,,,,,,,
label,Inspection: By - ER,,,,,,,
section,2.2 - Construction,,,,,,,
checkpoint,2.2.1 - Topography Survey,,,,,,,
label,Inspection Point: Quality Control Activity - Pre-Cut/Fill Survey,,,,,,,
label,Acceptance Criteria - Within Design Expectations,,,,,,,
label,Verifying Document - Survey Data,,,,,,,
label,Frequency - Once per construction area,,,,,,,
label,Inspection Type - Action,,,,,,,
label,Inspection: Key - A,,,,,,,
label,Inspection: By - SV,,,,,,,
checkpoint,2.2.2 - Survey Set out,,,,,,,
label,Inspection Point: Quality Control Activity - Onsite Setout,,,,,,,
label,"Acceptance Criteria - Survey have setout using pegs or similar, the location of the pavement in regards to horizontal and vertical alignment, as per design. Existing surface to be surveyed for quantity measurements prior to topsoil strip, prior to cut or fill and after completion of Cut or Fill.",,,,,,,
label,"○ Note: Prior to Cut and Fill Operation, Site Clearance and Topsoil stripping is required. ",,,,,,,
label,○ NZTA F/1: Clause 3 - Clearing,,,,,,,
label,"○ Clearing shall include complete removal from the site of trees, logs, scrub, grass, roots, and other vegetation fences (if any) and debris. All material removed shall become the property of the Contractor and disposed in a safe and legal mannner. Burning of rubbish & vegetation is not permitted at any time; irrespective of Local Authority permission. ",,,,,,,
label,○ NZTA F/1: Clause 4 Topsoiling - Removal depth100mm thick. Only Topsoil under the footprint of works shall be removed.,,,,,,,
label,4. REMOVAL OF TOPSOIL,,,,,,,
label,4.1 Topsoil shall be removed within the limits of the earthworks. Care shall be taken during the removal to avoid contamination of the topsoil.,,,,,,,
label,4.2 Topsoil shall be stockpiled in areas approved by the Engineer for this purpose. The Contractor shall control all stockpiling operations oto ensure the maximum utilisation of each area.,,,,,,,
label,Verifying Document - N/A,,,,,,,
label,Frequency - As required,,,,,,,
label,Inspection Type - Action,,,,,,,
label,Inspection: Key - A,,,,,,,
label,Inspection: By - SV,,,,,,,
checkpoint,2.2.3 - Visual inspection of final trimmed subgrade surface,,,,,,,
label,Inspection Point: Quality Control Activity - Pre pavement construction visual inspection,,,,,,,
label,Verifying Document - Site Inspection Form,,,,,,,
label,Frequency - Once per construction area,,,,,,,
label,Inspection Type - Witness Point,,,,,,,
label,Inspection: Key - W,,,,,,,
label,Inspection: By - PM & ER,,,,,,,
checkpoint,2.2.4 - Compaction (granular),,,,,,,
label,Inspection Point: Quality Control Activity - Proof Roll,,,,,,,
label,Acceptance Criteria - Surface impression not greater than:,,,,,,,
label,○ 7mm for bulk fill,,,,,,,
label,○ 5mm for subgrade fill,,,,,,,
label,○ Using 11t Smooth Drum Roller or equivalent.,,,,,,,
label,Verifying Document - Site Inspection Form,,,,,,,
label,Frequency - Once per construction area,,,,,,,
label,Inspection Type - Hold Point,,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By - PM & ER,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2.5 - Compaction (Non-granular),,,,,,,
label,Inspection Point: Quality Control Activity - Wet density measure,,,,,,,
label,Acceptance Criteria - See TNZ F-1 1997 Clause 10.5.2 Non Granular Material,,,,,,,
label,Verifying Document - Site Inspection Form,,,,,,,
label,Frequency - Once per construction area,,,,,,,
label,Inspection Type - Hold Point,,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By - PM & ER,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2.6 - California Bearing Ratio,,,,,,,
label,Inspection Point: Quality Control Activity - DCP Testing ,,,,,,,
label,Acceptance Criteria - Equivalent CBR value of ≥ 2%,,,,,,,
label,Verifying Document - DCP Test Report,,,,,,,
label,Frequency - TBD by Engineer,,,,,,,
label,Inspection Type - Hold Point,,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By - ER,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2.7 - Surface Finish Tolerances,,,,,,,
label,"Inspection Point: Quality Control Activity - Straight edge, as-built and inspection",,,,,,,
label,"Acceptance Criteria - No point varying more than 30mm on a 3m straight edge laid parallel to centreline, or x-section camber board at 90° to centreline. No ponding where design slope ≥ 2%",,,,,,,
label,○ RL Tolerence = +0 - 30mm from design,,,,,,,
label,○ Survey data / As-built drawings to be submitted to engineer.,,,,,,,
label,"○ The subgrade surface shall not pond water, where the design slope of the subgrade is 2% or steeper.",,,,,,,
label,"Verifying Document - Straight Edge form, as-built survey data, visual inspection",,,,,,,
label,Frequency - TBD by Engineer,,,,,,,
label,Inspection Type - Hold Point,,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By - PM & ER,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2.8 - ,,,,,,,
label,Inspection Point: Quality Control Activity - Subgrade Testing and Improvement,,,,,,,
label,Acceptance Criteria - The in-situ subgrade shall be:,,,,,,,
label,– Tested with Dynamic Cone Penetrometer (DCP) as out in Section 505.2.3,,,,,,,
label,– Proof roll as per the requirements as out in Section  505.2.4,,,,,,,
label,Acceptance of the subgrade shall be confirmed by the Engineer and shall be based on achieving a minimum CBR of 6%.,,,,,,,
label,"Where DCP tests show areas less than the design CBR, these areas shall be treated by undercutting the subgrade and replacing with:",,,,,,,
label,"○ AP65 subbase quality material (4% ≤ CBR < 6%), and",,,,,,,
label,○ AP65 subbase quality material and a Class 1 Geotextile with triaxial geogrid on top of the subgrade (2% ≤ CBR < 4%).,,,,,,,
label,"The undercut requirements, if a minimum CBR of 6% is no achieved, for the SH01N widening is shown in Table A505.2.1.",,,,,,,
label,Verifying Document - IANZ Lab Report,,,,,,,
label,Frequency - Each layer constructed.,,,,,,,
label,Inspection Type - Hold Point,,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By - PM & ER,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
