type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - Tunnel Pre Construction,itp,,,,,ITP - Tunnel Pre Construction,
section,1. Pre construction,,,,,,,
checkpoint,1.1 - CWP for tunnel excavation & support work,,,,,,,
label,Description - Approved CWP,,,,,,,
label,Method/Description - Submission,,,,,,,
label,Test frequency - Once prior to works commencing,,,,,,,
label,Conformance Criteria - Approval CWP has been transmitted via InEight,,,,,,,
label,Constructor - H,,,,,,,
label,CPS - H,,,,,,,
label,Verifying Records - Approved CWP,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.2 - ITP for tunnel excavation & support work,,,,,,,
label,Description - Approved ITP,,,,,,,
label,Method/Description - Submission,,,,,,,
label,Test frequency - Once prior to works commencing,,,,,,,
label,Conformance Criteria - Approval ITP has been transmitted via InEight,,,,,,,
label,Constructor - H,,,,,,,
label,CPS - H,,,,,,,
label,Verifying Records - Approved ITP,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.3 - IFC Drawings,,,,,,,
label,Description - Approved IFC Drawings,,,,,,,
label,Method/Description - Submission,,,,,,,
label,Test frequency - Once prior to works commencing,,,,,,,
label,Conformance Criteria - Ensure all drawings are approved and transmitted Via InEight with IFC status,,,,,,,
label,Constructor - H,,,,,,,
label,CPS - H,,,,,,,
label,Verifying Records - IFC Drawings transmitted into InEight with IFC status,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.4 - IFC Specification,,,,,,,
label,Description - Approved IFC Specification,,,,,,,
label,Method/Description - Submission,,,,,,,
label,Test frequency - Once prior to works commencing,,,,,,,
label,Conformance Criteria - Ensure all relevant Specifications have been approved and transmitted Via InEight with IFC status,,,,,,,
label,Constructor - H,,,,,,,
label,CPS - H,,,,,,,
label,Verifying Records - IFC Specification transmitted into InEight with IFC status,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.5 - Permit to tunnel/excavate template,,,,,,,
label,Description - No work shall commence until a valid Permit to Tunnel has been signed off for the current section of excavation,,,,,,,
label,Method/Description - Submission,,,,,,,
label,Test frequency - Prior to the commencement of the excavation work,,,,,,,
label,Conformance Criteria - Valid permit to tunnel,,,,,,,
label,Constructor - H,,,,,,,
label,CPS - H,,,,,,,
label,Verifying Records - Permit to tunnel signed off by all nominated personnel,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.6 - The groundwater control system Methodology,,,,,,,
