type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-sectioned,Partition Lining ITP,,,,,Yes,Partition Lining ITP,
checkpoint-group,Board Lining – Inspection,,,,,,,
checkpoint-status,Run sheets across the framing members (refer GIB standard details),,,,,,,
checkpoint-status,Stagger end joints in a brick pattern and locate them on framing members away from the corners of large opening,,,,,,,
checkpoint-status,"Achieve level of finish as specified in the Material, Component & Finishes Schedule (Sec 4.2)",,,,,,,
checkpoint-status,Multiple sheet layers: Fill & flush up all joints and fixings in each layer and caulk up perimeters and penetrations before commencing succeeding layers.,,,,,,,
checkpoint-status,Stagger all sheet joints by minimum 200mm,,,,,,,
checkpoint-status,Layers of gib to match plan or all full under the GIB substitution list,,,,,,,
checkpoint-status,Screw centres = As per GIB instructions 300mm centres 12mm in from the edges,,,,,,,
checkpoint-status,Screw length = 32mm length on single layer 47mm on double layer,,,,,,,
checkpoint-status,"Doors & Internal Window Opening: Check Door schedule, Window schedule and Kit of parts",,,,,,,
checkpoint-status,Board joints: Do not fix the lining to abutting building surfaces,,,,,,,
checkpoint-status,Butt joints: Provide perforated paper reinforcing tape,,,,,,,
checkpoint-status,External corners: Provide matching purpose made beads,,,,,,,
checkpoint-status,Internal corners: Provide paper tape and bedding compound,,,,,,,
checkpoint-status,Provide sealants at junctions between partition systems and with other building elements,,,,,,,
checkpoint-status,"Provide trim such as beads, moulding and stops to make neat junctions between lining components, finishes and adjacent surfaces",,,,,,,
checkpoint-group,Additional Checks for Fire Walls – Inspections,,,,,,,
checkpoint-status,Installed as per GIB design & install specification,,,,,,,
checkpoint-status,Correct FRL achieved,,,,,,,
checkpoint-status,"Deflection heads and all joints sealed, taped and set (Fire Sealant is approved prior)",,,,,,,
checkpoint-status,All penetrations through fire walls below and above ceiling protected/sealed,,,,,,,
checkpoint-group,Additional Checks for Smoke Walls - Inspections,,,,,,,
checkpoint-status,Installed as per GIB design & install specification,,,,,,,
checkpoint-status,"Deflection heads and all joints sealed, taped and set (Sealant is approved prior)",,,,,,,
checkpoint-status,All penetrations through smoke walls below and above ceiling protected/sealed,,,,,,,
checkpoint-group,Additional Checks for Acoustic Walls – Inspections,,,,,,,
checkpoint-status,Installed as per GIB design & install specification.,,,,,,,
checkpoint-status,"Deflection heads and all joints sealed, taped and set (Sealant is approved prior)",,,,,,,
checkpoint-status,All penetrations through acoustic walls below and above ceiling protected/sealed,,,,,,,
,,,,,,,,
checklist-sectioned,Ceiling Lining ITP,,,,,Yes,Ceiling Lining ITP,
checkpoint-group,"Construction – Tile ceiling, Grid ceiling, Lining",,,,,,,
checkpoint-status,Provide board lining to a finish and workmanship as per supplier installation guides.,,,,,,,
checkpoint-status,"Fit accurately and neatly, without distortion and free from air leakage and staining.",,,,,,,
checkpoint-status,"Clip locks: Where ceiling units are exposed to loads from wind actions or as required, insert lock clips at the junction of carrier rails and units.",,,,,,,
checkpoint-status,Set out patterned or heavily textured materials with a consistent direction of pattern or texture.,,,,,,,
checkpoint-status,"Cut ceiling unit edges: conceal, or finish to match prefinished edges.",,,,,,,
checkpoint-status,Multiple sheet layers to fire rated and acoustic rated elements: Fill & flush up all joints and fixings in each layer and caulk up perimeters and penetrations before commencing succeeding layers. Stagger all sheet joints by minimum 200mm.,,,,,,,
checkpoint-status,Board joints support: Provide framing parallel to the joint on each side. Do not fix the lining to abutting building surfaces,,,,,,,
checkpoint-status,"Flush joints: Provide recessed edge sheets and finish flush using perforated paper reinforcing tape. Locate & position joints to intersect light fixtures, vents or air diffusers.",,,,,,,
checkpoint-status,Tolerances: Suspension system bearing surface for flush lined ceiling to AS/NZS 2589 table 4.2.2,,,,,,,
checkpoint-status,Levelness: Max tolerance of ±5 mm relative to the documented height datum for the particular ceiling in each room or space.,,,,,,,
checkpoint-status,"Trims & accessories: Provide trims at junctions with other building elements and surfaces, including walls, beams and penetrations",,,,,,,
checkpoint-status,Layers of gib to match plan or all full under the GIB substitution list,,,,,,,
checkpoint-status,Screw centres = As per GIB instructions 300mm centres 12mm in from the edges,,,,,,,
checkpoint-status,Screw length = 32mm length on single layer 47mm on double layer,,,,,,,
checkpoint-group,Control joints,,,,,,,
checkpoint-status,Align ceiling control joints with the structural control joints. Do not bridge structural control joints.,,,,,,,
checkpoint-status,Provide purpose made metallic coated control joint beads where documented.,,,,,,,
checkpoint-status,Provide framing parallel to the joint on each side.,,,,,,,
label,Plasterboard lining: 12m centres,,,,,,,
label,Fibre cement lining: 7.2m centres,,,,,,,
checkpoint-status,"Infection control: Provide full depth paintable sealant, finished flush with the face of the lining, to locate where documented",,,,,,,
checkpoint-group,Bulkheads,,,,,,,
checkpoint-status,"Integrate bulkheads with the ceiling structure and brace to prevent lateral movement. Where ceiling is terminated at the bulkhead, provide for seismic requirements",,,,,,,
checkpoint-group,Access panels,,,,,,,
checkpoint-status,Match the access panels to the ceiling in appearance and performance,,,,,,,
label,Provide each access panel with an ID,,,,,,,
checkpoint-status,Provide access panels supported and anchored to permit ready removal and refixing,,,,,,,
checkpoint-status,Reinforce the back of the access panel to prevent warping and facilitate handling,,,,,,,
checkpoint-status,Provide fire rated and acoustic rated panels where documented or where required to maintain the designated rating of the ceiling element,,,,,,,
checkpoint-group,Additional checks for fire-protective board lining,,,,,,,
checkpoint-status,Check the fire resistance levels: Drawings and Spec Sec 4.6 Misc. Items Schedule,,,,,,,
checkpoint-status,Fixings: Direct to concrete elements and to purpose made steel framing,,,,,,,
checkpoint-status,Penetrations: Seal penetrations in the board lining to maintain the integrity of the required fire resistance level including suspended ceiling hangers and suspension systems for services.,,,,,,,
checkpoint-status,"Board perimeter: Provide fire sealant and trims at junctions with other building elements and surfaces, including walls, beams and penetrations to maintain the required fire resistance levels.",,,,,,,
label,Label each fire stopping to AS/NZS 2589.1,,,,,,,
