type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Plat Drossy Grinding & Patching QA,,,,,,,
section,Mechanical Abrasion,,,,,,,
checkpoint,Surface High/Low/Defect,,,,,,,
checkpoint,Ground down drossy 3mm deep with cupping stone,,,,,,,
checkpoint,Surface Flat,,,,,,,
section,Surface Cleaning,,,,,,,
checkpoint,The prepared surface was thoroughly cleaned using a blower to remove dust,,,,,,,
checkpoint,Surface cleaned with water and a brush to eliminate any contaminants that could hinder the bonding process.,,,,,,,
section,Pre-Wetting,,,,,,,
checkpoint,"The surface was brought to a saturated surface dry (SSD) condition, ensuring it was fully saturated but free of standing water before applying the product.",,,,,,,
section,Mixing,,,,,,,
checkpoint,"Equal proportions of resin (Part A) and hardener (Part B) were mixed on a clean board using a spatula or steel trowel. The mixture was blended thoroughly until achieving a uniform, streak-free grey colour",,,,,,,
section,Application,,,,,,,
checkpoint,"The mixed epoxy was applied to the prepared surface using a spatula or trowel, ensuring it was thoroughly worked into the substrate for maximum adhesion. The surface was then finished with a steel float or trowel to achieve the desired finish.",,,,,,,
,,,,,,,,
checklist,Install Materials used,,,,,,,
section,Details,,,,,,,
checkpoint,Job Details,,,,,,,
textbox,Project site:,,,,,,,
date,Date Completed:,,,,,,,
date,Date estimated prop removal:,,,,,,,
textbox,Crane used:,,,,,,,
textbox,EWP used:,,,,,,,
textbox,Installed as per plans:,,,,,,,
textbox,Conqa Completed:,,,,,,,
textbox,Grout Booked in:,,,,,,,
textbox,Completed By:,,,,,,,
checkpoint,BG Cooke Props used / on-site,,,,,,,
textbox,Mini:,,,,,,,
textbox,Mini2:,,,,,,,
textbox,Supa Mini: ,,,,,,,
textbox,Standard:,,,,,,,
textbox,Special:,,,,,,,
textbox,Jumbo:,,,,,,,
textbox,Super Jumbo:,,,,,,,
textbox,Corner Brackets:,,,,,,,
textbox,Divies:,,,,,,,
textbox,Top Brackets: ,,,,,,,
textbox,Bolts:,,,,,,,
textbox,Deadman:,,,,,,,
textbox,Pins & Clips Checked:,,,,,,,
checkpoint,BG Cooke Props Taken Down,,,,,,,
textbox,Mini:,,,,,,,
textbox,Mini2:,,,,,,,
textbox,Supa Mini: ,,,,,,,
textbox,Standard:,,,,,,,
textbox,Special:,,,,,,,
textbox,Jumbo:,,,,,,,
textbox,Super Jumbo:,,,,,,,
textbox,Corner Brackets:,,,,,,,
textbox,Divies:,,,,,,,
textbox,Top Brackets: ,,,,,,,
textbox,Bolts:,,,,,,,
textbox,Deadman:,,,,,,,
textbox,Pins & Clips Checked:,,,,,,,
checkpoint,Total Site Props used / on-site,,,,,,,
textbox,Mini:,,,,,,,
textbox,Mini2:,,,,,,,
textbox,Supa Mini: ,,,,,,,
textbox,Standard:,,,,,,,
textbox,Special:,,,,,,,
textbox,Jumbo:,,,,,,,
textbox,Super Jumbo:,,,,,,,
textbox,Corner Brackets:,,,,,,,
textbox,Divies:,,,,,,,
textbox,Top Brackets: ,,,,,,,
textbox,Bolts:,,,,,,,
textbox,Deadman:,,,,,,,
textbox,Pins & Clips Checked:,,,,,,,
checkpoint,Total site Props Taken down,,,,,,,
textbox,Mini:,,,,,,,
textbox,Mini2:,,,,,,,
textbox,Supa Mini: ,,,,,,,
textbox,Standard:,,,,,,,
textbox,Special:,,,,,,,
textbox,Jumbo:,,,,,,,
textbox,Super Jumbo:,,,,,,,
textbox,Corner Brackets:,,,,,,,
textbox,Divies:,,,,,,,
textbox,Top Brackets: ,,,,,,,
textbox,Bolts:,,,,,,,
textbox,Deadman:,,,,,,,
textbox,Pins & Clips Checked:,,,,,,,
