type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Chipseal ITP,itp,,,,,Chipseal ITP,
section,1.0 Pre-Works (Off Site),,,,,,,
checkpoint,Binder Penetration Grade,,,,,,,
label,Type - T,,,,,,,
label,Reference or Specification - NZTA M1,,,,,,,
label,"Method/Test Required - Property Test, NZTA M01",,,,,,,
label,How Often? - 1 test certificate per bulk shipment,,,,,,,
label,Records Required - Test Report,,,,,,,
label,Responsibility - Bitumen Supplier / Project Manager,,,,,,,
checkpoint,Production Property - Cleaness Value,,,,,,,
label,Type - I,,,,,,,
label,"Reference or Specification - NZTA P/17, M06",,,,,,,
label,"Method/Test Required - Sample Test - Cleaness Value, NZTA P/17, M06",,,,,,,
label,How Often? - Each Stockpile,,,,,,,
label,Records Required - Test Report,,,,,,,
label,Responsibility - Project Manager / Renewals Manager,,,,,,,
checkpoint,Stakeholder Management Requirements met,,,,,,,
label,Type - H,,,,,,,
label,Reference or Specification - CSCMP,,,,,,,
label,Method/Test Required - Confirm requirements followed,,,,,,,
label,How Often? - Each site,,,,,,,
label,Records Required - Test Report,,,,,,,
label,Responsibility - Project Manager / Renewals Manager,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Stakeholder Management Requirements met,,,,,,,
label,Type - H,,,,,,,
label,Reference or Specification - CSCMP,,,,,,,
label,Method/Test Required - Confirm requirements followed,,,,,,,
label,How Often? - Each site,,,,,,,
label,Records Required - Copy of stakeholder notification / Photographs of VMS Boards,,,,,,,
label,Responsibility - Project Manager / Renewals Manager,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Stakeholder Management Requirements met,,,,,,,
label,Type - H,,,,,,,
label,Reference or Specification - CSCMP,,,,,,,
label,Method/Test Required - Confirm requirements followed,,,,,,,
label,How Often? - Each site,,,,,,,
label,Records Required - Copy of stakeholder notification / Photographs of VMS Boards,,,,,,,
label,Responsibility - Project Manager / Renewals Manager,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Confirm if any environmental protection is required,,,,,,,
label,Type - I,,,,,,,
label,Reference or Specification - ESMP,,,,,,,
label,Method/Test Required - Record decision,,,,,,,
label,How Often? - Each site,,,,,,,
label,Records Required - Pre-seal Inspection Form,,,,,,,
label,Responsibility - Project Manager,,,,,,,
checkpoint,"Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work",,,,,,,
label,Type - H,,,,,,,
label,Reference or Specification - QMP,,,,,,,
label,Method/Test Required - Brief all team members on day’s work plan,,,,,,,
label,How Often? - Each site,,,,,,,
label,Records Required - Pre-seal Inspection Form,,,,,,,
label,Responsibility - Project Manager,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,2.0 Pre-Construction (On Site),,,,,,,
checkpoint,"Job start, identify risks and controls, communicated to team",,,,,,,
label,Type - H,,,,,,,
label,Reference or Specification - HSMP,,,,,,,
label,Method/Test Required - Record all risks and controls on Hazard ID following Team discussion,,,,,,,
label,How Often? - Each site,,,,,,,
label,Records Required - Hazard ID form,,,,,,,
label,Responsibility - Site Foreperson,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Establish traffic management to plan,,,,,,,
label,Type - H,,,,,,,
label,Reference or Specification - TMP,,,,,,,
label,Method/Test Required - Site audit post set up,,,,,,,
label,How Often? - Each site,,,,,,,
label,Records Required - TTM Diary,,,,,,,
label,Responsibility - STMS,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Confirm site is on approved programme,,,,,,,
label,Type - H,,,,,,,
label,Reference or Specification - Approved Programme,,,,,,,
label,Method/Test Required - Record as-built site dimensions,,,,,,,
label,How Often? - Each Site,,,,,,,
label,Records Required - Pre-seal Inspection Form,,,,,,,
label,Responsibility - Site Foreperson,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details,,,,,,,
label,Type - H,,,,,,,
label,Reference or Specification - Approved Programme,,,,,,,
label,Method/Test Required - Record as-built site dimensions,,,,,,,
label,How Often? - Each Site,,,,,,,
label,Records Required - Pre-seal Inspection Form,,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Stockpiled sealing chip is clean and suitable for sealing,,,,,,,
label,Type - H,,,,,,,
label,Reference or Specification - QMP,,,,,,,
label,Method/Test Required - Acceptable/Unacceptable,,,,,,,
label,How Often? - Each Stockpile,,,,,,,
label,Records Required - Pre-seal Inspection Form & Photograph,,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Stockpiled sealing chip is the same grade(s) as specified in the chipseal design,,,,,,,
label,Type - H,,,,,,,
label,Reference or Specification - QMP,,,,,,,
label,Method/Test Required - Acceptable/Unacceptable,,,,,,,
label,How Often? - Each Stockpile,,,,,,,
label,Records Required - Pre-seal Inspection Form,,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Record & photograph environmental protection measures installed,,,,,,,
label,Type - I,,,,,,,
label,Reference or Specification - ESMP,,,,,,,
label,Method/Test Required - Record temporary measures,,,,,,,
label,How Often? - Each site,,,,,,,
label,Records Required - Pre-seal Inspection Form & Photograph,,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,,
checkpoint,Binder application rate,,,,,,,
label,Type - T,,,,,,,
label,Reference or Specification - Seal Design / Spraying Insructions,,,,,,,
label,Method/Test Required - Confirm seal design requirements from programme,,,,,,,
label,How Often? - Per site,,,,,,,
label,Records Required - Spray Sheet,,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,,
checkpoint,Pre-Sealing surface condition,,,,,,,
label,Type - I,,,,,,,
label,Reference or Specification - QMP,,,,,,,
label,Method/Test Required - Acceptable/Unacceptable,,,,,,,
label,How Often? - Per Site,,,,,,,
label,Records Required - Pre-seal Inspection Form & Photograph,,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,,
section,3.0 Construction,,,,,,,
checkpoint,Start spraying Temp >10°C,,,,,,,
label,Type - T,,,,,,,
label,Reference or Specification - NZTA P/17,,,,,,,
label,Method/Test Required - Start >10°C,,,,,,,
label,How Often? - Per site,,,,,,,
label,Records Required - Spray Sheet,,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,,
checkpoint,Binder application variation,,,,,,,
label,Type - T,,,,,,,
label,Reference or Specification - NZTA P/17,,,,,,,
label,Method/Test Required - +/- 4% (spray rate),,,,,,,
label,○ +/- 50l (tank dip),,,,,,,
label,How Often? - Per site,,,,,,,
label,Records Required - Spray Sheet,,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,,
checkpoint,Sealing chip application,,,,,,,
label,Type - I,,,,,,,
label,Reference or Specification - NZTA P/17,,,,,,,
label,Method/Test Required - Full and even coverage of sprayed area,,,,,,,
label,How Often? - Per site,,,,,,,
label,Records Required - Post-seal Inspection Form,,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,,
checkpoint,PTR Rolling pattern,,,,,,,
