type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,ITP - E1401A - Captain's Culvert Inlet Remediation - Gabion Basket,itp,,,,,ITP - E1401A - Captain's Culvert Inlet Remediation - Gabion Basket,
checkpoint,Project Site reps.,,,,,,,
textbox,CPS Eng.,,,,,,,
textbox,Site Engineer,,,,,,,
textbox,Quality Eng.,,,,,,,
checkpoint,1 - Survey Setout,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Set out the base of the Gabion basket,,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Markout",,,,,,,
label,Conformance Criteria - Consistency with Construction Drawing,,,,,,,
label,Records - Photos,,,,,,,
checkpoint,2 - Procure Gabion Baskets Materials ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - As per Project Specification ,,,,,,,
label,Frequency - Procurement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,,,,,
label,"Conformance Criteria - Zinc aluminium, plastic coating mesh size, selvedge wire Stainless steel rings ",,,,,,,
label,Records - Product spec sheet ,,,,,,,
checkpoint,3 - Gabion Baskets,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - 2.0m x1.0m x1.0m Gabion baskets ,,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Ensure delivery docket matches materials delivered",,,,,,,
label,Conformance Criteria - Any defective baskets are NOT to be used in the wall construction - return to the supplier immediately,,,,,,,
label,Records - Delivery Dockets,,,,,,,
checkpoint,4 - Gabion Rock Material Diameter,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Rock Infill shall be 100mm minimum and 250mm maximum particle size based diameter,,,,,,,
label,Frequency - All material used,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Ensure delivery docket matches materials delivered",,,,,,,
label,Conformance Criteria - Compliance with requirements noted on bulk fill checksheet ,,,,,,,
label,Records - Delivery Dockets,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5 - Excavate Base of Wall,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Excavate footprint of the wall area to the correct line and level and ensure area safe to work in.,,,,,,,
label,Frequency - As required,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Survey",,,,,,,
label,Conformance Criteria - Consistency with Construction Drawing,,,,,,,
label,Records - Survey Receipt,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,6 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Base of excavation to be checked by Geotech engineer / CPS Engineer,,,,,,,
label,Frequency - After excavation,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual inspection",,,,,,,
label,Conformance Criteria - Confirmation from the Engineer,,,,,,,
label,"Records - Site visits, Photos emails",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,7 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Clegg Test the base of the excavation after placing 250mm AP65.,,,,,,,
label,Frequency - Prior to construction of wall,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Lab Testing",,,,,,,
label,Conformance Criteria - Confirmation from the Engineer,,,,,,,
label,Records - Lab test result ,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,8 - Subsoil Drainage,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Subsoil drainage is required for this wall construction then follow the ITP for Subsoil Drainage,,,,,,,
label,Frequency - Prior to construction of wall,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,,,,,
label,Records - ITP Subsoil Drainage,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,9 - Construct Wall,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Erect the first level of baskets as per Manufacturers specs along the front face of layers to ensure correct line and level.,,,,,,,
label,Frequency - As required,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual",,,,,,,
label,Records - Photo's,,,,,,,
checkpoint,10 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Tie the first layer of baskets together using Manufacturers specs for tying baskets,,,,,,,
label,Frequency - As required,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual",,,,,,,
label,Records - Photo's,,,,,,,
checkpoint,11 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Place Gabion material into baskets ensuring the outside facing the flat side of the bigger stones are placed by hand to ensure that the baskets are kept square,,,,,,,
label,Frequency - Every basket,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual",,,,,,,
label,Records - Photo's,,,,,,,
checkpoint,12 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Tip Gabion material slowly into the baskets to fill the voids as much as possible,,,,,,,
label,Frequency - Every basket,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual",,,,,,,
checkpoint,13 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Ensure line and level of front face is as per design,,,,,,,
label,Frequency - Each Lift,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual",,,,,,,
checkpoint,14 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Tie next layers of bottom to the top of the previous layer to ensure that they wont move when rocks are placed inside & complete the basket filling process again,,,,,,,
label,Frequency - Every basket,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual",,,,,,,
checkpoint,15 - As-builts ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Red pen mark up drawings to be included in QA file,,,,,,,
label,Frequency - At the completion of the Lot of work,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Drawings",,,,,,,
label,Records - As-built Drawing,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
