type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - Subsoil Drainage,itp,,,,,ITP - Subsoil Drainage Rev0,
section,1.0 - Preliminary,,,,,,,
checkpoint,1.1 - Ensure latest drawing revision is being used,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
textbox,VERIFYING DOCUMENTS - Drawing No:,,,,,,,
checkpoint,1.2 - Use face of kerb set out to set out subsoil drainage,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - NZS4202,,,,,,,
label,ACCEPTANCE CRITERIA - WP,,,,,,,
checkpoint,1.3 - Excavation to be set out according to survey marks and appropriate benchmark RLs,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
section,2.0 - Excavation,,,,,,,
checkpoint,2.1 - Excavation to be carried out using correct offsets based on FSL,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
textbox,VERIFYING DOCUMENTS - Drawing No:,,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
section,3.0 - Subsoil Drainage installation,,,,,,,
checkpoint,3.1 - Install Bidim and Subsoil drain and associated connections to Manholes/pipes/CP,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - TNZ F/2,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
textbox,VERIFYING DOCUMENTS - Drawing No:,,,,,,,
checkpoint,3.2 - Backfill with drainage metal,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
label,VERIFYING DOCUMENTS - Photos and mark-up drawings,,,,,,,
section,3.0 - Backfill,,,,,,,
checkpoint,3.1 - Backfill excavation using GAP65. Backfill to be placed and compacted in 150mm layers.,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - Civil Specifications,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
section,4.0 - Handover to client,,,,,,,
checkpoint,4.1 - Handover to client,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
checkpoint-no-status,Comments / Required Actions:,,,,,,,
checkpoint,Signed by:,,,,,,,
label,Contractors Representative,,,,,,,
label,Clients Representative,,,,,,,
signoff,Signatures:,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,ITP - Stormwater Drainage,itp,,,,,ITP - Stormwater Drainage Rev1,
section,SW1.0 - Set Out,,,,,,,
checkpoint,1.1 - Ensure that the latest revision of the relevant drawing is being used.,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
textbox,VERIFYING DOCUMENTS - Drawing Register;,,,,,,,
checkpoint,1.2 - Confirm existing and proposed drainage locations,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
textbox,VERIFYING DOCUMENTS - Survey Layout: Drawing,,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
section,SW2.0 - Stormwater Excavation,,,,,,,
checkpoint,2.1 - Complete council Kick-off meeting,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,VERIFYING DOCUMENTS - Council inspection report,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2.2 - All stormwater pipes and manholes shall be placed in accordance with surveyor's layout and locations given in design drawings.,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - NZA/AS 1260,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
label,"VERIFYING DOCUMENTS - M&P drainage long section sheet, M&P manhole sheet",,,,,,,
checkpoint,"2.3 - Stormwater trench should be excavated to design levels given in drawings. Tolerances given are -0mm, +50mm for line and -50mm, +0mm for level. Trench to be benched or battered when depth exceed 1.2m. Trench width to be dependant on pipe diameter and trench depth.",,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - Drawing C-C401 and C-C402,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,"VERIFYING DOCUMENTS - M&P drainage long section sheet, M&P manhole sheet",,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2.4 - IF rock is encountered levels and photos are to be taken. Geotech must inspect rock prior to any break out. Levels and photos must be taken post-breakout.,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,VERIFYING DOCUMENTS - Geotech signoff,,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
checkpoint,2.5 - Breakout to commence once Client issue site instruction,,,,,,,
label,ACCEPTANCE CRITERIA - WP,,,,,,,
label,VERIFYING DOCUMENTS - Site Instruction,,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
section,SW3.0 - Stormwater Installation,,,,,,,
checkpoint,3.1 - All manholes shall be installed with accordance to locations shown on civil drawings. Any variations to be approved by Client prior to installation.,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - Drawing C-C401 and C-C402,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
label,VERIFYING DOCUMENTS - Survey Layout,,,,,,,
checkpoint,3.2 - Stormwater mains and downpipes to be laid out in accordance with design drawings. Any Variations to be approved by Client before installation.,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - Drawing C-C401 and C-C402,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,VERIFYING DOCUMENTS - Survey Layout,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,3.3 - Pipes shall be laid true to alignment and with inverts true to grade. All manhole connections shall be in accordance with civil engineering specifications and Auckland Council standard drawings.,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - SWCoP DWG No. SW05,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
label,"VERIFYING DOCUMENTS - M&P Long Section Sheet, M&P Manhole Check Sheets",,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
checkpoint,3.5 - M&P Drainage long section and Manhole sheets to be completed.,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
label,"VERIFYING DOCUMENTS - M&P drainage long section sheet, M&P manhole sheet",,,,,,,
checkpoint,3.6 - Pipes shall be bedded on 100mm minimum depth of approved fine granular material.,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - AS/NZS 2566 Part 2: 2002,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
label,"VERIFYING DOCUMENTS - M&P Long Section Sheet, M&P Manhole Check Sheets",,,,,,,
checkpoint,"3.7 - Lower surface to 1/4 of the pipe diameter shall be on the compacted material. From this point up to 300mm above the crown of the pipe, selected filling material (with 20mm maximum partial size) shall be rammed & tamped in layers of no more than 150mm depth.",,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - AS/NZS 2566 Part 2: 2002,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
checkpoint,3.8 - All pipework to be inspected by clients engineer and Council inspector and signed off before trench can be backfilled,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,VERIFYING DOCUMENTS - Council & Engineer Approval Report,,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
checkpoint,3.9 - If instructed by Client - Any pipe with less than 600mm cover must be concrete capped,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
label,VERIFYING DOCUMENTS - Site instruction,,,,,,,
checkpoint,3.10 - Trench to be backfilled with approved granular material and compacted sufficiently,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - AS/NZS 2566 Part 2: 2002,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
section,WW4.0 - Handover to client with PS3,,,,,,,
checkpoint,4.1 - Complete Council final drainage inspection,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,VERIFYING DOCUMENTS - Council inspection report,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,4.2 - Completed pipe sections to be CCTV'd,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
label,VERIFYING DOCUMENTS - CCTV Footage,,,,,,,
checkpoint,4.3 - As build all pipe invert levels in manholes and CP and lid levels,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,VERIFYING DOCUMENTS - As build report,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,4.4 - Handover to client with PS3,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - PS3 Drainage,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,VERIFYING DOCUMENTS - Hander documents,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint-no-status,Comments / Required Actions:,,,,,,,
checkpoint,Signed by:,,,,,,,
label,Contractors Representative,,,,,,,
label,Clients Representative,,,,,,,
signoff,Signatures:,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,ITP - Wastewater Drainage,itp,,,,,ITP - Wastewater Drainage Rev0,
section,WW1.0 - Set Out,,,,,,,
checkpoint,1.1 - Ensure that the latest revision of the relevant drawing is being used.,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - NZS 3107,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
textbox,VERIFYING DOCUMENTS - Drawing Register,,,,,,,
checkpoint,1.2 - Confirm existing and proposed drainage locations,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
textbox,VERIFYING DOCUMENTS - Survey Layout; Drawing:,,,,,,,
section,WW2.0 - Wastewater,,,,,,,
checkpoint,2.1 - Complete council Kick-off meeting,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,VERIFYING DOCUMENTS - Council inspection report,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2.2 - All wastewater pipes and manholes shall be placed in accordance with surveyor's layout and locations given in design drawings.,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - NZA/AS 1260,,,,,,,
label,ACCEPTANCE CRITERIA - CI,,,,,,,
label,"VERIFYING DOCUMENTS - M&P drainage long section sheet, M&P manhole sheet",,,,,,,
checkpoint,"2.3 - Wastewater trench should be excavated to design levels given in drawings. Tolerances given are -0mm, +50mm for line and -50mm, +0mm for level. Trench to be benched or battered when depth exceed 1.2m. Trench width to be dependant on pipe diameter and trench depth. Use trench shield if battered cannot be achieve.",,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - Drawing C-C401 and C-C402,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,"VERIFYING DOCUMENTS - M&P drainage long section sheet, M&P manhole sheet",,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2.4 - IF rock is encountered levels and photos are to be taken. Geotech must inspect rock prior to any break out. Levels and photos must be taken post-breakout.,,,,,,,
label,ACCEPTANCE CRITERIA - HP,,,,,,,
label,VERIFYING DOCUMENTS - Geotech signoff,,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
checkpoint,2.5 - Breakout to commence only once Client have issued a site instruction,,,,,,,
label,ACCEPTANCE CRITERIA - WP,,,,,,,
label,VERIFYING DOCUMENTS - H&R Site Instruction,,,,,,,
holdpoint,HOLD - Continue only if the above is signed off.,,,,,,,
section,WW3.0 - Wastewater Installation,,,,,,,
checkpoint,3.1 - All manholes shall be installed with accordance to locations shown on civil drawings. Any variations to be approved by Client prior to installation.,,,,,,,
label,SPEC REFERENCE / SPECIAL CONDITIONS - Drawing C-C401 and C-C402,,,,,,,
