resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Pre-Con,,checklist,,,Pre-Con,,,,,,,,
,,step,,,Site QA,,,,,,,,
,,step,,,,Level 1 Building D (Now Building C),,,,,,,
,,step,,,,,1.01,,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,FCU-BD-U1.01-LD,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,FCU-BD-U1.01-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,FCU-BD-U1.01-B2,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,FCU-BD-U1.01-B3,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,CU-BD-U1.01,,,,,
,,step,,,,,1.02,,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,FCU-BD-U1.02-LD,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,FCU-BD-U1.02-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,FCU-BD-U1.02-B2,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,FCU-BD-U1.02-B3,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,CU-BD-U1.02,,,,,
,,step,,,,,1.03,,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,,FCU-BD-U1.03-LD,,,,,
