type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP 011 - Bund Construction - Concrete Works,itp,,,,,ITP 011 - Bund Construction - Concrete Works
section,1.0 Documentation,,,,,,
checkpoint,1.1 Construction Drawings,,,,,,
label,Type of inspect / Test and Frequency - All drawings are for construction and latest revision.,,,,,,
label,Acceptance Criteria - Latest IFC Drawings,,,,,,
label,Inspection Responsibility: BCL - I,,,,,,
label,Inspection Responsibility: Client - S,,,,,,
label,Verification Records of Inspection(s) / Test(s) - Drawing Register,,,,,,
checkpoint,1.2 Concrete mix design,,,,,,
label,Type of inspect / Test and Frequency - Submitted to Beca for approval,,,,,,
label,Acceptance Criteria - Approved RFI,,,,,,
label,Inspection Responsibility: BCL - H,,,,,,
label,Inspection Responsibility: Client - A,,,,,,
label,Verification Records of Inspection(s) / Test(s) - RFI,,,,,,
holdpoint,HOLD POINT,,,,,,
section,2.0 Excavation,,,,,,
checkpoint,"2.1 Set Out, as per latest “For Construction” revision",,,,,,
label,Type of inspect / Test and Frequency - Survey and mark the bund location,,,,,,
label,"Acceptance Criteria - IFC Drawings, Survey data check by PM",,,,,,
label,Inspection Responsibility: BCL - T,,,,,,
label,Inspection Responsibility: Client - I,,,,,,
label,"Verification Records of Inspection(s) / Test(s) - Survey Record, Redline Drawings",,,,,,
checkpoint,2.2 Subgrade inspection,,,,,,
label,Type of inspect / Test and Frequency - Scala testing to confirm subgrade is of sufficient strength,,,,,,
label,○ Witness by engineer,,,,,,
label,○ Minimum of 2 tests per bund pour,,,,,,
label,Acceptance Criteria - Minimum of 5 blows per 150mm,,,,,,
label,Inspection Responsibility: BCL - H,,,,,,
label,Inspection Responsibility: Client - A,,,,,,
label,Verification Records of Inspection(s) / Test(s) - Scala Test Results,,,,,,
holdpoint,HOLD POINT,,,,,,
section,3.0 Post Excavation,,,,,,
checkpoint,3.1 >150mm compacted hard fill under bund (GAP20),,,,,,
label,"Type of inspect / Test and Frequency - Clegg hammer testing, 5x5 grid, minimum of 4no per bund pour",,,,,,
label,Acceptance Criteria - Clegg CIV>10,,,,,,
label,Inspection Responsibility: BCL - T,,,,,,
