type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,SWMH23.4_FW_RF - Formwork and Rebar inspection sheet,,,,,,SWMH23.4_FW_RF - Formwork and Rebar inspection sheet,
section,1. REFERENCE,,,,,,,
checkpoint-no-status,REFERENCE,,,,,,,
label,Drawings: DP001-MMD-DRW-SW-F-Z-3211 rev 03,,,,,,,
textbox,Other Checklists ,,,,,,,
section,2. SUB CONTRACTORS,,,,,,,
checkpoint,2.1 - Formwork,,,,,,,
label,Subcontractor / Foreman Responsible: M&P,,,,,,,
checkpoint,2.2 - Reinforcing,,,,,,,
label,Subcontractor / Foreman Responsible: M&P,,,,,,,
checkpoint,2.3 - Concrete Placing,,,,,,,
label,Subcontractor / Foreman Responsible: M&P,,,,,,,
checkpoint,2.4 - Surveyor,,,,,,,
label,Subcontractor / Foreman Responsible: M&P,,,,,,,
section,3. FORMWORK,,,,,,,
checkpoint,3.1 - Alignment and levels checked,,,,,,,
checkpoint,3.2 - Formwork rigid and secure,,,,,,,
checkpoint,3.3 - Bracing complete and secure,,,,,,,
checkpoint,3.4 - Form ties to correct layout,,,,,,,
checkpoint,3.5 - Form ties to complete and secure,,,,,,,
checkpoint,3.6 - Stop-ends complete,,,,,,,
checkpoint,3.7 - Construction joints correctly positioned and complete. Joint preparation complete as per specifications.,,,,,,,
checkpoint,"3.8 - RETARDER, SCABBLING, WATERBAR",,,,,,,
checkpoint,3.9 - Clean out complete,,,,,,,
section,5. REINFORCING,,,,,,,
checkpoint,5.1 - Detailing sheet number,,,,,,,
checkpoint,5.2 - Rebar Check,,,,,,,
label,MAIN REBAR,,,,,,,
textbox,Main Rebar: Grade Quantity,,,,,,,
textbox,Main Rebar: Size Laps,,,,,,,
textbox,Main Rebar: Cover,,,,,,,
textbox,Main Rebar: Welding,,,,,,,
label,STIRRUPS,,,,,,,
textbox,Stirrups: Grade Quantity,,,,,,,
textbox,Stirrups: Size Laps,,,,,,,
textbox,Stirrups: Cover,,,,,,,
textbox,Stirrups: Welding,,,,,,,
label,SLAB STARTERS,,,,,,,
textbox,Slab Starters: Grade Quantity,,,,,,,
textbox,Slab Starters: Size Laps,,,,,,,
textbox,Slab Starters: Cover,,,,,,,
textbox,Slab Starters: Welding,,,,,,,
label,WALL STARTERS,,,,,,,
textbox,Wall Starters: Grade Quantity,,,,,,,
textbox,Wall Starters: Size Laps,,,,,,,
textbox,Wall Starters: Cover,,,,,,,
textbox,Wall Starters: Welding,,,,,,,
label,OTHER,,,,,,,
textbox,Other: Grade Quantity,,,,,,,
textbox,Other: Size Laps,,,,,,,
textbox,Other: Cover,,,,,,,
textbox,Other: Welding,,,,,,,
section,10. FINAL CHECKS,,,,,,,
checkpoint,Subcontractor,,,,,,,
holdpoint,Signature:,,,,,,,
checkpoint,Main Contr.,,,,,,,
holdpoint,Signature:,,,,,,,
checkpoint,Engineer,,,,,,,
holdpoint,Signature:,,,,,,,
