Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,955a8f14-714d-4792-9f3c-862bca899fcf,,checklist,SHP. Date:,,,,,Yes,QA - SHP,a3f6bdd0-3944-463f-ad0e-4f33ac6d9896
checkpoint-group,9ca5021f-4950-4080-8690-e4db511dcdc0,,section,Details,,,,,,,
checkpoint-status,26bc26d4-8a71-49fe-bbe3-e42dbca3fbb3,,checkpoint,Location/Gridline details entered,,,,,,,
text,ce71a600-a4da-5b77-a038-abac7529eef1,,textbox,Location/Gridline:,,,,,,,
checkpoint-status,8961de86-542e-479f-a9ef-603e0166f30a,,checkpoint,Materials checked and correct quantity for gridline,,,,,,,
checkpoint-status,f98007b8-2c84-49f2-8a24-38cf4c109531,,checkpoint,Seismic gap correct width,,,,,,,
checkpoint-status,7faedfce-dfd3-4530-9bd4-6d5d1aae76c2,,checkpoint,Smooth parallel and level substrate,,,,,,,
checkpoint-status,17d9de7c-162b-48d7-892f-df08de9a28b4,,checkpoint,FFL height confirmed,,,,,,,
checkpoint-status,371bb6db-b691-40da-9145-ae8075d8b955,,checkpoint,Install vapour barrier if required,,,,,,,
checkpoint-status,f01d7a45-34e6-4e29-9666-47a65cb07d1a,,checkpoint,EPDM installation well sealed with movement allowed and terminations / transitions complete,,,,,,,
checkpoint-status,a13ba936-6e9c-408c-a9e6-61031a7e72c3,,checkpoint,Install Firebarrier if required - fill out checklist for associated Firebarrier,,,,,,,
checkpoint-status,54c0ea18-6cce-453e-9cd6-5aadd4134e02,,checkpoint,Sealant applied between retainer and plate edge,,,,,,,
checkpoint-status,636b1f98-d8a9-476e-90e2-4e6fc9c3008d,,checkpoint,Clean finished product installed,,,,,,,
