type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Waterproofing ITP,,,,,,
section,Details,,,,,,
checkpoint,"1. Waterproofer to inspect substrate to confirm acceptability. Ensure clean, dry, devoid of contamination and excess dust removed and vacuumed.",,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,2. Fillet bond breaker using Aquastop 70 tape and Nanosil to improve adhesion. Ensure all tape is bonded to the substrate.,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,"3. Polyurethane fillet to internal vertical corners in shower, at junction of concrete with puddleflange, clearout, pipework",,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,4. Primer A Eco to be applied to porous substrate (Data Sheet attached) All concrete and wall linings,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,"5. Prime Keragrip Eco for non porous primer (Data sheet attached) Angles, puddlefalnges, threaded pipework",,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,"6. 1st Coat Kera Trade WPM (Data Sheet attached) Applied to floor, 150mm high including perimeter banding and 200mm above shower rose and extending 200mm past shower screen location. Extend to vanity 150mm min. surround to side and above vanity shelf. Extend 150mm below level of vanity.",,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,"7. 24hr Curing (Typical*) *curing time are typical, refer to manufacturer spec for product curing times",,,,,,
note,"*curing time are typical, refer to manufacturer spec for product curing times",,,,,,
label,Inspection: visual and touch,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,8. 2nd Coat Keratrade WPM applied,,,,,,
label,Inspection: visual and touch,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,9. 48hr Curing (Typical*),,,,,,
note,"*curing time are typical, refer to manufacturer spec for product curing times",,,,,,
label,Inspection: visual and touch,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,10. Dry Film Thickness (DFT) Test completed min 1.13mm,,,,,,
label,Inspection: electronic testing,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,11. 24hr Water Test,,,,,,
label,Inspection: visual and marker,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,12. Final Water Test Measure Completed - AS3740-2010,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,13. Drain Down by waterproof installer,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
holdpoint,14. Waterproof installer to check / provide go ahead,,,,,,
section,15. RECTIFICATION ITEMS,,,,,,
checkpoint,RECTIFICATION ITEMS,,,,,,
checkpoint,16. Area Handover to Tiler,,,,,,
holdpoint,Verify with Tiler,,,,,,
section,18. Quality Assurance from Builder,,,,,,
checkpoint,Quality Assurance from Builder,,,,,,
section,19. Final Inspection,,,,,,
checkpoint,Final Inspection (1),,,,,,
text,Position:,,,,,,
date,Date:,,,,,,
holdpoint,Prepared By:,,,,,,
checkpoint,Final Inspection (2),,,,,,
text,Position:,,,,,,
date,Date:,,,,,,
holdpoint,Approved By:,,,,,,
,,,,,,,
checklist,Tiling ITP,,,,,,
section,1. Check Drawing,,,,,,
checkpoint,"Confirm Drawing, specification and revision #",,,,,,
label,Inspection: admin,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
section,2. Substrate Prep - Wall,,,,,,
checkpoint,Inspect for wall quality to accept tiles and ensure that substrate free from debris,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Clean and dry,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Joints Sealed,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
section,3. Substrate Prep - Floor,,,,,,
checkpoint,Inspect concrete substrate free from debris Cracks >0.2mm to be filled with Polyurethane,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Clean and dry,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
section,4. Tile Termination Points,,,,,,
checkpoint,Locate termination points and set for Angle location at door entry.,,,,,,
label,Inspection: visual / setout / laser,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Set angle / termination points under door leaf,,,,,,
label,Inspection: visual / setout / laser,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Correct RL as per architectural drawings,,,,,,
label,Inspection: visual / setout / laser,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
section,5. HOLD POINT,,,,,,
checkpoint,Waterproofing membrane inspected by Toga and approved to receive screed beds. Check with waterproofer for go ahead,,,,,,
label,Inspection: site foreman / waterproofing contractor,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
holdpoint,HOLD POINT,,,,,,
section,6. Sand and Cement Bedding,,,,,,
checkpoint,Screed mixed by machine ratio1:4,,,,,,
label,Inspection: 100L stand mixer,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Floorwastes protected to prevent debris entering into drains with compressible sponges,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Clearout pipework to finish at screed bed level,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
section,7. HOLD POINT,,,,,,
checkpoint,Setout and starting point verified with Builder and Drawings,,,,,,
label,Inspection: laser / visual / chalk line,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,Ensure standard sceed thickness minimum of 15mm.,,,,,,
label,Inspection: visual / guage,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,Screed areas lower than 15mm to minimum 10mm to recieve engineered binder (Keracem ECO in replacement of Grey cement),,,,,,
label,Inspection: visual / guage / markup,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,Where screed beds lower than 10mm use Keralevel LR with Universal Primer,,,,,,
label,Inspection: visual / guage / markup,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,24hrs curing minimum,,,,,,
label,Inspection: visual / guage / markup,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
holdpoint,HOLD POINT,,,,,,
section,8. Acoustic,,,,,,
checkpoint,Ensure substrate free from loose material to maximise bond to acoustic mat / screed bed,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,4mm notch trowel / bioflex grey adhesive,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Ensure acoustic matting has no gaps / weighted roller,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Any gaps to be filled with Polyurethane and finished flush,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
section,9. Inspect Tile Laying,,,,,,
checkpoint,"Quality (Set-out, tile cuts, even joints & flatness)",,,,,,
label,Inspection: visual / straightedge,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Set-out as per drawing,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Verify strip drain size and position of waste outlet,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
checkpoint,Falls to waste as per drawing / isolate falls to waste,,,,,,
label,Inspection: visual,,,,,,
text,Inspected By:,,,,,,
date,Date:,,,,,,
