Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Slabs & Columns,,,,,,,
,Scope,,,Slabs & Columns,,,
,Rows,,,,,,
,,Ground Level,dynamic,ground level,,,
,,Level 1,dynamic,level 1,,,
,,Level 2,dynamic,level 2,,,
,,Level 3,dynamic,level 3,,,
,,Level 4,dynamic,level 4,,,
,,Level 5,dynamic,level 5,,,
,,Level 6,dynamic,level 6,,,
,,Level 7,dynamic,level 7,,,
,,Level 8,dynamic,level 8,,,
,,Level 9,dynamic,level 9,,,
,,Level 10,dynamic,level 10,,,
,,Level 11,dynamic,level 11,,,
,,Level 12,dynamic,level 12,,,
,,Level 13,dynamic,level 13,,,
,,Level 14,dynamic,level 14,,,
,,Level 15,dynamic,level 15,,,
,,Level 16,dynamic,level 16,,,
,,Level 17,dynamic,level 17,,,
,,Level 18,dynamic,level 18,,,
,,Level 19,dynamic,level 19,,,
,,Level 20,dynamic,level 20,,,
,,Level 21,dynamic,level 21,,,
,,Level 22,dynamic,level 22,,,
,,Level 23,dynamic,level 23,,,
,,Level 24,dynamic,level 24,,,
,,Level 25,dynamic,level 25,,,
,,Level 26,dynamic,level 26,,,
,,Level 27,dynamic,level 27,,,
,,Level 28,dynamic,level 28,,,
,,Level 29,grouping,level 29,,,
,,North,,North,Level 29,Slabs & Columns,Site QA
,,South,,South,Level 29,Slabs & Columns,Site QA
,,West,,West,Level 29,Slabs & Columns,Site QA
,Columns,,,,,,
,,Details,,details,,,
,,Deliveries,,deliveries,,,
,,Formwork,,formwork,,,
,,Final Check's,,final check's,,,
,,F700 ITP,,f700 itp,,,
