"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7c6d0aa0-a220-4a14-92cf-882c686492ff","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"f2dc3045-525f-4510-9ab8-32fb76ae672e","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Structure"
"770df078-0fe5-49b4-89b5-4c5bdf334822","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Structure","Core Walls"
"caed3bb9-eda8-4cd0-8d55-ac509f279e2c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Structure","Core Walls","Level 00-01"
"dc32dbb2-4c7f-49ef-aed7-01be9fb45bc7","","checklist-flat","pass","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Core Walls","Level 20-21","Built Concrete Placement"
"d3ab67a3-8df2-4b7a-ab2d-a95cc15cdc61","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Structure","Core Walls","Level 21-22"
"a1d37e59-c1b2-42a4-8b33-349909c3dbc3","","checklist-sectioned","pass","Concrete Prepour Checklist - Core","checklist","FALSE","FALSE","Site QA","Structure","Core Walls","Level 21-22","Built Pre-Pour Sign Off"
"cfd7d064-585e-4ae6-a92f-94aa60f90f16","","checklist-flat","pass","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Core Walls","Level 21-22","Built Concrete Placement"
"6f51004e-009e-4721-a648-3df4b14a617a","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Structure","Core Walls","Level 22-23"
"a501cfa6-8a04-43d7-aa84-89f6fc0f3056","","checklist-sectioned","pass","Concrete Prepour Checklist - Core","checklist","FALSE","FALSE","Site QA","Structure","Core Walls","Level 22-23","Built Pre-Pour Sign Off"
"95e08f81-71c5-4e2a-ba3b-8250b4a624e1","","checklist-flat","pass","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Core Walls","Level 22-23","Built Concrete Placement"
"2c1da4eb-7ca3-4be2-b0e4-29a01a422b2c","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Structure","Core Walls","Level 23-24"
"21408cc7-a06d-4618-8e23-bbb878fc6c27","","checklist-sectioned","pass","Concrete Prepour Checklist - Core","checklist","FALSE","FALSE","Site QA","Structure","Core Walls","Level 23-24","Built Pre-Pour Sign Off"
"930efbc1-fd7e-4ea0-bbd2-44b95f817091","","checklist-flat","pass","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Core Walls","Level 23-24","Built Concrete Placement"
"85c38cfe-645d-4487-b775-dc0596c5ce7e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Structure","Core Walls","Level 24-25"
"6b714cff-af01-413b-b8b5-fcdc7e0b2e66","","checklist-sectioned","pass","Concrete Prepour Checklist - Core","checklist","FALSE","FALSE","Site QA","Structure","Core Walls","Level 24-25","Built Pre-Pour Sign Off"
"37e81837-af34-4496-941d-b63addca767b","","checklist-flat","pass","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Core Walls","Level 24-25","Built Concrete Placement"
"10525e2a-e98a-4aeb-9b85-fbed3c578b42","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Structure","Core Walls","Level 25-26"
"0c5c6bab-1c8f-4d5f-a3b6-29654d085cfd","","checklist-sectioned","pass","Concrete Prepour Checklist - Core","checklist","FALSE","FALSE","Site QA","Structure","Core Walls","Level 25-26","Built Pre-Pour Sign Off"
"eb6a6d5a-c983-4552-8c2f-95fc3fb56244","","checklist-flat","pass","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Core Walls","Level 25-26","Built Concrete Placement"
"08eef7ab-6e0a-4f8f-bc00-01392a405350","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Structure","Core Walls","Level 26-27"
"edddc646-6899-4035-9308-a1aedbc135ec","","checklist-sectioned","pass","Concrete Prepour Checklist - Core","checklist","FALSE","FALSE","Site QA","Structure","Core Walls","Level 26-27","Built Pre-Pour Sign Off"
"23bb80ae-0948-4c8f-8537-7e83e64728da","","checklist-flat","pass","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Core Walls","Level 26-27","Built Concrete Placement"
"983f0b25-ad82-4c0b-916f-d9db6aacc536","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Structure","Core Walls","Level 27-28"
"ce54a89d-f69f-450b-8999-2d3de88df6c0","","checklist-sectioned","pass","Concrete Prepour Checklist - Core","checklist","FALSE","FALSE","Site QA","Structure","Core Walls","Level 27-28","Built Pre-Pour Sign Off"
"be5a1ca0-1b05-4725-9fd6-890ea36a19ad","","checklist-flat","pass","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Core Walls","Level 27-28","Built Concrete Placement"
"8a957d9e-6017-4822-828f-65bd912a9633","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Structure","Core Walls","Level 28 - 29"
"5ffc83cf-db9d-405a-b7d9-40941f68f064","","checklist-flat","pass","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Core Walls","Level 28 - 29","Built Concrete Placement"
"e62f75a4-b9f7-4483-9f4f-4ac1f960b3e6","","checklist-sectioned","pass","Concrete Prepour Checklist - Core","checklist","FALSE","FALSE","Site QA","Structure","Core Walls","Level 28 - 29","Concrete Prepour Checklist - Core"
"d6fd3edc-9f41-45bc-a6a0-47ecd5311687","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Structure","Core Walls","Level 29 - 30"
"21c05464-e29f-4e35-9bb1-45e25ccfa94a","","checklist-flat","pass","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Core Walls","Level 29 - 30","Built Concrete Placement"
"7de89688-d245-4275-9547-9fcc7a4b7d0b","","checklist-sectioned","pass","Concrete Prepour Checklist - Core","checklist","FALSE","FALSE","Site QA","Structure","Core Walls","Level 29 - 30","Concrete Prepour Checklist - Core"
"546c8277-72e5-4064-a546-b87fad71bc7c","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns"
"437fcab4-4e52-4ec8-b713-1ba479141e0b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level"
"7749f2cf-bfd9-494d-b8bb-23ca06d73fa1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","South"
"24446452-c37f-4b1e-a4b4-fbbef09791fd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","South","Columns"
"a1c1bd4e-2fd1-4cb9-8f72-3cfbdadcf78b","","checklist-flat","not-started","Built Column ITP","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","South","Columns","Built Sign-off"
"d5ee3a4e-5022-4b61-8d0d-e19bac063e65","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","South","Columns","Built Concrete Placement"
"c16ec613-520c-47d9-a300-01f4642b2ae5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","South","Slab"
"0dc0125e-1993-4392-8936-4a502d2d93b4","","checklist-sectioned","not-started","Concrete Pre-Pour Checklist - Slab","checklist","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","South","Slab","Built Prepour"
"5d0a9b99-98ef-47ba-8d93-954665d58d4b","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","South","Slab","Built Concrete Placement"
"dfe4d2d4-98f5-456f-821a-72d107d919e6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","West"
"9c1e96a5-5507-4cd0-bb3a-07b4568e9aaf","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","West","Columns"
"2efdfe8b-0a0b-45d1-8cc0-c1d0428072b4","","checklist-flat","not-started","Built Column ITP","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","West","Columns","Built Sign-off"
"9a4d2bb8-8603-4ec6-9327-f1b1996ae039","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","West","Columns","Built Concrete Placement"
"3db6918f-d9f3-4c69-9d9f-dda00cdc89fa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","West","Slab"
"2971d5f8-b470-418e-9639-5f03724289e5","","checklist-sectioned","not-started","Concrete Pre-Pour Checklist - Slab","checklist","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","West","Slab","Built Prepour"
"3470f899-1981-4740-bf5f-f262c6472213","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","West","Slab","Built Concrete Placement"
"e096926b-2030-4d4a-ab21-e69ac792614c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","North"
"13cbd067-fa1f-4179-ac6b-9877bc1a3ddf","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","North","Columns"
"55cf99bf-bd0f-482f-bcb1-37046267d03e","","checklist-flat","not-started","Built Column ITP","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","North","Columns","Built Sign-off"
"180ebe64-26be-4002-bbe3-2dffd8395b88","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","North","Columns","Built Concrete Placement"
"428b31c8-571f-4c97-a0e3-77fd4b7a62a6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","North","Slab"
"993af575-f468-4b6c-a5e6-540702ed6403","","checklist-sectioned","not-started","Concrete Pre-Pour Checklist - Slab","checklist","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","North","Slab","Built Prepour"
"536b2419-8da3-4075-b029-21d8cae45d71","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Ground Level","North","Slab","Built Concrete Placement"
"1b0435ef-dd7a-4279-a9ed-c9f8209bd49c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 1"
"61ceba8e-3a5a-4198-97e7-75a7901b9bf0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","South"
"0ee877d3-2255-4858-abe2-de13fa7aa3b7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","South","Columns"
"34d75861-487c-4b9a-8b8d-4561cfcb8d52","","checklist-flat","not-started","Built Column ITP","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","South","Columns","Built Sign-off"
"96bdfe50-b570-467e-96dc-2082570b93ac","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","South","Columns","Built Concrete Placement"
"931e4eb1-fdb6-42cc-8d0c-2a2a046cc09f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","South","Slab"
"b793d1c0-2500-43f5-8689-e5d79e98cb13","","checklist-sectioned","not-started","Concrete Pre-Pour Checklist - Slab","checklist","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","South","Slab","Built Prepour"
"1d74ff7a-0959-46ab-a00d-4a9ff9d58c42","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","South","Slab","Built Concrete Placement"
"97982d33-37df-483b-98da-034109a0411b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","West"
"5b0eb835-3377-4cfe-bbd8-530101cf0ef9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","West","Columns"
"62ee49f2-a3a3-4eab-aab4-aba4e1583065","","checklist-flat","not-started","Built Column ITP","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","West","Columns","Built Sign-off"
"b2b2fdd6-82ba-4d5c-b5eb-0f38c6a60c22","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","West","Columns","Built Concrete Placement"
"b3e7b1c7-a88a-4214-aa46-e782a090b5dd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","West","Slab"
"f55d4222-306c-451b-aeb9-3bbeb6bd4840","","checklist-sectioned","not-started","Concrete Pre-Pour Checklist - Slab","checklist","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","West","Slab","Built Prepour"
"65a02599-36da-4f98-9e6b-5591ffdc2e52","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","West","Slab","Built Concrete Placement"
"22fb7336-75db-40df-9c8f-eaf03129fdff","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","North"
"8df7bd06-8c77-44d2-a489-f23604233a19","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","North","Columns"
"582178cb-3951-4dd4-afca-22f231fc79b3","","checklist-flat","not-started","Built Column ITP","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","North","Columns","Built Sign-off"
"b3bc4a14-798b-48fd-94f3-b3f661c0bfd3","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","North","Columns","Built Concrete Placement"
"3b4cf4f2-6cc6-484a-b0b7-12de021595a2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","North","Slab"
"7e56ce90-6274-4361-acc4-c41ecf3ab8b4","","checklist-sectioned","not-started","Concrete Pre-Pour Checklist - Slab","checklist","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","North","Slab","Built Prepour"
"29907ba6-386d-46a4-9eed-b62c95cbe4b4","","checklist-flat","not-started","Built Concrete Placement Checklist","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 1","North","Slab","Built Concrete Placement"
"29ea5b0b-b0a5-4b0f-bd52-f944552fced6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 2"
"6985c0a6-9c76-4b2d-988d-925a788a5562","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 2","South"
"1ee31159-ebd5-4b2b-adde-c30c216f0153","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slabs & Columns","Level 2","South","Columns"
"95df7e16-e61d-4a44-b49c-98cdebbdfe0f","","checklist-flat","not-started","Built Column ITP","checklist-flat","FALSE","FALSE","Site QA","Structure","Slabs & Columns","Level 2","South","Columns","Built Sign-off"
