"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","ITC - A0083 - In Slab Inspection","",,,67,"Yes","ITC - A0083 - In Slab Inspection","03e9d49c-3b1f-444b-9b7c-3316c17a1b56"
"checkpoint-status",,"","checkpoint","All Electrical Cast in Installed as per AFS T1 OPI-CLM Level 02-27 Thermostat Location"
"checkpoint-status",,"","checkpoint","All Penetrations as Per drawing"
"checkpoint-status",,"","checkpoint","Correct Spacing/ Alignment in Slab"
"checkpoint-status",,"","checkpoint","Clear of other services"
"checkpoint-status",,"","checkpoint","Installation of Penetration is as per measurements shown on drawing"
"checkpoint-status",,"","checkpoint","Pour Inspection - Sign Off Attached below"
"checkpoint-status",,"","checkpoint","Cast in conduits as per approved engineer detail"

"checklist-flat",,"","checklist","Dstall - Electrical Installation Second Fix","",,,0,"Yes","Dstall - Electrical Installation Second Fix","1f9847df-a2cd-430b-8b37-2c5de3b7c43f"
"checkpoint-status",,"","checkpoint","Switchboard fabricated and installed as per drawings"
"checkpoint-status",,"","checkpoint","Identification and labelling provided"
"checkpoint-status",,"","checkpoint","Circuit protection sized appropriately"
"checkpoint-status",,"","checkpoint","Switches, wall controls etc. installed as per drawings"
"checkpoint-status",,"","checkpoint","No visible damage from other trades"
"checkpoint-status",,"","checkpoint","Dead testing on all cabling completed"
"checkpoint-status",,"","checkpoint","As Installed drawings marked up"

"checklist-flat",,"","checklist","Ductwork - Second Fix","",,,64,"Yes","Ductwork - Second Fix","3747501e-da59-407f-a94d-e697adf4674d"
"checkpoint-status",,"","checkpoint","Grilles Complete, Installed as Per Specification and/or Approved Samples"
"checkpoint-status",,"","checkpoint","Seismic Requirements Installed Per Approved Shop Drawings & Checked by Qualified Certifier"
"checkpoint-status",,"","checkpoint","Suitable Access to All Serviceable Equipment Confirmed & Documented"
"checkpoint-status",,"","checkpoint","All Penetrations Sealed and Acoustic Penetration Treatment as Per Approved Shop Drawings Details"
"checkpoint-status",,"","checkpoint","All Filters and Pre-Filter Media Installed"
"checkpoint-status",,"","checkpoint","All Motorized Dampers Checked for Operation & Stroked, and Systems ready for Power, and Commissioning"

"checklist-flat",,"","checklist","Condenser Water ITP","",,,30,"Yes","Condenser Water ITP","3e4af6af-69c1-4c65-9a7b-cfb112603bb0"
"checkpoint-status",,"","checkpoint","Mechanical shop drawings"
"checkpoint-status",,"","checkpoint","Check materials for compliance. Check all pipe, fittings & valves and seismic bracing"
