type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,INF-HSEQ CC0375-ITP-015 FRP Works (Structures) & Checklist - Rev.7,itp,,,,Yes,INF-HSEQ CC0375-ITP-015 FRP Works (Structures) & Checklist - Rev.7,
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Documentation,,,,,,,
label,Ref docs - Issued drawings / Site copy drawings,,,,,,,
label,Acceptance Criteria - Check that you have the latest site and engineering drawings BEFORE starting each task/set of tasks.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,1.2 - Lot Traceability ,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 7.3],,,,,,,
label,Acceptance Criteria - Prepare a lot map for traceability of the work area.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,1.3 - Set out,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance Criteria - Setout structure to the location and levels on the drawings. This shall be presented for inspection by the superintendent.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,1.4 - Underlying Lot Conformance,,,,,,,
label,Ref docs - Underlying Lot ITP,,,,,,,
label,Acceptance Criteria - Underlying services and/or assets have been installed prior to commencing works over and/or above. Refer underlying lot ITP(s),,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
section,2.0 Excavation and bedding,,,,,,,
checkpoint,2.1 - Excavation,,,,,,,
label,Acceptance Criteria - Excavate to the depth nominated on the drawings and remove any loose material at the base.,,,,,,,
label,○ Ensure excavation is carried out to a width which will not impede external formwork.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,2.2 - Unsuitable Material,,,,,,,
label,Ref docs - Spec. 1112 Earthworks [Cl 4.6],,,,,,,
label,Acceptance Criteria - Any Unsuitable Material to be removed to the depth as directed by the Superintendent,,,,,,,
label,HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.3 - Compaction - Foundation,,,,,,,
label,"Ref docs - Spec. 1112 Earthworks [Cl 4.7, 4.13] Spec 0161 [CL 7.2]",,,,,,,
label,Acceptance Criteria - Foundation (including any unsuitable replacement) to be compacted to a relative compaction of 97% modified to a depth of 200mm below foundation level,,,,,,,
label,○ Test Frequency = 1 per 500m2,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Test reports,,,,,,,
checkpoint,2.4 - Foundation Inspection,,,,,,,
label,Ref docs - Spec. 1112 Earthworks [4.7],,,,,,,
label,Acceptance Criteria - Foundation to be inspected by the Superintendent prior to placing blinding,,,,,,,
label,HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.5 - Blinding,,,,,,,
label,Ref docs - Spec. 1354 Stormwater Drainage Structures [Cl 3.6],,,,,,,
label,Acceptance Criteria - Blinding (N15) for Reinforced Concrete Bases to be a 100mm thick mass concrete layer or as otherwise shown on the drawings.,,,,,,,
label,○ Unreinforced bases can be poured directly on the earth,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,2.6 - Mating Concrete Surface Preparation,,,,,,,
