type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,INF-HSEQ CC0375-ITP-003 Drainage (Pre-cast Structures) & Checklist - Rev.7,itp,,,,Yes,INF-HSEQ CC0375-ITP-003 Drainage (Pre-cast Structures) & Checklist - Rev.7,
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Documentation,,,,,,,
label,Ref docs - Issued drawings / Site copy drawings,,,,,,,
label,Acceptance Criteria - Check that you have the latest site and engineering drawings BEFORE starting each task/set of tasks.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,1.2 - Lot Traceability ,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 7.3],,,,,,,
label,Acceptance Criteria - Prepare a lot map for traceability of the work area,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Lot map,,,,,,,
checkpoint,1.3 - Precast Pit Approval,,,,,,,
label,Ref docs - Spec. 1354 Stormwater Drainage Structures [Cl 2.2],,,,,,,
label,Acceptance Criteria - Submit Drawings and Installation Procedures for Precast Pits to the Superintendent for Review prior to delivery of the first pit to site,,,,,,,
label,HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.4 - Precast Supply,,,,,,,
label,Ref docs - Spec. 1354 Stormwater Drainage Structures [Cl 2.2],,,,,,,
label,"Acceptance Criteria - Does the supplied pit, slab, culvert or headwall meet all requirements of the specification and the drawings",,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Material conformance certificates,,,,,,,
checkpoint,1.5 - Underlying Lot Conformance,,,,,,,
label,Ref docs - Underlying Lot ITP,,,,,,,
label,Acceptance Criteria - Underlying services and/or assets have been installed prior to commencing works over and/or above.,,,,,,,
label,○ Refer underlying lot ITP(s),,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,1.6 - Set out,,,,,,,
label,Ref docs - Spec. 1351 Stormwater Drainage [Cl 2.2],,,,,,,
label,Acceptance Criteria - Setout pits to the location and levels on the drawings. This shall be presented for inspection by the superintendent.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
section,2.0 Construction,,,,,,,
checkpoint,2.1 - Unsuitable Material,,,,,,,
label,Ref docs - Spec. 1351 Stormwater Drainage [Cl 2.3],,,,,,,
label,Acceptance Criteria - Any Unsuitable Material to be removed to the depth as directed by the Superintendent,,,,,,,
label,Notice: Prior to Placing Bedding,,,,,,,
label,HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2 - Compaction - Foundation,,,,,,,
label,Ref docs - Spec. 1351 Stormwater Drainage [Cl 2.5],,,,,,,
label,Acceptance Criteria - Foundation (including any unsuitable replacement) to be compacted to a relative compaction of 95% to a depth of 150mm below foundation level,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Test reports,,,,,,,
checkpoint,2.3 - Compaction - Bedding,,,,,,,
label,"Ref docs - Spec. 1353 Stormwater Box Culverts [Cl 3.4], Spec. 1351 Stormwater Drainage [Cl 2.5]",,,,,,,
label,Acceptance Criteria - Precast Structures to be installed on bed of Select Fill with a minimum thickness of 150mm,,,,,,,
label,○ Bedding layer to be compacted to a relative compaction of 95%,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Test reports,,,,,,,
checkpoint,2.4 - Pit Buoyancy Slabs,,,,,,,
label,Ref docs - Design Drawings,,,,,,,
label,Acceptance Criteria - Pit Buoyancy Slabs to be installed and bolted to precast pits as per the design drawings.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,2.5 - Pit Installation,,,,,,,
label,"Ref docs - Spec. 1354 Stormwater Drainage Structures [Cl 3.1, 3.3]",,,,,,,
label,Acceptance Criteria - Pits to be installed as per drawings and manufacturers specifications utilising certified lifting points.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,2.6 - Access Covers & Grates,,,,,,,
label,Ref docs - Spec. 1354 Stormwater Drainage Structures [Cl 3.3],,,,,,,
label,"Acceptance Criteria - Access covers, grates and frames to be installed as per AS 3996",,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,2.7 - Step Irons,,,,,,,
label,Ref docs - Spec. 1354 Stormwater Drainage Structures [Cl 3.3],,,,,,,
