type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,INF-HSEQ CC0375-ITP-006 Kerb and Channel & Checklist- Rev.5,itp,,,,Yes,INF-HSEQ CC0375-ITP-006 Kerb and Channel & Checklist- Rev.5,
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Determine lot size ,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 7.3],,,,,,,
label,Acceptance Criteria - Lots to be broken up accordingly and outlined on a lot map,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Lot map,,,,,,,
checkpoint,1.2 - Concrete Mix Design,,,,,,,
label,Ref docs - Spec. 1121 Open Drains [Cl 3.1],,,,,,,
label,Acceptance Criteria - Submission of Mix Design and compliance certificates for concrete constituents,,,,,,,
label,HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Material conformance certificate,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.3 - Joint Fillers & Sealants,,,,,,,
label,Ref docs - Spec. 1121 Open Drains [Cl 3.2],,,,,,,
label,Acceptance Criteria - Submission of Compliance Certificate for joint fillers and sealants,,,,,,,
label,HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Material conformance certificate,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.4 - Kerb & Gutter Methodology,,,,,,,
label,Ref docs - Spec. 1121 Open drain including K&C [Cl 4.3],,,,,,,
label,"Acceptance Criteria - Construct kerb and channel in fixed forms, by extrusion or by slip forming to AS2876.",,,,,,,
