type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,INF-HSEQ CC0375-ITP-011 Drainage (Cast In-situ Structures) Checklist - Rev.7,itp,,,,Yes,INF-HSEQ CC0375-ITP-011 Drainage (Cast In-situ Structures) Checklist - Rev.7,
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Documentation,,,,,,,
label,Ref docs - Issued drawings / Site copy drawings,,,,,,,
label,Acceptance Criteria - Check that you have the latest site and engineering drawings BEFORE starting each task/set of tasks.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,1.2 - Lot Traceability,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 7.3],,,,,,,
label,Acceptance Criteria - Prepare a lot map for traceability of the work area,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Lot map,,,,,,,
checkpoint,1.3 - Set out,,,,,,,
label,Ref docs - Spec. 1351 Stormwater Drainage [Cl 2.2],,,,,,,
label,Acceptance Criteria - Setout pits to the location and levels on the drawings. This shall be presented for inspection by the superintendent.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
section,2.0 Excavation and bedding,,,,,,,
checkpoint,2.1 - Excavation,,,,,,,
label,Ref docs - Spec. 1351 Stormwater Drainage [Cl 2.3],,,,,,,
label,Acceptance Criteria - Excavate to the depth nominated on the drawings and remove any loose material at the base.,,,,,,,
label,○ Ensure excavation is carried out to a width which will not impede external formwork.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,2.2 - Unsuitable Material,,,,,,,
label,Ref docs - Spec. 1351 Stormwater Drainage [Cl 2.3],,,,,,,
label,Acceptance Criteria - Any Unsuitable Material to be removed to the depth as directed by the Superintendent,,,,,,,
label,HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.3 - Compaction - Foundation,,,,,,,
label,Ref docs - Spec. 1351 Stormwater Drainage [Cl 2.5],,,,,,,
label,Acceptance Criteria - Foundation (including any unsuitable replacement) to be compacted to a relative compaction of 95% to a depth of 150mm below foundation level,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Test reports,,,,,,,
checkpoint,2.4 - Foundation Inspection,,,,,,,
label,Ref docs - Spec. 1354 Stormwater Drainage Structures [Cl 3.6],,,,,,,
label,Acceptance Criteria - Foundation to be inspected by the Superintendent prior to placing blinding,,,,,,,
label,HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.5 - Blinding,,,,,,,
label,Ref docs - Spec. 1354 Stormwater Drainage Structures [Cl 3.6],,,,,,,
label,Acceptance Criteria - Blinding (15MPa) for Reinforced Concrete Bases to be a 50mm thick mass concrete layer.,,,,,,,
label,○ Unreinforced bases can be poured directly on the earth,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
section,3.0 Cast in-situ structures,,,,,,,
checkpoint,3.1 - Formwork (Base),,,,,,,
label,"Ref docs - Spec. 0319 Minor Concrete Works [Cl 4.3], Drawings",,,,,,,
label,Acceptance Criteria - Formwork installed as per drawings and adequately supported. ,,,,,,,
label,○ Completed formwork to be inspected by the Superintendent prior to concrete placement,,,,,,,
label,HOLD POINT,,,,,,,
label,Before Placing Concrete,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Pre-pour inspection,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.2 - Steel reinforcement (Base),,,,,,,
label,"Ref docs - Spec. 0319 Minor Concrete Works [Cl 4.5], Drawings",,,,,,,
label,"Acceptance Criteria - Reinforcement installed as per drawings, ensuring sufficient lap length and cover is achieved on all bars.",,,,,,,
label,○ Concrete pre-pour inspection complete.,,,,,,,
label,HOLD POINT,,,,,,,
label,Before Placing Concrete,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Pre-pour inspection,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.3 - Formwork (Walls),,,,,,,
label,"Ref docs - Spec. 0319 Minor Concrete Works [Cl 4.3], Drawings",,,,,,,
label,Acceptance Criteria - Formwork installed as per drawings and adequately supported. ,,,,,,,
label,○ Completed formwork to be inspected by the Superintendent prior to concrete placement.,,,,,,,
label,HOLD POINT,,,,,,,
label,Before Placing Concrete,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Pre-pour inspection,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.4 - Steel reinforcement (Walls),,,,,,,
label,"Ref docs - Spec. 0319 Minor Concrete Works [Cl 4.5], Drawings",,,,,,,
label,"Acceptance Criteria - Reinforcement installed as per drawings, ensuring sufficient lap length and cover is achieved on all bars.",,,,,,,
label,○ Concrete pre-pour inspection complete.,,,,,,,
label,HOLD POINT,,,,,,,
label,Before Placing Concrete,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
label,SHL Key - H,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Pre-pour inspection,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.5 - Pit & Pipe Connections,,,,,,,
label,Ref docs - Spec. 1354 Stormwater Drainage Structures [Cl 3.3],,,,,,,
label,Acceptance Criteria - Inlet and outlet pipes to be integrally cast into pit walls and the joint waterproofed as per design requirements.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
checkpoint,3.6 - Concrete supply and placement,,,,,,,
label,"Ref docs - Spec. 0319 Minor Concrete Works [Cl 4.8, 4.9, 4.10, 4.11], Drawings",,,,,,,
label,Acceptance Criteria - Concrete strength of cast in-situ units shall be min. Grade N32 or as otherwise stated on drawings.,,,,,,,
label,○ Ensure the temperature of freshly mixed concrete is maintained in between 5°C and 35°C. Ensure elapsed time between batching and discharge of the mix complies with the below table.,,,,,,,
label,– – – – – – – – – – – – – – – –,,,,,,,
label,Concrete temperature at time of discharge (C) || Maximum elapsed time (hours),,,,,,,
label,– – – – – – – – – – – – – – – –,,,,,,,
label,10 - 24 || 2.00,,,,,,,
label,24 - 27 || 1.50,,,,,,,
label,27 - 30 || 1.00,,,,,,,
label,30 - 32 || 0.75,,,,,,,
label,– – – – – – – – – – – – – – – –,,,,,,,
label,○ Concrete placed in layers ≤ 300mm thick and adequately vibrated avoiding over-vibration.,,,,,,,
label,○ Design slump shall not exceed 75mm unless shown otherwise on the drawings. ,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Delivery dockets,,,,,,,
checkpoint,3.7 - Concrete sampling,,,,,,,
label,Ref docs - Spec. 0319 Minor Concrete Works [Cl 4.2],,,,,,,
label,Acceptance Criteria - The nominal rate of sampling shall be taken:,,,,,,,
label,(a) Compressive strength: One set per pour or as otherwise directed by the Superintendent;,,,,,,,
label,(b) Slump: One per batch of concrete,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,SHL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Concrete pour record,,,,,,,
checkpoint,3.8 - Concrete testing,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance Criteria - Average compressive strength at 28 days meets minimum design requirements,,,,,,,
label,○ Slump within tolerances specified in AS 1379,,,,,,,
label,– – – – – – – – – – – – – – – –,,,,,,,
label,Table 5.1 Permissible Tolerance on Slump,,,,,,,
label,– – – – – – – – – – – – – – – –,,,,,,,
label,"Specified slump, mm || Tolerance, mm",,,,,,,
