type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,INF-HSEQ CC0375-ITP-001 Bulk Earthworks & Checklist - Rev.3,itp,,,,Yes,INF-HSEQ CC0375-ITP-001 Bulk Earthworks & Checklist - Rev.3,
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Documentation,,,,,,,
label,Ref docs - Issued drawings / Site copy drawings,,,,,,,
label,Acceptance Criteria - Check that you have the latest site and engineering drawings BEFORE starting each task/set of tasks.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
checkpoint,1.2 - Lot Traceability,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 7.2],,,,,,,
label,Acceptance Criteria - Prepare a lot map for traceability of the work area,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Lot map",,,,,,,
checkpoint,1.3 - Survey set-out,,,,,,,
label,Ref docs - Spec. 1112 Earthworks (Roadways) [Cl 2.2],,,,,,,
label,Acceptance Criteria - Has the work area been set out as per the drawings?,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,UGL Key - S,,,,,,,
checkpoint,1.4 - Establishment of stockpile sites,,,,,,,
label,Ref docs - Spec. 1112 Earthworks (Roadways) [Cl 4.1],,,,,,,
label,Acceptance Criteria - Approval to use any stockpile sites not shown on drawings.,,,,,,,
label,Notice: 3 working days before stockpiling,,,,,,,
label,HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,UGL Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.5 - Excavation material classification,,,,,,,
label,Ref docs - Spec. 1112 Earthworks (Roadways) [Cl 4.7],,,,,,,
label,Acceptance Criteria - Ensure that excavated material is separated as follows:,,,,,,,
bool,Topsoil,,,,,,,
bool,Embankment Material,,,,,,,
bool,Unsuitable Material,,,,,,,
