Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Bored Piling - Lot Register,,,,,,
,Scope,,,site qa,Bored Piling,
,Rows,,,,,
,,McGregor Road North,dynamic,Bored Piling,mcgregor rd - north,site qa
,,McGregor Road South,dynamic,Bored Piling,mcgregor rd - south,site qa
,,HKWRR North,dynamic,Bored Piling,hkwrr north,site qa
,,HKWRR South,dynamic,Bored Piling,hkwrr south,site qa
,Columns,,,,,
,,Lot Map,Lot map,1.1.1 - lot map,1.0 pre-start activities,
,,Signed Hold Points,,AUTHORITY HOLDPOINT,,
,,Enviromental Permit,Environmental permit,1.1.2 - environmental permit,1.0 pre-start activities,
,,NCR,NCR raised?,5.0 Work Lot Close Out,lot conformance,
,,Lot Status,Lot Status,5.0 Work Lot Close Out,lot conformance,
,,Lot Opened On,Lot opened date:,5.0 Work Lot Close Out,lot conformance,
,,Lot Opened By,Lot opened by:,5.0 Work Lot Close Out,lot conformance,
,,Comments,Comments,5.0 Work Lot Close Out,lot conformance,
